序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1135,603855,华荣股份,20.62,0.83,0.17,43378.0,88826857.0,1.71,20.65,20.3,20.38,20.45,0.44,1.3,17.59,3.5,6959847980.0,6877883480.0,0.1,0.19,-6.91,6.89
1136,000782,恒申新材,6.06,0.83,0.05,160140.0,97535954.0,3.83,6.24,6.01,6.01,6.01,0.5,3.03,-56.69,2.39,4160683945.0,3200526115.0,0.0,0.17,23.42,32.89
1137,601825,沪农商行,8.48,0.83,0.07,179637.0,151045228.0,1.66,8.48,8.34,8.41,8.41,0.84,0.19,5.83,0.64,81784888894.0,79495263097.0,0.12,0.24,-12.85,1.92
1138,000721,西安饮食,10.92,0.83,0.09,975563.0,1059920925.62,8.22,11.3,10.41,10.6,10.83,1.77,19.04,-57.85,25.25,6267144243.0,5594974563.0,0.0,-0.27,27.12,9.64
1139,301587,中瑞股份,24.44,0.83,0.2,37977.0,92495317.53,3.09,24.75,24.0,24.24,24.24,0.68,5.17,108.43,1.81,3600697298.0,1795192298.0,0.0,0.12,8.43,5.57
1140,601018,宁波港,3.68,0.82,0.03,707294.0,259496308.0,1.37,3.69,3.64,3.65,3.65,0.68,0.45,13.78,0.91,71592149308.0,58171295922.0,0.27,0.27,0.55,-1.6
1141,603708,家家悦,11.01,0.82,0.09,40942.0,44590501.0,2.29,11.01,10.76,10.9,10.92,0.63,0.64,19.21,2.93,7028108812.0,7028108812.0,0.09,0.18,9.33,-2.65
1142,002646,天佑德酒,9.83,0.82,0.08,53950.0,52534567.7,1.95,9.84,9.65,9.75,9.75,0.85,1.13,45.76,1.63,4709631384.0,4678388204.0,-0.1,0.0,6.73,-8.47
1143,600490,鹏欣资源,6.12,0.82,0.05,607485.0,372066997.0,2.64,6.22,6.06,6.11,6.07,0.56,3.05,47.87,2.16,13542868923.0,12194842882.0,-0.16,-0.16,40.05,86.02
1144,688786,悦安新材,27.16,0.82,0.22,19126.0,51717053.0,2.3,27.31,26.69,26.9,26.94,0.73,1.33,51.41,5.42,3905608081.0,3905608081.0,0.3,-0.11,17.58,33.66
1145,600865,百大集团,9.8,0.82,0.08,88166.0,85282800.0,2.78,9.82,9.55,9.7,9.72,0.6,2.34,31.86,1.58,3687155097.0,3687155097.0,0.2,0.2,8.89,-15.44
1146,002212,天融信,9.98,0.81,0.08,521041.0,521423915.23,1.82,10.09,9.91,9.91,9.9,0.58,4.47,-90.97,1.26,11770949712.0,11645162331.0,-0.1,-0.1,29.78,55.21
1147,603889,新澳股份,6.22,0.81,0.05,80481.0,49599297.0,1.78,6.22,6.11,6.15,6.17,1.29,1.12,8.39,1.3,4542450095.0,4482497381.0,0.16,0.16,7.06,-7.3
1148,873703,广厦环能,16.27,0.81,0.13,9444.0,15280860.75,1.73,16.32,16.04,16.14,16.14,0.71,1.24,44.41,2.3,2452279480.0,1240833942.0,-0.06,0.12,-3.78,11.98
1149,300022,吉峰科技,8.71,0.81,0.07,130126.0,112672812.0,2.89,8.82,8.57,8.64,8.64,0.78,2.63,531.81,7.95,4304833710.0,4304738335.0,0.11,0.23,-2.13,62.2
1150,603551,奥普科技,12.4,0.81,0.1,17247.0,21238398.0,2.03,12.46,12.21,12.21,12.3,0.75,0.45,18.2,3.68,4837967260.0,4772867260.0,0.24,-0.24,15.13,22.17
1151,603156,养元饮品,21.24,0.81,0.17,21654.0,45775887.0,1.47,21.29,20.98,21.01,21.07,0.7,0.17,17.99,2.96,26768295502.0,26768295502.0,-0.19,-0.05,2.12,1.24
1152,002046,国机精工,33.77,0.81,0.27,495025.0,1707545004.26,5.82,35.51,33.56,34.12,33.5,1.44,9.36,51.9,4.22,18109731018.0,17857130641.0,-0.03,0.18,106.42,144.89
1153,600168,武汉控股,4.95,0.81,0.04,91537.0,44897426.0,1.63,4.95,4.87,4.93,4.91,0.99,0.92,27.7,0.92,4917317967.0,4917317967.0,0.2,0.2,6.68,12.5
1154,002922,伊戈尔,21.11,0.81,0.17,177358.0,377950417.8,3.49,21.64,20.91,21.03,20.94,0.97,4.73,42.71,2.43,8931706948.0,7916857546.0,0.0,-0.14,35.76,20.49
1155,603062,麦加芯彩,51.21,0.81,0.41,7258.0,37199192.0,1.79,51.67,50.76,50.76,50.8,0.64,1.92,25.12,2.79,5530680000.0,1940162544.0,0.02,-0.08,18.62,46.61
1156,600684,珠江股份,6.28,0.8,0.05,542486.0,333386720.0,5.94,6.34,5.97,6.3,6.23,0.84,6.36,137.58,11.18,5359733340.0,5359733340.0,0.16,0.32,55.83,90.3
1157,600536,中国软件,48.9,0.8,0.39,240697.0,1175426322.0,2.54,49.36,48.13,48.51,48.51,1.03,2.85,-306.35,12.85,45662163958.0,41254773266.0,-0.08,0.06,5.34,4.73
1158,605589,圣泉集团,32.83,0.8,0.26,180142.0,594752841.0,3.1,33.59,32.58,32.69,32.57,0.99,2.31,27.74,2.79,27787377594.0,25560151064.0,-0.03,-0.18,18.14,42.43
1159,603137,恒尚节能,14.11,0.79,0.11,13582.0,19050655.0,1.64,14.13,13.9,14.0,14.0,0.74,1.84,28.41,2.08,2581189343.0,1040377343.0,0.14,0.14,-0.42,34.13
1160,000863,三湘印象,3.81,0.79,0.03,408310.0,153920143.65,4.23,3.84,3.68,3.8,3.78,0.62,3.51,380.12,1.0,4498465324.0,4433374743.0,-0.26,0.0,9.17,-1.8
1161,002388,ST新亚,5.12,0.79,0.04,152864.0,78197633.0,2.76,5.19,5.05,5.1,5.08,1.02,3.02,199.73,2.66,2614771712.0,2591864294.0,-0.19,0.0,16.36,49.27
1162,605599,菜百股份,14.05,0.79,0.11,30373.0,42448708.0,1.43,14.07,13.87,13.87,13.94,0.59,0.39,11.91,2.78,10927778090.0,10927778090.0,0.07,0.14,-11.13,32.17
1163,301585,蓝宇股份,34.56,0.79,0.27,14709.0,50776971.63,1.84,34.75,34.12,34.18,34.29,0.79,5.66,62.7,3.8,3594240000.0,898560000.0,-0.06,0.03,1.98,-2.84
1164,600919,江苏银行,10.26,0.79,0.08,1279720.0,1309065484.0,1.96,10.3,10.1,10.17,10.18,0.83,0.7,4.65,0.75,188284588990.0,188284588990.0,-0.1,-0.1,-12.9,10.32
1165,605180,华生科技,15.39,0.79,0.12,20561.0,31390679.0,2.23,15.42,15.08,15.25,15.27,0.61,1.22,56.86,2.28,2600910000.0,2600910000.0,0.2,0.2,14.42,26.77
1166,002064,华峰化学,8.93,0.79,0.07,424263.0,383639841.74,5.19,9.23,8.77,8.86,8.86,1.39,0.86,22.53,1.66,44315517000.0,44190779858.0,0.22,0.11,34.89,11.21
1167,688187,时代电气,48.5,0.79,0.38,78903.0,384003498.0,2.95,49.37,47.95,48.15,48.12,1.11,0.91,19.7,1.62,65860497982.0,42142014332.0,-0.14,-0.12,17.35,3.37
1168,600628,新世界,7.65,0.79,0.06,162578.0,123299103.0,3.95,7.74,7.44,7.59,7.59,1.29,2.51,54.42,1.16,4948596688.0,4948596688.0,-0.65,-0.65,5.23,-5.9
1169,605296,神农集团,31.95,0.79,0.25,38826.0,123105820.0,1.48,31.97,31.5,31.55,31.7,0.64,0.74,21.62,3.27,16759833155.0,16759833155.0,0.0,-0.06,2.63,15.34
1170,301239,普瑞眼科,38.34,0.79,0.3,17752.0,67538425.5,2.5,38.56,37.61,37.98,38.04,0.95,1.19,195.55,2.7,5736394300.0,5736394300.0,0.0,0.03,-0.83,-18.25
1171,600078,澄星股份,6.46,0.78,0.05,85571.0,54968353.0,1.56,6.48,6.38,6.44,6.41,1.02,1.29,115.3,2.55,4280220682.0,4280220682.0,0.16,0.31,13.93,11.38
1172,300967,晓鸣股份,23.31,0.78,0.18,62721.0,145940631.29,2.12,23.45,22.96,23.02,23.13,0.49,5.03,11.83,5.32,4372241805.0,2908881520.0,0.09,0.17,26.55,101.82
1173,600792,云煤能源,3.86,0.78,0.03,164159.0,63054380.0,2.35,3.88,3.79,3.83,3.83,0.74,1.55,-13.11,1.5,4284305096.0,4091090916.0,-0.26,-0.26,9.04,3.21
1174,003031,中瓷电子,59.78,0.78,0.46,40094.0,240180732.03,2.12,60.5,59.24,59.5,59.32,1.06,1.18,48.51,4.4,26963939911.0,20334567287.0,0.02,0.13,23.59,15.03
1175,600801,华新水泥,18.07,0.78,0.14,158585.0,286565960.0,2.96,18.41,17.88,18.02,17.93,0.46,1.18,17.02,1.23,37567451377.0,24291060977.0,0.0,0.0,51.34,55.24
1176,002243,力合科创,9.17,0.77,0.07,229600.0,211092576.75,2.64,9.33,9.09,9.12,9.1,1.15,1.91,46.88,1.53,11101240688.0,11041984799.0,0.11,0.22,13.91,14.77
1177,688317,之江生物,24.88,0.77,0.19,22892.0,56444344.0,2.43,25.0,24.4,24.6,24.69,0.67,1.19,-242.66,1.39,4780891015.0,4780891015.0,0.12,0.0,40.49,53.11
1178,300257,开山股份,14.44,0.77,0.11,91381.0,132613037.61,3.91,14.79,14.23,14.31,14.33,0.88,0.96,37.66,2.19,14348089660.0,13785726488.0,0.14,-0.21,44.4,60.09
1179,688472,阿特斯,11.79,0.77,0.09,626266.0,738645340.0,4.36,12.07,11.56,11.69,11.7,0.64,4.5,29.74,1.87,43484082250.0,16420305599.0,0.43,0.51,35.05,-5.45
1180,833075,柏星龙,32.65,0.77,0.25,12483.0,40341205.92,3.43,32.99,31.88,32.23,32.4,0.85,3.58,50.48,5.32,2116209750.0,1138794910.0,0.15,0.15,-7.09,24.33
1181,603900,莱绅通灵,10.49,0.77,0.08,111314.0,116089169.0,2.79,10.56,10.27,10.4,10.41,0.63,3.26,29.68,1.83,3598320082.0,3582427732.0,0.0,0.0,-5.92,89.69
1182,605138,盛泰集团,7.87,0.77,0.06,51819.0,40330352.0,2.69,7.9,7.69,7.8,7.81,0.71,0.93,70.05,1.8,4372286594.0,4372286594.0,0.13,0.38,19.6,43.88
1183,600814,杭州解百,7.89,0.77,0.06,89452.0,69990808.0,2.43,7.93,7.74,7.83,7.83,0.72,1.23,19.31,1.57,5799770138.0,5755693048.0,-0.13,-0.25,3.41,-3.19
1184,300576,容大感光,38.04,0.77,0.29,158507.0,609102031.86,3.31,38.98,37.73,37.76,37.75,1.47,6.81,101.04,8.4,13936622439.0,8850162306.0,-0.13,-0.13,8.13,1.25
1185,600595,中孚实业,5.22,0.77,0.04,496826.0,258113103.0,3.28,5.28,5.11,5.19,5.18,0.36,1.24,14.79,1.29,20921264695.0,20921264695.0,-0.19,0.19,16.26,84.45
1186,600549,厦门钨业,28.78,0.77,0.22,388098.0,1121815119.0,2.24,29.2,28.56,28.56,28.56,0.62,2.5,23.5,2.81,45690720072.0,44722162384.0,0.14,0.14,38.63,52.68
1187,300614,百川畅银,15.7,0.77,0.12,25218.0,39328697.0,2.44,15.83,15.45,15.64,15.58,0.61,1.57,-32.91,2.31,2518837868.0,2518837868.0,0.26,0.83,19.66,65.61
1188,002054,德美化工,6.67,0.76,0.05,91119.0,60818144.65,3.02,6.8,6.6,6.68,6.62,0.66,2.37,33.56,1.3,3215710065.0,2563785712.0,0.15,0.3,-1.19,16.2
1189,000860,顺鑫农业,16.0,0.76,0.12,99932.0,158357807.37,1.83,16.0,15.71,15.86,15.88,0.97,1.35,34.32,1.68,11868271824.0,11868271824.0,0.06,0.0,3.69,-17.18
1190,000626,远大控股,6.63,0.76,0.05,54496.0,35863588.0,2.74,6.67,6.49,6.61,6.58,0.99,1.08,57.78,1.41,3358936108.0,3339640534.0,0.15,0.3,0.0,15.3
1191,603605,珀莱雅,81.26,0.76,0.61,56398.0,454202156.0,1.65,81.33,80.0,80.67,80.65,1.07,1.42,20.15,5.67,32179386778.0,32177002284.0,0.04,0.04,-1.86,-2.71
1192,600697,欧亚集团,13.34,0.76,0.1,109513.0,144633225.0,2.72,13.38,13.02,13.24,13.24,0.6,7.05,73.8,0.92,2122234921.0,2072716040.0,0.0,0.15,11.63,4.63
1193,688009,中国通号,5.33,0.76,0.04,319312.0,169325791.0,0.95,5.33,5.28,5.31,5.29,0.82,0.37,17.42,1.24,56443735270.0,45950025940.0,0.0,0.0,7.46,-12.48
1194,688047,龙芯中科,146.1,0.76,1.1,114036.0,1699752377.0,6.14,154.5,145.6,150.8,145.0,0.87,2.84,-99.48,22.07,58586100000.0,58586100000.0,0.08,0.06,5.1,10.45
1195,300034,钢研高纳,16.01,0.76,0.12,103737.0,166213769.05,1.89,16.18,15.88,15.91,15.89,0.98,1.35,99.99,3.4,12759354624.0,12274003389.0,0.0,0.0,0.0,3.29
1196,002265,建设工业,31.08,0.75,0.23,212260.0,663051247.79,4.54,31.88,30.48,30.48,30.85,0.95,5.27,328.52,8.75,32106895850.0,12528255537.0,0.0,-0.03,10.37,33.56
1197,600740,山西焦化,4.04,0.75,0.03,260801.0,104947733.0,2.24,4.06,3.97,4.01,4.01,0.72,1.02,-66.68,0.68,10350969462.0,10350969462.0,-0.25,-0.25,8.31,0.75
1198,603997,继峰股份,12.06,0.75,0.09,135607.0,162161446.0,3.59,12.19,11.76,11.87,11.97,0.82,1.07,49.69,3.05,15292230002.0,15292230002.0,0.08,0.0,-5.04,5.33
1199,605122,四方新材,13.49,0.75,0.1,17894.0,24044337.0,2.32,13.59,13.28,13.48,13.39,0.9,1.04,-44.16,1.15,2325055460.0,2325055460.0,0.07,0.15,15.4,26.9
1200,600052,东望时代,5.38,0.75,0.04,292569.0,156747035.0,3.18,5.43,5.26,5.38,5.34,0.54,3.47,34.14,1.67,4541767707.0,4541767707.0,0.0,-0.19,23.39,19.03
1201,603444,XD吉比特,549.5,0.75,4.07,14517.0,801972979.0,3.26,559.78,542.0,545.16,545.43,0.76,2.02,30.7,7.48,39586585000.0,39586585000.0,-0.09,-0.07,105.09,163.2
1202,000888,峨眉山Ａ,14.94,0.74,0.11,402466.0,597711446.27,5.66,15.28,14.44,14.73,14.83,1.47,7.64,32.45,3.02,7872081744.0,7872081744.0,0.0,0.07,8.26,15.1
1203,688267,中触媒,28.47,0.74,0.21,26564.0,75721458.0,3.29,28.94,28.01,28.01,28.26,0.99,1.51,19.78,1.79,5016414000.0,5016414000.0,-0.28,-0.25,1.03,22.93
1204,600115,中国东航,4.07,0.74,0.03,1130761.0,456619080.0,2.48,4.09,3.99,4.03,4.04,0.61,0.66,-31.7,6.9,90725577040.0,69656091488.0,-0.25,-0.25,-0.73,1.75
1205,603616,韩建河山,5.47,0.74,0.04,123870.0,67723578.0,2.76,5.56,5.41,5.46,5.43,0.92,3.25,167.85,8.98,2140509460.0,2086082960.0,0.0,0.18,8.75,55.84
1206,000628,高新发展,54.48,0.74,0.4,168799.0,921027348.2,4.12,55.23,53.0,53.48,54.08,1.21,8.78,143.39,8.83,19192214400.0,10473158111.0,0.07,0.13,28.28,-12.47
1207,300506,ST名家汇,4.07,0.74,0.03,87376.0,35370437.65,3.22,4.12,3.99,4.03,4.04,1.02,1.34,-17.5,181.95,2831078036.0,2659946420.0,0.0,0.25,4.09,26.4
1208,300849,锦盛新材,13.53,0.74,0.1,26007.0,35082639.5,3.2,13.64,13.21,13.41,13.43,0.35,2.14,-115.36,3.44,2029500000.0,1643462351.0,-0.07,0.22,-17.9,-3.7
1209,603209,兴通股份,15.0,0.74,0.11,16238.0,24311469.0,1.28,15.03,14.84,14.84,14.89,0.8,0.58,17.98,1.49,4875000000.0,4200000000.0,0.0,-0.07,-3.23,-4.94
1210,300786,国林科技,16.34,0.74,0.12,169487.0,278397930.4,4.93,16.8,16.0,16.16,16.22,1.11,11.56,-152.14,2.69,3006819463.0,2396170215.0,-0.12,0.06,13.08,17.55
1211,301286,侨源股份,25.79,0.74,0.19,12289.0,31552471.0,1.09,25.8,25.52,25.6,25.6,0.65,0.76,43.94,5.59,10318579000.0,4159395674.0,0.04,0.04,5.09,-27.06
1212,601668,中国建筑,5.55,0.73,0.04,1846900.0,1023685800.0,1.27,5.58,5.51,5.52,5.51,0.67,0.45,3.77,0.48,229328166964.0,229328166964.0,-0.36,-0.36,0.73,-3.14
1213,603369,今世缘,41.26,0.73,0.3,83763.0,341653355.0,2.1,41.26,40.4,40.99,40.96,1.07,0.67,11.54,3.18,51442969527.0,51442969527.0,0.05,0.1,6.64,-6.29
1214,600988,赤峰黄金,27.6,0.73,0.2,443395.0,1219701766.0,2.45,27.89,27.22,27.5,27.4,0.61,2.66,23.69,4.52,52451348513.0,45923954033.0,0.04,0.04,11.34,78.64
1215,002203,海亮股份,12.45,0.73,0.09,323574.0,400822127.22,2.99,12.55,12.18,12.29,12.36,0.81,1.52,19.24,1.7,27368822189.0,26495707387.0,0.0,-0.08,23.63,17.67
1216,688170,德龙激光,42.81,0.73,0.31,64944.0,284601743.0,9.91,46.29,42.08,42.08,42.5,1.01,6.28,-142.88,3.64,4424841600.0,4424841600.0,0.0,-0.05,73.46,90.35
1217,002343,慈文传媒,8.25,0.73,0.06,180276.0,147661636.0,2.32,8.28,8.09,8.1,8.19,0.65,3.8,-84.88,4.02,3918334910.0,3918334910.0,0.0,-0.12,-6.46,33.06
1218,300665,飞鹿股份,9.67,0.73,0.07,113668.0,109536042.82,2.5,9.74,9.5,9.6,9.6,0.58,5.21,-27.38,4.25,2117205209.0,2108746077.0,-0.21,-0.21,19.53,55.97
1219,600094,大名城,4.12,0.73,0.03,439901.0,180002989.0,3.67,4.17,4.02,4.1,4.09,0.65,2.03,145.85,0.96,9743190425.0,8924463634.0,-0.24,0.0,32.05,13.19
1220,603535,嘉诚国际,12.38,0.73,0.09,91958.0,113783277.0,3.82,12.69,12.22,12.3,12.29,0.8,1.8,26.75,2.43,6325166561.0,6325166561.0,0.16,0.16,14.74,53.98
1221,600019,宝钢股份,6.91,0.73,0.05,1183957.0,818173639.0,1.9,6.97,6.84,6.86,6.86,0.85,0.54,15.43,0.74,150514205616.0,150514205616.0,-0.43,-0.29,5.18,0.14
1222,601949,中国出版,6.88,0.73,0.05,110767.0,75805752.0,1.9,6.92,6.79,6.88,6.83,0.92,0.58,49.29,1.37,13099300212.0,13099300212.0,0.0,-0.15,5.85,-2.82
1223,603507,振江股份,27.73,0.73,0.2,129955.0,362608167.0,4.07,28.5,27.38,28.0,27.53,1.16,7.15,162.83,2.11,5110675243.0,5040546073.0,-0.04,-0.14,12.54,16.81
1224,002991,甘源食品,56.57,0.73,0.41,10396.0,58372369.4,1.51,56.66,55.81,56.17,56.16,0.87,2.08,35.34,3.24,5273219560.0,2824749748.0,0.04,-0.02,-5.12,-37.97
1225,000960,锡业股份,20.59,0.73,0.15,291965.0,601260126.61,3.08,20.87,20.24,20.37,20.44,0.71,1.77,15.96,1.75,33887062192.0,33887062192.0,0.1,0.05,32.84,49.85
1226,300617,安靠智电,34.91,0.72,0.25,26883.0,93248658.0,1.93,34.97,34.3,34.6,34.66,0.69,1.91,44.24,2.01,5842543046.0,4907109872.0,0.03,0.09,19.11,22.19
1227,600916,中国黄金,8.35,0.72,0.06,244221.0,202986814.0,1.33,8.36,8.25,8.29,8.29,0.61,1.45,22.0,1.95,14028000000.0,14028000000.0,0.0,0.0,2.2,0.97
1228,600710,苏美达,9.79,0.72,0.07,70194.0,68365255.0,1.23,9.8,9.68,9.69,9.72,0.49,0.54,9.9,1.65,12793076959.0,12793076959.0,0.31,0.2,2.51,9.63
1229,600483,福能股份,9.74,0.72,0.07,145957.0,141200684.0,1.76,9.77,9.6,9.67,9.67,1.06,0.52,10.13,1.05,27078542172.0,27078542172.0,-0.2,-0.2,4.96,1.56
1230,600819,耀皮玻璃,7.0,0.72,0.05,158916.0,111288058.0,3.88,7.12,6.85,6.91,6.95,0.69,2.13,37.89,1.85,6544412483.0,5231912469.0,0.0,0.14,22.16,30.6
1231,603285,键邦股份,26.57,0.72,0.19,61129.0,162594863.0,2.35,26.83,26.21,26.21,26.38,0.48,9.81,30.51,2.59,4251200000.0,1655225445.0,0.04,0.04,14.08,17.57
1232,832978,开特股份,43.11,0.72,0.31,85224.0,360626943.24,8.2,44.23,40.72,41.52,42.8,0.78,8.5,45.32,10.95,7727961885.0,4323047003.0,0.09,0.02,69.26,227.33
1233,601328,交通银行,6.95,0.72,0.05,2640524.0,1817865022.0,2.17,6.95,6.8,6.89,6.9,1.09,1.01,6.67,0.55,614128300350.0,181203455005.0,0.87,0.87,-13.56,-5.95
1234,600057,厦门象屿,7.14,0.71,0.05,102973.0,73256494.0,1.27,7.16,7.07,7.07,7.09,0.68,0.47,9.71,1.21,20037479380.0,15654522835.0,-0.14,-0.28,1.56,14.42
1235,688750,金天钛业,21.16,0.71,0.15,24559.0,51765413.0,1.43,21.23,20.93,21.0,21.01,0.57,2.95,120.72,4.0,9786500000.0,1761570000.0,-0.09,0.09,2.32,0.38
1236,001218,丽臣实业,19.96,0.71,0.14,14877.0,29580946.5,1.77,20.05,19.7,19.91,19.82,0.79,1.6,23.59,1.18,2598358070.0,1854427113.0,0.0,0.3,13.8,19.38
1237,603067,振华股份,18.47,0.71,0.13,122746.0,226553518.0,3.38,18.71,18.09,18.16,18.34,0.7,1.73,22.03,3.91,13127742316.0,13127742316.0,-0.22,-0.43,23.22,107.3
1238,600641,万业企业,16.94,0.71,0.12,351553.0,603074137.0,3.51,17.47,16.88,16.92,16.82,1.26,3.78,193.17,1.93,15764870845.0,15764870845.0,0.0,-0.12,25.67,16.19
1239,300955,嘉亨家化,28.75,0.7,0.2,32318.0,92056084.44,3.29,28.94,28.0,28.41,28.55,0.73,3.21,-45.09,3.31,2898000000.0,2898000000.0,0.0,0.1,53.91,85.24
1240,688029,南微医学,91.27,0.7,0.63,20095.0,183509607.0,2.64,92.41,90.02,90.81,90.64,0.92,1.07,23.59,4.25,17144834206.0,17144834206.0,-0.05,-0.32,35.84,37.06
1241,300106,西部牧业,11.49,0.7,0.08,117754.0,137088878.9,5.0,11.92,11.35,11.39,11.41,1.11,5.57,-27.85,6.41,2428208242.0,2428208242.0,-0.09,0.09,0.52,30.87
1242,603967,中创物流,11.57,0.7,0.08,40696.0,47055030.0,2.26,11.72,11.46,11.51,11.49,1.06,1.17,14.15,1.75,4010933835.0,4010933835.0,0.17,-0.09,3.58,25.62
1243,002731,萃华珠宝,12.87,0.7,0.09,47596.0,60886725.0,1.56,12.89,12.69,12.73,12.78,0.46,2.07,14.88,1.8,3296727720.0,2955677868.0,0.0,0.16,-7.87,38.39
1244,300097,ST智云,5.79,0.7,0.04,34410.0,19815609.6,1.74,5.81,5.71,5.75,5.75,0.55,1.27,-7.91,4.33,1670702584.0,1563357599.0,0.17,0.0,15.11,8.43
1245,688563,航材股份,53.53,0.7,0.37,22483.0,119625549.0,1.79,53.76,52.81,53.16,53.16,1.12,1.92,42.98,2.29,24088500000.0,6262420795.0,0.58,0.75,-3.71,-3.62
1246,002163,海南发展,10.14,0.7,0.07,253791.0,254864089.81,2.28,10.16,9.93,10.01,10.07,0.65,3.16,-20.16,10.0,8567872771.0,8147985593.0,0.0,0.1,8.8,8.45
1247,300654,世纪天鸿,10.09,0.7,0.07,61384.0,61537031.82,1.7,10.11,9.94,10.06,10.02,0.94,1.74,670.31,4.45,3694199757.0,3554318878.0,0.0,0.1,-2.51,0.5
1248,600736,苏州高新,5.79,0.7,0.04,217042.0,124388122.0,2.78,5.82,5.66,5.78,5.75,0.62,1.89,18.98,0.91,6665985932.0,6665985932.0,0.17,0.17,9.45,-6.46
1249,300388,节能国祯,8.67,0.7,0.06,300203.0,258916557.42,5.81,8.88,8.38,8.72,8.61,0.88,4.42,16.31,1.29,5904636143.0,5893902882.0,0.12,0.12,25.47,16.85
1250,600167,联美控股,7.22,0.7,0.05,480157.0,352194177.0,6.42,7.57,7.11,7.11,7.17,2.81,2.12,15.57,1.5,16337708143.0,16337708143.0,-0.28,-0.14,28.24,30.56
1251,002967,广电计量,18.76,0.7,0.13,85541.0,159932243.41,2.15,18.91,18.51,18.66,18.63,0.75,1.58,56.22,3.34,10941692071.0,10137972305.0,0.05,0.05,9.39,17.1
1252,002105,信隆健康,7.3,0.69,0.05,66619.0,48269719.25,1.66,7.3,7.18,7.25,7.25,0.49,1.83,-85.31,3.14,2686838000.0,2660645418.0,0.0,0.14,-7.24,46.29
1253,300570,太辰光,116.99,0.69,0.8,158424.0,1859544466.14,4.72,119.98,114.5,118.0,116.19,1.01,8.24,76.64,16.96,26571572170.0,22484661761.0,0.18,0.23,23.98,62.71
1254,603317,天味食品,11.72,0.69,0.08,41095.0,47954261.0,1.37,11.75,11.59,11.65,11.64,0.75,0.39,32.84,2.99,12481756566.0,12481756566.0,0.0,0.09,5.02,-8.37
1255,600278,东方创业,7.28,0.69,0.05,80456.0,58179518.0,1.52,7.29,7.18,7.2,7.23,0.9,0.92,27.43,0.84,6385606405.0,6347545255.0,0.41,0.14,2.54,5.2
1256,002167,东方锆业,14.6,0.69,0.1,487169.0,715333929.81,4.07,14.95,14.36,14.45,14.5,0.64,6.43,194.49,6.49,11310230180.0,11058068660.0,0.07,0.07,32.01,98.91
1257,603049,中策橡胶,50.03,0.68,0.34,59621.0,296798017.0,2.07,50.26,49.23,50.0,49.69,0.7,7.03,9.42,2.01,43750514468.0,4243715252.0,0.02,0.0,16.03,10.69
1258,603823,百合花,13.25,0.68,0.09,54814.0,72484226.0,2.28,13.37,13.07,13.18,13.16,0.8,1.33,27.71,2.3,5516872078.0,5446167428.0,0.0,-0.08,2.95,44.81
1259,603508,思维列控,32.64,0.68,0.22,42956.0,140733476.0,2.07,33.09,32.42,32.45,32.42,0.78,1.13,20.5,3.32,12444795665.0,12444795665.0,0.06,0.12,39.55,59.3
1260,300359,全通教育,5.88,0.68,0.04,148604.0,86209906.0,3.42,5.92,5.72,5.81,5.84,1.23,2.35,-57.64,6.62,3724000521.0,3723813978.0,0.0,0.0,-2.33,11.79
1261,601928,凤凰传媒,10.44,0.68,0.07,122097.0,126497575.0,1.74,10.45,10.27,10.36,10.37,0.86,0.48,8.38,1.33,26568756000.0,26568756000.0,0.1,0.0,-2.52,-5.43
1262,920088,科力股份,37.33,0.67,0.25,16432.0,61203493.9,1.54,37.46,36.89,37.38,37.08,0.49,6.8,60.5,4.93,3287709095.0,901519500.0,0.03,0.11,-9.31,58.72
1263,688399,硕世生物,67.59,0.67,0.45,17338.0,117426195.0,3.56,68.99,66.6,67.6,67.14,0.48,2.07,709.92,1.91,5668889622.0,5668889622.0,0.04,0.25,45.04,64.81
1264,600927,永安期货,14.92,0.67,0.1,75939.0,113051487.0,3.98,15.25,14.66,14.82,14.82,1.13,0.52,63.82,1.69,21716888896.0,21716888896.0,0.07,0.0,-1.78,13.72
1265,600230,沧州大化,12.1,0.67,0.08,60789.0,73451915.0,1.91,12.16,11.93,12.03,12.02,0.57,1.47,107.09,1.25,5008928282.0,5008928282.0,-0.08,0.08,16.57,13.08
1266,834062,科润智控,11.99,0.67,0.08,38716.0,46298250.94,2.27,12.09,11.82,11.97,11.91,0.68,2.9,49.56,3.0,2262588261.0,1600784960.0,-0.08,0.17,14.08,57.14
1267,688120,华海清科,130.69,0.67,0.87,154853.0,2050411478.0,3.7,134.8,130.0,130.0,129.82,1.15,4.38,45.69,6.57,46186513826.0,46186513826.0,0.09,0.13,17.79,19.79
1268,001331,胜通能源,13.45,0.67,0.09,120758.0,163048703.35,4.64,13.86,13.24,13.5,13.36,0.84,7.19,62.51,2.53,3796128000.0,2257927883.0,-0.07,0.0,39.38,71.12
1269,300632,光莆股份,13.56,0.67,0.09,123252.0,167766110.04,3.56,13.88,13.4,13.47,13.47,1.47,5.57,103.08,2.35,4138262767.0,2999615166.0,0.0,-0.07,2.42,23.27
