序号,股票代码,股票简称,纳入时间,申万1级,申万2级,申万3级,价格,市盈率,市盈率ttm,市净率,股息率,市值,归母净利润同比增长(09-30),归母净利润同比增长(06-30),营业收入同比增长(09-30),营业收入同比增长(06-30)
25,301221.SZ,光庭信息,2021-12-29,—,—,汽车电子电气系统,58.58,181.9,85.25,2.71,0.34,54.26,308.53,420.44,23.05,26.88
26,603023.SH,威帝股份,2015-06-03,—,—,汽车电子电气系统,5.07,559.72,1278.65,3.68,,28.3,-80.11,-88.9,138.73,108.57
27,002906.SZ,华阳集团,2017-10-20,—,—,汽车电子电气系统,31.18,25.13,21.88,2.42,1.54,163.67,20.8,18.98,28.5,26.65
28,300681.SZ,英搏尔,2017-08-01,—,—,汽车电子电气系统,25.25,108.81,45.78,2.55,0.1,77.26,191.18,6.96,46.7,33.75
29,002239.SZ,奥特佳,2008-05-29,—,—,汽车电子电气系统,3.25,102.08,85.4,1.93,0.1,107.98,22.46,6.55,6.5,9.94
30,002813.SZ,路畅科技,2016-10-19,—,—,汽车电子电气系统,28.38,,,13.65,,34.06,-72.46,-86.64,27.26,35.09
31,603390.SH,通达电气,2019-12-02,—,—,汽车电子电气系统,12.83,176.18,70.73,2.79,0.7,45.12,228.58,122.8,64.78,68.73
32,605333.SH,沪光股份,2020-08-25,—,—,汽车电子电气系统,29.3,20.28,20.7,3.98,0.74,135.96,-3.1,8.4,5.54,6.2
33,300304.SZ,云意电气,2012-03-28,—,—,汽车电子电气系统,13.16,28.81,27.19,3.45,0.67,115.56,7.8,5.24,7.05,6.95
34,002937.SZ,兴瑞科技,2024-07-31,—,—,汽车电子电气系统,23.6,30.75,45.46,4.61,1.69,70.28,-38.42,-43.67,-10.13,-13.27
35,000901.SZ,航天科技,2022-08-01,—,—,汽车电子电气系统,29.18,1897.26,197.4,5.39,,232.92,976.78,2161.91,-17.99,-11.04
36,688612.SH,威迈斯,2023-09-25,—,—,汽车电子电气系统,30.67,32.13,24.28,3.68,1.17,128.56,43.64,26.18,5.45,6.82
1,600386.SH,北巴传媒,2001-02-23,—,—,汽车经销商,4.67,181.83,4584.94,2.11,0.21,37.66,-79.47,-36.89,-6.88,-4.31
2,000701.SZ,厦门信达,2024-07-31,—,—,汽车经销商,6.31,,,,,42.17,104.68,27.61,-21.48,-35.1
3,600335.SH,国机汽车,2001-03-12,—,—,汽车经销商,6.61,25.19,23.47,0.86,1.66,98.87,17.72,-14.32,-11.12,-11.64
4,600822.SH,上海物贸,1999-12-30,—,—,汽车经销商,11.0,107.95,222.84,4.45,,54.56,-56.91,-45.25,-63.73,-63.33
5,600653.SH,申华控股,1999-12-30,—,—,汽车经销商,1.93,97.32,649.58,5.14,,37.57,-58.35,-52.37,3.95,3.13
1,300825.SZ,阿尔特,2020-04-03,—,—,汽车综合服务,10.12,,,2.39,,50.4,-12246.62,-268.61,19.3,33.14
2,301215.SZ,中汽股份,2022-03-15,—,—,汽车综合服务,7.04,55.93,43.16,3.25,1.28,93.2,31.26,15.1,20.91,24.0
3,000757.SZ,浩物股份,2013-02-18,—,—,汽车综合服务,5.22,,59.59,1.75,,27.81,279.04,265.5,-16.98,-16.1
4,600676.SH,交运股份,2024-07-31,—,—,汽车综合服务,8.01,,,1.61,,82.38,87.21,53.03,6.87,9.43
5,601965.SH,中国汽研,2012-06-18,—,—,汽车综合服务,19.0,20.99,17.98,2.43,1.79,190.58,1.13,1.77,-1.14,-6.36
1,002105.SZ,信隆健康,2014-02-21,—,—,其他运输设备,7.1,,,3.11,,26.0,-3698.02,-341.23,5.59,9.18
2,600099.SH,林海股份,2014-02-21,—,—,其他运输设备,11.21,133.29,118.54,4.59,0.27,24.56,18.76,36.1,5.18,33.41
3,300994.SZ,久祺股份,2021-08-19,—,—,其他运输设备,16.85,31.99,23.18,3.55,2.37,39.28,56.55,55.42,32.45,39.22
4,603529.SH,爱玛科技,2021-06-22,—,—,其他运输设备,29.35,12.83,10.89,2.68,4.14,255.09,22.78,27.56,20.78,23.04
5,600818.SH,中路股份,2022-08-01,—,—,其他运输设备,9.9,,,5.7,0.1,31.82,-756.49,-434.16,9.45,10.66
6,600679.SH,上海凤凰,2014-02-21,—,—,其他运输设备,13.01,,,3.13,,67.04,131.69,17.87,0.15,7.36
7,301322.SZ,绿通科技,2023-03-13,—,—,其他运输设备,28.49,28.32,46.47,1.43,1.05,40.25,-44.23,-46.5,-7.65,-12.3
1,003033.SZ,征和工业,2021-01-18,—,—,摩托车,67.02,41.83,33.03,4.05,0.75,54.79,35.7,49.13,5.24,7.18
2,603776.SH,永安行,2017-08-24,—,—,摩托车,18.06,,,1.42,1.18,50.71,-131.85,-739.17,-15.23,-21.29
3,601777.SH,千里科技,2010-12-02,—,—,摩托车,10.41,1176.11,882.2,4.5,,470.65,33.37,19.0,44.27,40.04
4,603766.SH,隆鑫通用,2012-08-17,—,—,摩托车,15.39,28.19,17.56,3.32,3.9,316.04,75.45,82.26,19.14,27.21
5,603787.SH,新日股份,2017-05-05,—,—,摩托车,13.23,118.82,52.13,1.91,1.51,30.45,39.52,21.73,26.27,27.73
6,603129.SH,春风动力,2017-08-25,—,—,摩托车,258.07,26.75,21.8,5.47,1.49,393.76,30.89,41.35,30.1,30.9
7,000913.SZ,钱江摩托,1999-12-30,—,—,摩托车,15.65,12.18,15.54,1.75,5.75,82.41,-31.38,-22.89,-10.11,-5.74
8,301345.SZ,涛涛车业,2023-03-28,—,—,摩托车,221.0,55.88,32.72,7.06,1.35,241.0,101.27,88.04,24.89,23.19
1,601633.SH,长城汽车,2011-10-12,—,—,综合乘用车,20.81,14.03,17.97,2.07,2.16,1780.89,-16.97,-10.21,7.96,0.99
2,000572.SZ,海马汽车,1999-12-30,—,—,综合乘用车,7.07,,,6.92,,116.28,-232.68,50.85,19.84,9.89
3,601238.SH,广汽集团,2012-04-10,—,—,综合乘用车,7.95,98.43,,0.73,0.25,810.67,-3691.33,-267.39,-10.49,-7.95
4,600104.SH,上汽集团,1999-12-30,—,—,综合乘用车,14.43,99.54,58.0,0.56,0.61,1658.77,17.28,-9.21,9.91,6.23
5,000625.SZ,长安汽车,1999-12-30,—,—,综合乘用车,11.13,15.07,16.23,1.44,3.1,1103.31,-14.66,-19.09,3.58,-5.25
1,600418.SH,江淮汽车,2021-12-13,—,—,商用载货车,52.66,,,11.58,,1150.1,-329.43,-356.89,-4.14,-9.1
2,600166.SH,福田汽车,1998-06-02,—,—,商用载货车,3.13,307.68,32.56,1.61,,247.81,157.45,87.57,27.09,26.71
3,000951.SZ,中国重汽,2005-07-01,—,—,商用载货车,19.9,15.8,14.65,1.54,3.6,233.8,12.45,8.1,20.55,7.22
4,301039.SZ,中集车辆,2021-07-15,—,—,商用载货车,10.17,17.56,22.05,1.31,2.75,190.6,-26.23,-28.48,-5.13,-8.85
5,000800.SZ,一汽解放,2021-12-13,—,—,商用载货车,6.98,55.19,54.45,1.3,0.72,343.51,-12.21,-96.12,-3.12,-23.0
6,600375.SH,汉马科技,2024-12-27,—,—,商用载货车,6.09,62.09,17.13,2.92,,97.63,110.92,118.18,44.54,50.03
7,600006.SH,东风股份,1999-07-27,—,—,商用载货车,6.96,477.33,56.74,1.66,0.07,139.2,188.57,48.66,-12.13,-13.22
8,000550.SZ,江铃汽车,1993-12-01,—,—,商用载货车,17.9,10.05,13.01,1.32,3.98,154.52,-35.76,-18.17,-1.59,0.96
1,000868.SZ,安凯客车,1997-07-25,—,—,商用载客车,4.85,542.97,894.68,5.35,,45.57,-61.56,153.46,44.37,38.74
2,600686.SH,金龙汽车,1993-11-08,—,—,商用载客车,17.05,77.5,37.2,3.76,0.65,122.26,223.71,75.06,13.4,5.78
3,600066.SH,宇通客车,1997-05-08,—,—,商用载客车,31.0,16.67,13.79,5.12,4.84,686.32,35.38,15.64,9.52,-1.26
4,600303.SH,曙光股份,2000-12-26,—,—,商用载客车,3.3,,,2.01,,22.56,0.82,-6.29,24.13,32.64
5,000957.SZ,中通客车,2000-01-13,—,—,商用载客车,11.53,27.41,20.65,2.21,0.86,68.36,41.75,71.61,33.58,43.02
1,000333.SZ,美的集团,2013-09-27,—,—,空调,79.81,15.74,13.56,2.79,5.03,6065.45,19.51,25.04,13.82,15.58
2,000921.SZ,海信家电,2021-12-13,—,—,空调,24.3,10.05,10.0,1.99,5.06,336.52,0.67,3.01,1.35,1.44
3,000651.SZ,格力电器,1996-11-18,—,—,空调,38.88,6.77,6.87,1.57,7.69,2177.83,-2.27,1.95,-6.5,-2.46
1,001387.SZ,雪祺电气,2024-01-18,—,—,冰洗,14.95,26.81,29.14,2.19,0.8,27.36,-14.98,-10.26,0.52,-3.92
2,000521.SZ,长虹美菱,1999-12-30,—,—,冰洗,6.62,9.75,10.37,1.1,4.98,68.18,-8.2,0.26,11.49,20.8
3,600336.SH,澳柯玛,2001-01-08,—,—,冰洗,7.86,,,2.59,0.13,62.72,-420.49,-24.36,-11.14,-12.23
4,600983.SH,惠而浦,2004-08-03,—,—,冰洗,12.0,45.58,19.76,3.32,2.42,91.97,496.88,593.65,30.61,34.1
5,002668.SZ,TCL智家,2012-04-23,—,—,冰洗,9.96,10.59,9.22,3.18,,107.98,18.45,14.15,2.87,5.74
6,000016.SZ,深康佳Ａ,2024-07-31,—,—,冰洗,3.83,,,7.29,,92.22,38.89,64.75,-5.43,-3.05
7,600690.SH,海尔智家,1999-12-30,—,—,冰洗,26.04,13.03,11.65,2.09,4.69,2441.93,14.68,15.59,9.98,10.22
1,688609.SH,九联科技,2023-09-25,—,—,其他黑色家电,8.98,,,5.05,,44.9,-13.99,-126.21,-6.28,-17.6
2,301578.SZ,辰奕智能,2024-01-05,—,—,其他黑色家电,36.09,62.29,81.88,3.16,1.06,29.41,-34.5,0.23,-2.4,3.84
3,000801.SZ,四川九洲,2016-02-19,—,—,其他黑色家电,15.84,82.8,93.37,5.66,0.64,160.99,-18.37,7.85,3.96,5.53
4,002052.SZ,同洲电子,2010-10-14,—,—,其他黑色家电,11.36,122.8,27.07,25.68,,85.48,1724.48,662.77,176.75,606.52
5,688696.SH,极米科技,2024-07-31,—,—,其他黑色家电,92.75,54.06,27.05,2.25,,64.94,297.49,2062.34,1.99,1.63
6,000810.SZ,创维数字,2015-07-01,—,—,其他黑色家电,11.69,53.61,134.22,2.08,0.42,134.46,-63.69,-70.53,-2.45,-8.04
1,300824.SZ,北鼎股份,2020-06-30,—,—,厨房小家电,11.22,52.68,33.12,4.89,1.82,36.62,113.25,74.92,28.57,34.05
2,002959.SZ,小熊电器,2019-08-30,—,—,厨房小家电,43.98,24.04,19.57,2.43,2.24,69.17,36.49,27.32,17.59,18.94
3,603215.SH,比依股份,2022-02-25,—,—,厨房小家电,20.31,27.35,34.68,3.14,1.46,38.17,-29.0,-21.04,18.66,34.53
4,001259.SZ,利仁科技,2022-09-07,—,—,厨房小家电,34.07,231.46,511.9,3.51,0.46,25.07,-58.77,-69.35,9.35,0.23
5,002705.SZ,新宝股份,2014-01-28,—,—,厨房小家电,14.11,10.88,10.33,1.37,4.22,114.56,7.13,22.79,-3.2,1.03
6,002005.SZ,ST德豪,2004-07-02,—,—,厨房小家电,2.97,,,14.1,,52.05,277.69,67.6,-10.92,-8.19
7,002032.SZ,苏泊尔,2004-08-24,—,—,厨房小家电,44.62,15.93,16.42,6.45,6.26,357.57,-4.66,-0.07,2.33,4.68
8,002242.SZ,九阳股份,2008-06-04,—,—,厨房小家电,10.69,66.67,55.16,2.35,1.4,81.57,26.03,-30.02,-9.66,-9.11
9,002403.SZ,爱仕达,2010-05-18,—,—,厨房小家电,12.3,278.01,,2.62,0.15,41.9,-3652.15,178.6,-7.57,-1.57
1,002035.SZ,华帝股份,2004-09-08,—,—,厨房电器,6.24,10.91,12.11,1.39,6.28,52.89,-11.9,-9.19,-9.13,-9.71
2,300894.SZ,火星人,2021-01-08,—,—,厨房电器,11.7,426.28,,4.39,,47.54,-1546.12,-400.99,-43.03,-46.3
3,605336.SH,帅丰电器,2020-10-26,—,—,厨房电器,15.11,45.96,144.56,1.48,2.15,27.71,-93.32,-91.8,-39.42,-44.15
4,002677.SZ,浙江美大,2012-06-01,—,—,厨房电器,9.49,55.51,281.99,4.15,3.16,61.31,-83.21,-87.41,-48.52,-53.76
5,300911.SZ,亿田智能,2020-12-10,—,—,厨房电器,35.4,244.53,,5.53,2.12,64.9,-904.67,-507.01,-45.52,-49.09
6,002508.SZ,老板电器,2010-11-30,—,—,厨房电器,21.58,12.93,13.31,1.79,4.63,203.92,-3.73,-6.28,-1.14,-2.58
1,001326.SZ,联域股份,2023-11-16,—,—,照明设备Ⅲ,55.02,39.75,150.23,3.32,0.51,40.27,-79.23,-78.85,1.03,-0.35
2,603515.SH,欧普照明,2016-08-26,—,—,照明设备Ⅲ,19.24,15.85,16.67,2.15,4.66,143.11,-7.17,-4.07,-3.16,-4.46
3,002076.SZ,*ST星光,2022-12-22,—,—,照明设备Ⅲ,2.22,,,7.81,,24.62,256.29,-367.06,36.04,32.62
4,002724.SZ,海洋王,2024-07-31,—,—,照明设备Ⅲ,7.57,,,2.15,0.66,58.4,4.83,109.16,2.46,11.26
5,605365.SH,立达信,2021-07-27,—,—,照明设备Ⅲ,20.63,24.78,38.89,2.78,2.03,103.57,-54.35,-53.64,0.13,2.01
6,002723.SZ,小崧股份,2014-02-12,—,—,照明设备Ⅲ,9.04,,,3.19,,30.04,-80.56,-984.31,-35.61,-29.04
7,301362.SZ,民爆光电,2023-08-11,—,—,照明设备Ⅲ,77.74,35.29,42.02,3.27,2.4,81.37,-19.75,-15.92,-0.04,0.11
8,600261.SH,阳光照明,2000-07-27,—,—,照明设备Ⅲ,3.71,24.4,27.53,1.43,3.77,49.53,-15.21,32.06,-19.02,-20.13
9,300625.SZ,三雄极光,2017-04-13,—,—,照明设备Ⅲ,13.11,76.15,,1.84,2.29,36.62,-117.11,-156.41,-10.78,-16.49
10,000541.SZ,佛山照明,1999-12-30,—,—,照明设备Ⅲ,6.37,21.93,29.09,1.46,1.88,97.83,-43.8,-40.18,-5.16,-8.34
11,002638.SZ,勤上股份,2024-07-31,—,—,照明设备Ⅲ,3.05,,,2.13,,43.82,-328.44,-24.8,7.16,18.8
12,603303.SH,得邦照明,2017-04-10,—,—,照明设备Ⅲ,14.5,19.91,24.16,2.22,9.34,69.16,-23.65,-19.66,-0.16,0.4
1,002011.SZ,盾安环境,2004-07-12,—,—,家电零部件Ⅲ,12.46,12.82,11.5,2.09,,133.9,18.46,12.94,4.15,6.05
2,002418.SZ,康盛股份,2010-06-08,—,—,家电零部件Ⅲ,4.73,,,3.73,,53.75,240.21,723.68,12.43,3.38
3,002420.SZ,毅昌科技,2010-06-08,—,—,家电零部件Ⅲ,7.98,34.66,53.68,5.33,,32.82,-46.84,-51.09,14.3,16.0
4,301008.SZ,宏昌科技,2021-06-23,—,—,家电零部件Ⅲ,35.61,88.89,137.44,3.12,0.24,46.64,-42.39,-47.78,17.07,20.8
5,603112.SH,华翔股份,2020-09-24,—,—,家电零部件Ⅲ,17.52,20.11,17.69,2.25,1.9,94.64,18.92,25.66,7.01,2.38
6,603657.SH,春光科技,2018-08-06,—,—,家电零部件Ⅲ,28.38,268.03,265.87,4.07,0.12,38.37,2.47,83.73,25.66,39.61
7,300403.SZ,汉宇集团,2014-11-06,—,—,家电零部件Ⅲ,13.78,35.49,37.01,3.89,0.73,83.09,-5.39,0.44,4.18,3.63
8,300279.SZ,和晶科技,2024-07-31,—,—,家电零部件Ⅲ,9.2,86.07,69.35,4.34,,45.0,23.84,38.53,-15.55,-13.7
9,002290.SZ,禾盛新材,2009-09-10,—,—,家电零部件Ⅲ,57.27,145.13,90.98,14.98,,142.09,67.9,58.31,1.41,0.32
10,300160.SZ,秀强股份,2011-01-20,—,—,家电零部件Ⅲ,6.03,21.24,22.34,1.78,1.66,46.61,-5.9,9.01,9.19,11.03
11,300217.SZ,东方电热,2011-05-25,—,—,家电零部件Ⅲ,5.99,27.86,46.94,2.11,0.53,88.53,-46.19,-57.22,-9.02,-14.97
12,001268.SZ,联合精密,2022-07-07,—,—,家电零部件Ⅲ,36.75,55.51,49.1,3.86,1.21,39.67,18.57,52.8,10.37,21.49
13,002676.SZ,顺威股份,2012-06-01,—,—,家电零部件Ⅲ,8.14,108.22,83.47,4.49,0.12,58.61,37.62,38.59,8.41,14.27
14,301252.SZ,同星科技,2023-06-01,—,—,家电零部件Ⅲ,31.69,42.29,46.81,4.11,0.54,53.63,-12.15,-9.88,9.34,7.98
15,603726.SH,朗迪集团,2016-05-03,—,—,家电零部件Ⅲ,25.14,27.11,21.7,3.32,1.59,46.67,32.26,-5.5,4.75,7.05
16,600619.SH,海立股份,1999-12-30,—,—,家电零部件Ⅲ,18.56,588.54,299.7,3.25,0.07,199.21,143.64,693.76,8.67,13.16
17,603311.SH,金海高科,2015-05-25,—,—,家电零部件Ⅲ,15.73,57.05,40.9,2.7,0.76,37.1,50.49,66.57,10.49,15.48
18,603075.SH,热威股份,2023-09-18,—,—,家电零部件Ⅲ,24.01,32.24,30.46,4.61,2.92,96.64,7.66,14.27,9.35,8.91
19,601956.SH,东贝集团,2021-01-04,—,—,家电零部件Ⅲ,7.37,36.02,35.75,1.8,1.36,45.81,0.94,-31.6,0.29,4.05
20,301135.SZ,瑞德智能,2024-07-31,—,—,家电零部件Ⅲ,30.4,81.08,77.67,2.48,0.95,30.99,7.72,11.94,14.77,18.12
21,603677.SH,奇精机械,2017-02-13,—,—,家电零部件Ⅲ,18.1,51.69,50.97,3.0,1.38,34.86,1.84,-2.63,4.94,8.72
22,603578.SH,三星新材,2017-03-13,—,—,家电零部件Ⅲ,15.24,,,2.8,,27.49,-234.81,-153.52,62.56,48.31
23,002050.SZ,三花智控,2005-06-14,—,—,家电零部件Ⅲ,51.66,70.14,53.81,6.99,0.72,2173.86,40.85,39.31,16.86,18.91
24,002860.SZ,星帅尔,2017-04-19,—,—,家电零部件Ⅲ,15.23,38.13,31.23,2.41,0.65,54.78,21.84,31.79,14.97,8.59
25,300342.SZ,天银机电,2012-08-02,—,—,家电零部件Ⅲ,53.21,250.16,380.77,14.42,0.12,226.16,-56.1,-46.61,-22.75,-24.07
26,301280.SZ,珠城科技,2024-07-31,—,—,家电零部件Ⅲ,57.5,42.35,37.15,4.21,1.49,78.65,19.25,-10.43,15.64,13.33
27,000404.SZ,长虹华意,1999-12-30,—,—,家电零部件Ⅲ,7.07,10.93,10.84,1.16,4.24,49.21,1.05,13.42,-3.49,-1.52
28,003028.SZ,振邦智能,2024-07-31,—,—,家电零部件Ⅲ,30.9,22.0,30.8,2.58,1.61,44.72,-43.37,-41.41,-1.91,-1.64
29,603519.SH,立霸股份,2015-03-26,—,—,家电零部件Ⅲ,13.41,22.46,21.4,3.0,7.39,35.71,7.16,0.45,0.24,-0.03
30,300543.SZ,朗科智能,2024-07-31,—,—,家电零部件Ⅲ,11.15,66.07,95.04,2.33,0.9,34.16,-34.4,-19.73,1.37,6.59
1,000895.SZ,双汇发展,2011-10-10,—,—,肉制品,26.31,18.27,17.72,4.51,5.32,911.55,4.05,1.17,1.19,2.97
2,002840.SZ,华统股份,2017-01-17,—,—,肉制品,9.76,107.19,86.38,1.95,,78.29,32.93,163.98,-6.13,1.89
3,002726.SZ,龙大美食,2014-07-03,—,—,肉制品,4.08,,,4.08,,44.03,-422.95,-39.52,-4.85,-1.38
4,002330.SZ,得利斯,2011-10-10,—,—,肉制品,5.31,,,1.47,,33.74,-18.5,-27.24,14.95,17.04
5,600073.SH,光明肉业,2019-07-08,—,—,肉制品,6.54,28.38,2251.03,1.22,1.07,61.33,-55.94,-30.52,2.87,4.03
6,000529.SZ,广弘控股,2023-05-18,—,—,肉制品,6.25,29.96,35.14,1.15,1.92,36.49,-21.09,3.94,-10.27,-6.3
7,002515.SZ,金字火腿,2011-10-10,—,—,肉制品,5.95,115.86,132.56,2.76,0.5,72.03,-26.25,-25.11,-13.97,-14.73
1,002216.SZ,三全食品,2008-02-27,—,—,预加工食品,12.02,19.49,19.44,2.33,2.5,105.68,0.37,-5.98,-2.44,-2.66
2,605338.SH,巴比食品,2020-10-19,—,—,预加工食品,28.63,24.8,25.12,2.93,2.79,68.59,3.51,18.08,12.05,9.31
3,002702.SZ,海欣食品,2012-10-18,—,—,预加工食品,6.99,,,3.71,,38.85,-17.94,-59.06,-15.05,-15.18
4,603237.SH,五芳斋,2022-09-07,—,—,预加工食品,17.51,24.28,32.37,1.96,2.8,34.51,-16.89,-16.7,-3.06,0.66
5,605089.SH,味知香,2021-05-07,—,—,预加工食品,29.14,45.94,55.31,3.28,1.22,40.21,-21.9,-24.46,3.95,4.7
6,603345.SH,安井食品,2017-03-01,—,—,预加工食品,89.34,20.05,21.47,1.97,2.72,297.76,-9.35,-15.79,2.66,0.8
7,603536.SH,惠发食品,2017-06-20,—,—,预加工食品,11.16,,,6.71,,27.05,-38.85,-82.54,-18.31,-17.75
8,001215.SZ,千味央厨,2021-09-13,—,—,预加工食品,47.88,55.58,83.2,2.49,,46.52,-34.06,-39.67,1.0,-0.72
9,002661.SZ,克明食品,2023-04-04,—,—,预加工食品,9.66,22.05,28.06,1.41,4.25,32.18,-20.17,-2.34,-8.07,-10.85
10,605567.SH,春雪食品,2021-10-20,—,—,预加工食品,11.92,291.97,60.12,2.18,0.84,23.84,1320.44,428.1,5.95,5.75
1,300791.SZ,仙乐健康,2019-10-09,—,—,保健品,21.87,20.7,19.47,2.74,2.28,67.28,8.53,4.3,7.96,2.57
2,603262.SH,技源集团,2025-07-30,—,—,保健品,28.08,64.39,72.78,7.32,,112.32,-14.72,3.99,7.58,15.65
3,603102.SH,百合股份,2022-02-08,—,—,保健品,45.9,21.09,24.15,1.8,1.59,29.38,-15.15,-13.37,6.44,2.06
4,002626.SZ,金达威,2011-11-04,—,—,保健品,18.8,33.53,23.79,2.59,2.13,114.67,63.47,90.12,11.16,13.46
5,600381.SH,*ST春天,2001-05-15,—,—,保健品,3.0,,,1.71,,17.61,96.87,102.2,7.32,-9.76
6,300146.SZ,汤臣倍健,2010-12-22,—,—,保健品,12.25,31.74,29.97,1.83,2.92,207.23,4.45,-17.34,-14.27,-23.43
7,000639.SZ,西王食品,2024-07-31,—,—,保健品,2.91,,,1.08,,31.41,-96.45,-145.68,-8.04,-15.82
8,600530.SH,交大昂立,2001-07-09,—,—,保健品,6.6,167.79,200.42,16.07,0.18,51.14,-73.67,-30.54,-5.25,-5.77
1,603589.SH,口子窖,2015-07-06,—,—,白酒Ⅲ,29.92,10.81,16.47,1.71,4.35,178.96,-43.39,-24.63,-27.24,-20.07
2,000860.SZ,顺鑫农业,1999-12-30,—,—,白酒Ⅲ,14.99,48.1,,1.59,1.0,111.19,-79.85,-59.09,-19.79,-19.24
3,000858.SZ,五粮液,1999-12-30,—,—,白酒Ⅲ,108.52,13.22,14.81,3.18,5.3,4212.32,-13.72,2.28,-10.26,4.19
4,600199.SH,金种子酒,1999-12-30,—,—,白酒Ⅲ,10.41,,,3.31,,68.48,-0.97,-750.54,-22.08,-27.47
5,603369.SH,今世缘,2014-07-10,—,—,白酒Ⅲ,34.24,12.51,14.85,2.59,3.5,426.9,-17.39,-9.46,-10.66,-4.84
6,600197.SH,伊力特,1999-12-30,—,—,白酒Ⅲ,14.25,23.59,37.05,1.77,3.16,67.43,-43.05,-17.82,-21.46,-19.51
7,000995.SZ,皇台酒业,2000-08-14,—,—,白酒Ⅲ,18.96,121.43,,22.81,,33.64,-131.54,-32.59,-23.25,-11.85
8,600559.SH,老白干酒,2002-11-05,—,—,白酒Ⅲ,16.41,19.07,23.78,2.85,3.35,150.11,-28.04,5.42,-18.53,0.48
9,600702.SH,舍得酒业,1999-12-30,—,—,白酒Ⅲ,58.35,56.15,130.4,2.74,0.73,194.16,-29.43,-24.98,-17.0,-17.41
10,600519.SH,贵州茅台,2001-09-03,—,—,白酒Ⅲ,1525.0,22.15,21.21,8.41,3.39,19097.12,6.25,8.89,6.36,9.1
11,603198.SH,迎驾贡酒,2015-06-04,—,—,白酒Ⅲ,42.7,13.19,16.31,3.36,3.51,341.6,-24.67,-18.19,-18.09,-16.89
12,603919.SH,金徽酒,2016-03-17,—,—,白酒Ⅲ,24.02,31.39,32.16,3.58,2.04,121.84,-2.78,1.12,-0.97,0.31
13,002646.SZ,天佑德酒,2011-12-29,—,—,白酒Ⅲ,9.45,107.45,696.44,1.58,0.12,45.28,-62.03,-35.37,-10.79,-11.24
14,600779.SH,水井坊,1999-12-30,—,—,白酒Ⅲ,43.46,15.8,39.09,4.21,2.22,211.87,-71.02,-56.52,-38.01,-12.84
15,000568.SZ,泸州老窖,1999-12-30,—,—,白酒Ⅲ,126.3,13.8,14.71,3.9,4.71,1859.06,-7.17,-4.54,-4.84,-2.67
16,600696.SH,*ST岩石,2022-08-01,—,—,白酒Ⅲ,2.06,,,2.4,,6.89,-48.08,12.42,-84.92,-85.22
17,000596.SZ,古井贡酒,1999-12-30,—,—,白酒Ⅲ,135.9,13.02,15.18,2.82,3.68,718.37,-16.57,2.49,-13.87,0.54
18,002304.SZ,洋河股份,2009-11-13,—,—,白酒Ⅲ,55.61,12.55,40.48,1.73,4.17,837.73,-53.66,-45.34,-34.26,-35.32
19,600809.SH,山西汾酒,1999-12-30,—,—,白酒Ⅲ,180.58,17.99,17.91,5.68,1.99,2203.01,0.48,1.13,5.0,5.35
20,000799.SZ,酒鬼酒,1999-12-30,—,—,白酒Ⅲ,59.8,1555.3,,5.16,1.0,194.31,-117.36,-92.6,-36.21,-43.54
1,600600.SH,青岛啤酒,1993-08-27,—,—,啤酒,62.35,19.58,18.37,2.71,3.53,850.58,5.7,7.21,1.41,2.11
2,000929.SZ,*ST兰黄,1999-06-23,—,—,啤酒,9.94,,,3.95,,18.47,128.25,-45.29,23.35,-15.81
3,000752.SZ,ST西发,1997-06-25,—,—,啤酒,10.96,110.35,19.65,4.7,,28.91,503.98,157.93,8.57,2.13
4,002461.SZ,珠江啤酒,2010-08-26,—,—,啤酒,9.37,25.59,21.88,1.87,1.81,207.39,17.05,22.51,3.81,7.09
5,000729.SZ,燕京啤酒,1997-07-16,—,—,啤酒,12.46,33.27,22.83,2.26,2.33,351.19,37.45,45.45,4.57,6.37
6,600573.SH,惠泉啤酒,2003-02-26,—,—,啤酒,11.95,46.08,35.69,2.17,0.67,29.88,23.7,25.52,-2.59,1.03
7,600132.SH,重庆啤酒,1997-10-30,—,—,啤酒,54.4,23.62,25.72,19.17,4.04,263.28,-6.83,-4.03,-0.03,-0.24
1,000869.SZ,张裕Ａ,2021-12-13,—,—,其他酒类,20.8,44.79,50.86,1.33,1.93,136.71,-16.27,-16.09,-3.7,-3.4
2,603779.SH,威龙股份,2021-12-13,—,—,其他酒类,6.86,222.0,,4.16,0.13,22.78,-367.48,-125.42,-17.43,-15.27
3,600059.SH,古越龙山,2021-12-13,—,—,其他酒类,10.22,45.32,45.27,1.6,0.78,93.16,0.17,-4.72,-8.1,0.4
4,600084.SH,中信尼雅,2021-12-13,—,—,其他酒类,7.02,650.6,664.73,6.1,,78.89,-63.28,113.44,-2.16,4.05
5,002568.SZ,百润股份,2016-07-01,—,—,其他酒类,20.79,30.31,31.4,4.59,1.43,217.99,-4.35,-3.32,-4.89,-8.56
6,601579.SH,会稽山,2021-12-13,—,—,其他酒类,22.28,54.45,53.46,2.94,1.76,106.82,3.23,3.41,14.12,11.03
7,600616.SH,金枫酒业,2021-12-13,—,—,其他酒类,5.73,665.36,148.38,1.99,0.87,38.33,67.68,54.26,-6.86,-9.04
8,600238.SH,*ST椰岛,2000-01-20,—,—,其他酒类,5.58,,,24.64,,25.01,31.95,-440.62,8.75,-26.62
