序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
539,300690,双一科技,37.18,1.58,0.58,213275.0,797599288.21,5.05,38.21,36.36,36.6,36.6,1.94,19.25,30.78,4.0,6147672808.0,4118851671.0,0.03,0.6,57.54,65.98
540,603121,华培动力,18.66,1.58,0.29,176493.0,330688842.0,4.63,19.2,18.35,18.55,18.37,1.59,5.21,156.55,5.34,6317039122.0,6317039122.0,0.0,-0.11,-18.37,72.3
541,002725,跃岭股份,14.77,1.58,0.23,204838.0,304293558.4,5.57,15.25,14.44,14.51,14.54,2.02,9.66,200.43,3.7,3781120000.0,3131443959.0,0.0,0.07,24.43,37.65
542,603290,斯达半导,108.57,1.58,1.69,141515.0,1542934041.0,6.14,112.57,106.01,106.8,106.88,1.88,5.91,47.19,3.82,25999634204.0,25999634204.0,-0.01,-0.27,35.59,21.74
543,002470,金正大,1.93,1.58,0.03,1711799.0,332779849.29,5.26,1.99,1.89,1.89,1.9,1.19,5.21,-40.49,3.17,6342033542.0,6341496375.0,0.52,0.0,12.21,-1.53
544,688017,绿的谐波,182.19,1.57,2.81,169568.0,3133363941.0,10.08,192.68,174.6,182.87,179.38,1.44,9.25,312.65,9.64,33400915474.0,33400915474.0,0.01,0.76,46.8,68.76
545,002210,飞马国际,3.89,1.57,0.06,3704629.0,1458722919.94,5.48,4.03,3.82,3.86,3.83,1.43,13.95,1982.06,20.54,10352195491.0,10332838462.0,0.52,-0.26,47.35,46.24
546,600272,开开实业,13.55,1.57,0.21,110290.0,150352097.0,6.67,14.12,13.23,13.28,13.34,4.04,6.89,150.79,4.59,3558933855.0,2168000000.0,0.15,0.22,1.27,-10.74
547,300835,龙磁科技,65.8,1.56,1.01,97230.0,649073339.81,9.35,69.66,63.6,64.8,64.79,1.96,11.8,46.07,6.81,7854671283.0,5420424563.0,0.08,-0.23,64.09,114.12
548,002278,神开股份,10.39,1.56,0.16,436215.0,456204382.9,6.26,10.74,10.1,10.25,10.23,1.38,13.06,53.44,3.22,3781021243.0,3470225308.0,0.0,0.19,13.06,96.78
549,300922,天秦装备,24.96,1.55,0.38,100634.0,253714278.58,5.17,25.67,24.4,24.72,24.58,2.08,8.07,120.98,4.33,3958215706.0,3111703745.0,0.0,0.0,-3.52,76.15
550,688396,华润微,50.49,1.55,0.77,260237.0,1326518147.0,5.07,52.15,49.63,49.67,49.72,1.89,1.96,98.92,2.95,67026959305.0,67026959305.0,0.0,-0.08,8.39,7.13
551,600668,尖峰集团,11.86,1.54,0.18,112557.0,132738772.0,2.83,11.97,11.64,11.7,11.68,2.07,2.73,3.96,0.86,4897001045.0,4897001045.0,0.0,-0.08,2.15,41.53
552,603878,武进不锈,7.23,1.54,0.11,351391.0,251201190.0,8.43,7.5,6.9,7.16,7.12,0.84,6.26,26.87,1.56,4056530063.0,4056530063.0,-0.14,-0.14,35.9,28.42
553,603558,健盛集团,9.88,1.54,0.15,97981.0,96921792.0,3.8,10.1,9.73,9.76,9.73,1.99,2.86,11.94,1.4,3385263924.0,3385263924.0,0.41,0.71,12.53,-3.23
554,688302,海创药业-U,54.77,1.52,0.82,26796.0,147476362.0,4.82,56.28,53.68,54.26,53.95,1.24,3.29,-43.84,4.77,5423084302.0,4464583122.0,0.18,0.38,18.68,78.35
555,300506,ST名家汇,4.04,1.51,0.06,155925.0,63434080.98,3.77,4.13,3.98,4.01,3.98,2.35,2.39,-17.37,180.6,2810210139.0,2640339936.0,0.25,0.25,3.06,25.47
556,300007,汉威科技,69.79,1.51,1.04,796893.0,5591885503.08,7.21,72.86,67.9,71.0,68.75,1.45,28.13,193.42,7.89,22852429750.0,19771160772.0,-0.06,-0.43,76.77,241.94
557,301165,锐捷网络,92.86,1.51,1.38,144306.0,1341037841.28,6.56,95.28,89.28,91.18,91.48,1.14,15.12,81.69,15.66,73865909049.0,8863909049.0,0.05,0.4,52.2,81.58
558,688002,睿创微纳,76.0,1.51,1.13,83765.0,642625415.0,5.69,78.58,74.32,75.0,74.87,1.42,1.82,49.82,6.23,34978064592.0,34978064592.0,-0.07,-0.03,15.73,61.94
559,603107,上海汽配,16.26,1.5,0.24,156465.0,258569040.0,5.81,16.92,15.99,16.01,16.02,4.45,7.17,32.85,2.66,5485067100.0,3547509207.0,-0.18,-0.43,4.9,-1.09
560,688299,长阳科技,23.8,1.49,0.35,354194.0,844029729.0,5.71,24.46,23.12,23.57,23.45,1.45,12.32,-400.12,3.29,6839950877.0,6839950877.0,0.51,1.02,16.21,61.9
561,603085,天成自控,10.93,1.49,0.16,159739.0,174540979.0,3.62,11.1,10.71,10.77,10.77,2.12,4.02,93.26,5.09,4340303000.0,4340303000.0,0.09,0.28,-3.62,0.74
562,301070,开勒股份,52.55,1.49,0.77,60257.0,321947011.34,7.61,55.55,51.61,51.61,51.78,1.5,10.15,217.12,6.12,4741578092.0,3119094740.0,0.1,0.27,20.42,32.3
563,301061,匠心家居,99.39,1.48,1.45,21955.0,218151162.38,4.84,101.77,97.03,97.29,97.94,1.57,1.52,25.04,5.68,21625454704.0,14360308392.0,0.05,0.33,38.48,110.8
564,688582,芯动联科,80.14,1.48,1.17,112070.0,904104309.0,5.48,82.89,78.56,78.58,78.97,1.68,4.5,104.05,13.77,32113352992.0,19970540192.0,0.04,0.07,25.24,59.99
565,688656,浩欧博,171.0,1.47,2.48,13750.0,231983675.0,6.41,172.8,162.0,167.59,168.52,0.63,2.17,446.0,13.33,10855035540.0,10855035540.0,-0.05,1.51,33.42,79.62
566,002615,哈尔斯,8.28,1.47,0.12,241769.0,200226405.23,5.64,8.47,8.01,8.16,8.16,3.17,7.9,21.13,2.22,3860696821.0,2532526654.0,-0.12,-0.24,1.85,7.53
567,301381,赛维时代,25.0,1.46,0.36,153696.0,387258076.8,6.66,26.0,24.36,24.47,24.64,1.36,7.87,29.81,3.87,10086455000.0,4882655000.0,0.08,0.77,27.36,9.84
568,000029,深深房Ａ,27.89,1.46,0.4,112582.0,320240448.44,7.13,29.35,27.39,27.5,27.49,2.06,1.26,136.93,7.79,28215197400.0,24868397400.0,0.07,-0.04,46.87,85.19
569,002179,中航光电,40.37,1.46,0.58,293181.0,1185500043.36,4.67,41.36,39.5,39.65,39.79,1.93,1.41,29.76,3.65,85514602289.0,83998216275.0,-0.02,0.07,3.65,4.86
570,833454,同心传动,21.75,1.45,0.31,60392.0,132526280.55,4.94,22.35,21.29,21.3,21.44,1.52,9.56,80.27,7.24,2285925000.0,1374145969.0,0.23,0.51,-1.23,89.79
571,301259,艾布鲁,42.76,1.45,0.61,92452.0,402232091.59,5.39,44.5,42.23,42.61,42.15,1.29,9.35,-374.51,8.08,6670560000.0,4227725585.0,-0.02,-0.21,-11.62,-10.92
572,300520,科大国创,25.42,1.44,0.36,320689.0,832238229.26,7.14,26.85,25.06,25.07,25.06,2.0,11.54,-58.01,4.07,7423428478.0,7066974367.0,0.0,0.08,3.63,11.1
573,688125,安达智能,49.9,1.44,0.71,18846.0,95107439.0,7.42,52.35,48.7,48.81,49.19,1.54,8.38,-34.97,2.2,4087510396.0,1122621058.0,0.12,0.24,38.04,27.72
574,688090,瑞松科技,38.7,1.44,0.55,71027.0,276465388.0,5.01,39.8,37.89,38.13,38.15,1.43,5.8,-1838.79,5.33,4735721477.0,4735721477.0,0.39,-0.72,17.66,41.91
575,688330,宏力达,35.16,1.44,0.5,63438.0,224669491.0,5.94,36.42,34.36,34.65,34.66,1.52,4.53,24.95,1.29,4922400000.0,4922400000.0,0.06,0.37,41.43,35.75
576,300477,ST合纵,2.12,1.44,0.03,859045.0,184478923.24,5.74,2.21,2.09,2.1,2.09,1.49,8.67,-14.59,2.18,2272679616.0,2100603185.0,-0.47,0.0,-0.93,-25.35
577,603803,瑞斯康达,9.16,1.44,0.13,152152.0,138333806.0,2.1,9.18,8.99,9.07,9.03,1.23,3.58,-46.12,2.47,3891933382.0,3891933382.0,0.0,0.11,-5.57,-3.98
578,300577,开润股份,25.29,1.44,0.36,54736.0,139881822.66,6.7,26.37,24.7,25.12,24.93,1.29,3.9,16.24,2.76,6064357408.0,3545958749.0,0.44,-0.08,23.97,2.55
579,601127,赛力斯,143.1,1.43,2.02,516863.0,7458972999.0,5.05,147.76,140.63,141.06,141.08,1.8,3.42,39.74,8.73,233734686907.0,216049831818.0,0.07,0.17,5.76,8.07
580,002262,恩华药业,28.42,1.43,0.4,174568.0,496171196.79,5.17,29.3,27.85,27.97,28.02,0.97,1.97,20.61,3.76,28868654689.0,25120678888.0,0.07,0.21,35.14,18.47
581,603283,赛腾股份,44.9,1.42,0.63,234142.0,1047775573.0,4.56,45.68,43.66,43.99,44.27,1.19,8.62,51.05,3.95,12508727953.0,12200085353.0,0.0,-0.2,34.51,-8.8
582,000656,*ST金科,1.43,1.42,0.02,1320483.0,189075104.3,4.26,1.46,1.4,1.41,1.41,0.85,1.74,-1.01,-0.71,15206736734.0,10882514151.0,0.7,0.7,2.14,-17.34
583,002766,索菱股份,5.74,1.41,0.08,704469.0,403997556.37,3.36,5.84,5.65,5.72,5.66,1.49,8.25,427.61,4.35,4946730990.0,4900658076.0,-0.17,0.0,8.3,-0.17
584,301153,中科江南,24.43,1.41,0.34,148022.0,366609905.86,7.72,25.68,23.82,24.09,24.09,2.71,4.5,-88.96,5.09,8620139669.0,8043089095.0,0.0,0.12,-8.36,-12.0
585,002627,三峡旅游,7.22,1.4,0.1,807230.0,571073197.17,4.78,7.25,6.91,7.09,7.12,0.98,11.26,41.12,1.7,5231621949.0,5177516634.0,0.0,0.14,36.48,46.75
586,832175,东方碳素,13.06,1.4,0.18,53909.0,70905947.72,4.66,13.38,12.78,12.96,12.88,1.53,6.8,-13.59,2.15,1554140000.0,1035342732.0,0.0,-0.08,-8.74,27.17
587,003018,金富科技,12.31,1.4,0.17,54836.0,68116689.0,6.67,12.95,12.14,12.18,12.14,3.17,5.6,32.26,2.07,3200600000.0,1206120567.0,-0.32,0.16,10.5,37.39
588,002427,尤夫股份,7.32,1.39,0.1,326170.0,240210773.1,5.4,7.56,7.17,7.24,7.22,2.25,3.31,302.92,7.67,7213367928.0,7208044158.0,0.0,0.14,-18.39,110.34
589,688621,阳光诺和,79.58,1.38,1.08,51575.0,416694141.0,5.46,82.49,78.2,79.0,78.5,0.98,4.6,34.32,7.98,8912960000.0,8912960000.0,0.01,0.1,73.04,111.99
590,688636,智明达,34.53,1.38,0.47,69640.0,246010459.0,7.25,36.3,33.83,34.05,34.06,2.28,4.15,75.57,5.13,5788174295.0,5788174295.0,0.0,-0.2,7.54,84.06
591,300810,中科海讯,48.6,1.38,0.66,106867.0,526376407.98,7.41,50.66,47.11,47.24,47.94,1.74,9.38,-44.35,7.62,5737230000.0,5539939515.0,-0.02,-0.31,9.71,152.99
592,688799,华纳药厂,58.72,1.38,0.8,57111.0,336839136.0,5.39,60.92,57.8,58.3,57.92,0.74,4.35,54.22,4.19,7711110400.0,7711110400.0,0.24,0.12,41.19,99.12
593,600276,恒瑞医药,71.09,1.37,0.96,865639.0,6173830340.0,4.59,73.12,69.9,70.56,70.13,0.98,1.36,53.01,8.07,471838539043.0,453483271659.0,-0.04,-0.07,36.5,55.56
594,688484,南芯科技,48.7,1.37,0.66,130602.0,648314778.0,7.79,51.48,47.74,47.88,48.04,1.37,4.45,84.51,5.18,20731731766.0,14279592172.0,-0.08,-0.33,28.23,35.88
595,002347,泰尔股份,8.16,1.37,0.11,824447.0,671968850.9,3.85,8.29,7.98,8.16,8.05,1.24,16.71,-106.22,3.49,4118370572.0,4026004472.0,0.0,0.25,13.97,21.43
596,300192,科德教育,19.49,1.35,0.26,385321.0,762412138.36,5.51,20.24,19.18,19.19,19.23,1.67,11.87,60.2,6.85,6415003482.0,6327188851.0,0.05,-0.2,35.25,24.14
597,600810,神马股份,9.84,1.34,0.13,257567.0,254536830.0,5.77,10.22,9.66,9.72,9.71,0.98,2.56,-132.93,1.47,9988663566.0,9891975726.0,0.2,0.31,8.49,22.39
598,688600,皖仪科技,21.97,1.34,0.29,23439.0,51423352.0,4.94,22.38,21.31,21.75,21.68,1.76,1.74,1413.28,4.03,2959545525.0,2959545525.0,0.05,0.55,-4.23,64.45
599,836826,盖世食品,14.32,1.34,0.19,129097.0,183630453.37,5.24,14.6,13.86,14.08,14.13,0.87,21.45,49.45,5.57,2012186456.0,861815004.0,0.07,0.0,11.96,39.03
600,301291,明阳电气,44.58,1.34,0.59,151796.0,681420456.82,6.75,46.42,43.45,44.04,43.99,2.4,9.39,22.71,2.92,13917876000.0,7205775454.0,0.09,0.68,13.32,3.36
601,301227,森鹰窗业,36.67,1.33,0.48,29073.0,107798019.64,7.16,38.38,35.79,36.19,36.19,1.99,8.57,-136.96,2.12,3492102435.0,1244393700.0,-0.19,-0.05,50.16,126.36
602,300907,康平科技,40.5,1.33,0.53,102409.0,420634049.2,6.5,42.3,39.7,40.55,39.97,1.97,10.67,43.87,4.88,3888000000.0,3888000000.0,-0.15,-0.2,50.22,92.49
603,603019,中科曙光,109.92,1.32,1.43,1543474.0,17390564547.0,9.65,117.88,107.41,110.88,108.49,1.21,10.55,110.36,7.73,160825686977.0,160780738491.0,-0.01,-0.07,55.06,52.56
604,301301,川宁生物,11.59,1.31,0.15,292670.0,341011588.79,2.97,11.78,11.44,11.46,11.44,2.12,4.74,28.41,3.33,25846685150.0,7160097518.0,0.0,0.09,-2.77,0.0
605,603969,银龙股份,10.05,1.31,0.13,352058.0,353853397.0,3.73,10.23,9.86,10.0,9.92,1.05,4.18,25.09,3.28,8616307200.0,8471175150.0,0.0,0.1,43.98,50.45
606,300870,欧陆通,222.08,1.3,2.86,51285.0,1142994984.2,6.34,229.9,216.0,219.01,219.22,0.72,4.67,91.23,9.59,24396446719.0,24396446719.0,-0.39,0.76,89.52,109.11
607,688678,福立旺,32.03,1.3,0.41,222777.0,722188418.0,8.25,33.79,31.18,31.94,31.62,1.32,8.59,-234.09,4.68,8304387255.0,8304387255.0,-0.03,0.0,71.28,117.15
608,603108,润达医疗,17.14,1.3,0.22,291690.0,498500141.0,3.84,17.46,16.81,16.94,16.92,2.3,4.83,-42.88,2.48,10346805485.0,10346805485.0,0.0,0.0,0.12,7.8
609,600728,佳都科技,7.0,1.3,0.09,1578518.0,1116250201.0,5.5,7.25,6.87,6.93,6.91,1.8,7.4,55.17,1.92,14928194827.0,14928194827.0,0.0,0.14,28.68,49.57
610,002677,浙江美大,7.88,1.29,0.1,624002.0,493663937.6,5.66,8.14,7.7,7.78,7.78,3.41,11.67,207.25,3.47,5090886978.0,4214781266.0,0.0,0.13,14.87,11.93
611,600894,广日股份,10.21,1.29,0.13,151893.0,155930950.0,3.47,10.43,10.08,10.13,10.08,2.82,1.8,19.51,1.02,8695636076.0,8608504783.0,0.0,-0.1,5.8,-27.07
612,300322,硕贝德,26.09,1.28,0.33,788106.0,2056943481.98,7.18,27.27,25.42,25.76,25.76,1.92,17.86,179.28,11.99,12022570600.0,11511013795.0,-0.04,0.0,73.82,99.01
613,301328,维峰电子,51.0,1.27,0.64,54275.0,279065168.03,6.2,53.13,50.01,50.38,50.36,2.09,10.74,51.01,2.9,5604573294.0,2576356392.0,0.0,0.26,25.37,22.1
614,002049,紫光国微,78.66,1.27,0.99,424500.0,3380563979.67,5.0,81.49,77.61,77.67,77.67,1.7,5.0,48.29,5.26,66831392219.0,66815675951.0,0.0,0.08,23.5,22.6
615,688521,芯原股份,175.0,1.27,2.2,300516.0,5339271192.0,9.26,185.0,169.0,176.0,172.8,0.83,6.0,-143.82,25.54,91999822775.0,87649245600.0,-0.01,-0.19,101.8,233.78
616,430556,雅达股份,12.02,1.26,0.15,90815.0,109786742.69,4.55,12.31,11.77,11.8,11.87,1.3,7.69,57.6,3.75,1939008704.0,1420354587.0,0.08,0.0,8.78,59.63
617,688158,优刻得-W,25.75,1.26,0.32,384345.0,1005092665.0,6.37,26.94,25.32,25.58,25.43,1.6,9.48,-73.76,4.97,11749855836.0,10440953131.0,0.0,0.04,14.85,84.19
618,300101,振芯科技,24.99,1.26,0.31,205845.0,520434138.22,6.89,26.13,24.43,24.55,24.68,2.06,3.64,108.25,7.88,14191963443.0,14145424941.0,-0.04,0.08,17.49,15.75
619,600129,太极集团,22.0,1.24,0.27,151326.0,331568005.0,3.13,22.3,21.62,21.79,21.73,1.3,2.72,44.13,3.37,12251596368.0,12251596368.0,0.05,0.05,3.14,-11.0
620,603059,倍加洁,33.37,1.24,0.41,72144.0,242289677.0,4.79,34.21,32.63,32.99,32.96,1.63,7.18,38.51,3.23,3351973119.0,3351973119.0,0.03,0.12,34.12,43.03
621,688150,莱特光电,25.29,1.24,0.31,88726.0,227032178.0,5.04,26.2,24.94,24.94,24.98,2.42,2.2,40.24,5.53,10177646525.0,10177646525.0,0.04,0.04,6.17,12.95
622,002203,海亮股份,12.36,1.23,0.15,518495.0,645788123.93,5.24,12.86,12.22,12.3,12.21,1.41,2.44,19.1,1.69,27170975282.0,26304172152.0,0.0,0.0,23.23,16.82
623,601619,嘉泽新能,4.92,1.23,0.06,2974341.0,1447933854.0,7.41,5.05,4.69,4.91,4.86,1.83,12.22,13.03,1.79,11977073684.0,11977073684.0,0.0,1.86,40.97,52.8
624,002256,兆新股份,3.29,1.23,0.04,2348449.0,770911074.73,5.23,3.37,3.2,3.31,3.25,1.02,12.04,1063.37,5.53,6534352523.0,6419097770.0,0.3,0.0,41.2,30.56
625,603688,石英股份,38.79,1.23,0.47,271455.0,1059738188.0,6.34,40.25,37.82,38.17,38.32,2.18,5.01,98.33,3.64,21011700830.0,21011700830.0,-0.1,-0.13,10.29,35.91
626,002328,新朋股份,6.68,1.21,0.08,551115.0,370456253.38,5.3,6.93,6.58,6.64,6.6,2.41,9.66,31.15,1.57,5155423600.0,3812889865.0,0.0,-0.3,18.44,11.15
627,873706,铁拓机械,25.0,1.21,0.3,32547.0,80615301.6,3.52,25.16,24.29,24.58,24.7,1.62,7.69,31.62,4.0,2310131125.0,1058671750.0,0.04,0.24,27.88,106.95
628,300196,长海股份,15.83,1.21,0.19,215629.0,343877472.43,6.46,16.39,15.38,15.58,15.64,1.78,8.76,18.63,1.4,6469985013.0,3896002935.0,0.0,0.13,32.03,48.08
629,688307,中润光学,35.26,1.21,0.42,89378.0,319219327.0,7.2,36.78,34.27,34.77,34.84,3.03,15.17,76.11,3.62,3130171240.0,2077636334.0,0.2,0.83,25.21,49.09
630,300228,富瑞特装,7.68,1.19,0.09,265701.0,203813913.3,3.16,7.79,7.55,7.62,7.59,2.1,4.83,26.74,1.99,4499416696.0,4223933176.0,0.0,0.52,-1.03,10.19
631,688226,威腾电气,52.0,1.19,0.61,120082.0,637242039.0,8.19,55.1,50.89,51.4,51.39,1.56,6.4,295.94,5.85,9757671040.0,9757671040.0,0.02,0.5,90.9,108.17
632,301611,珂玛科技,53.95,1.18,0.63,114750.0,621181371.54,4.89,55.18,52.57,53.25,53.32,2.63,7.83,68.43,14.25,23522200000.0,7908136018.0,-0.06,-0.02,3.49,-8.34
633,600420,国药现代,11.12,1.18,0.13,201488.0,224079618.0,2.82,11.29,10.98,11.0,10.99,1.77,1.5,11.1,1.09,14913840335.0,14913840335.0,-0.18,-0.36,7.44,-4.47
634,603662,柯力传感,81.44,1.18,0.95,325781.0,2655653886.0,7.47,84.49,78.48,82.09,80.49,1.63,11.6,66.16,8.04,22870784450.0,22870784450.0,-0.07,-0.04,28.86,26.62
635,301073,君亭酒店,25.66,1.18,0.3,145733.0,373894800.9,4.77,26.1,24.89,25.3,25.36,1.13,8.18,404.36,5.25,4989613840.0,4572085970.0,-0.23,-0.39,2.64,23.84
636,832651,天罡股份,36.12,1.18,0.42,18489.0,66825912.83,5.63,37.17,35.16,35.69,35.7,1.72,12.1,36.08,4.49,2203320000.0,551728341.0,-0.03,0.87,19.68,50.19
637,600221,海航控股,1.73,1.17,0.02,15530703.0,2743348477.0,9.94,1.86,1.69,1.7,1.71,2.22,4.72,656.45,29.17,74763044286.0,56869730615.0,-0.57,-0.57,31.06,1.76
638,600676,交运股份,6.13,1.16,0.07,233712.0,143237780.0,3.3,6.23,6.03,6.06,6.06,1.35,2.27,-51.32,1.24,6304661747.0,6304661747.0,0.0,0.49,30.98,35.92
639,002284,亚太股份,13.04,1.16,0.15,494529.0,650473397.3,4.97,13.45,12.81,13.01,12.89,1.32,6.76,24.02,3.14,9637868538.0,9535032816.0,0.15,0.23,19.41,69.57
640,603650,彤程新材,35.62,1.16,0.41,226761.0,814861202.0,4.37,36.66,35.12,35.34,35.21,1.99,3.8,30.4,6.55,21334793307.0,21275382068.0,0.03,-0.08,13.08,3.34
641,603926,铁流股份,17.72,1.14,0.2,150742.0,273771277.0,7.99,18.85,17.45,17.73,17.52,1.39,6.53,42.61,2.46,4159178347.0,4090460187.0,0.06,-0.06,59.93,106.29
642,000100,TCL科技,4.42,1.14,0.05,7593696.0,3374852292.31,4.81,4.56,4.35,4.38,4.37,1.9,4.2,24.41,1.48,91939812016.0,79987616860.0,-0.23,0.0,4.25,-11.24
643,601992,金隅集团,1.79,1.13,0.02,2065537.0,373859823.0,6.21,1.87,1.76,1.78,1.77,1.73,2.48,-6.39,0.47,19113210330.0,14918143293.0,0.0,0.0,22.6,3.47
644,688627,精智达,144.41,1.13,1.61,68941.0,1015613426.0,8.36,152.96,141.02,142.72,142.8,1.27,9.53,221.93,8.07,13576237395.0,10448307264.0,0.29,-0.39,61.93,98.94
645,603270,金帝股份,27.13,1.12,0.3,107049.0,294361487.0,4.81,28.1,26.81,26.91,26.83,3.32,15.14,39.14,2.67,5944363876.0,1918543176.0,-0.04,0.0,8.09,40.21
646,002884,凌霄泵业,17.22,1.12,0.19,74834.0,129169313.25,3.58,17.56,16.95,17.04,17.03,2.52,2.74,13.15,2.81,6159292805.0,4702308243.0,-0.06,0.0,9.4,-0.29
647,603324,盛剑科技,26.11,1.12,0.29,46906.0,123079008.0,4.14,26.82,25.75,25.84,25.82,2.36,3.16,45.97,2.29,3879033717.0,3879033717.0,0.0,0.23,5.11,1.32
648,688728,格科微,16.32,1.12,0.18,264497.0,432754568.0,4.4,16.69,15.98,16.15,16.14,1.37,1.06,713.02,5.46,42441574405.0,40781838663.0,-0.06,0.62,5.36,21.61
649,600320,振华重工,4.55,1.11,0.05,935778.0,428713117.0,4.44,4.68,4.48,4.5,4.5,2.08,2.82,34.8,1.55,23971008430.0,15115089358.0,0.0,0.22,4.36,17.57
650,300274,阳光电源,142.55,1.11,1.56,1357717.0,19132628771.76,8.69,148.11,135.86,140.0,140.99,1.13,8.54,19.1,6.95,295536288491.0,226613081955.0,0.01,-0.66,122.32,95.92
651,600335,国机汽车,6.39,1.11,0.07,508716.0,329128411.0,5.22,6.63,6.3,6.31,6.32,3.5,3.4,22.46,0.83,9558089742.0,9558089742.0,-0.16,-0.16,2.08,3.9
652,688047,龙芯中科,145.0,1.11,1.59,160274.0,2382786786.0,7.27,152.87,142.45,146.78,143.41,1.38,4.0,-98.73,21.91,58145000000.0,58145000000.0,0.0,0.14,18.45,9.62
653,002020,京新药业,20.21,1.1,0.22,198776.0,402378895.26,4.1,20.66,19.84,20.18,19.99,0.99,2.75,22.43,3.19,17401398919.0,14631400050.0,0.05,0.2,56.67,62.07
654,603017,中衡设计,10.12,1.1,0.11,192533.0,197236441.0,6.39,10.64,10.0,10.07,10.01,3.23,6.97,24.38,1.82,2795045765.0,2795045765.0,-0.2,-0.3,8.35,26.03
655,300159,*ST新研,2.75,1.1,0.03,465899.0,129254277.0,4.41,2.84,2.72,2.75,2.72,1.08,3.17,-12.21,-9.47,4113026288.0,4047557808.0,0.0,0.36,-8.33,-0.36
656,000739,普洛药业,16.65,1.09,0.18,213556.0,357432101.03,3.1,16.97,16.46,16.55,16.47,1.36,1.84,17.13,3.04,19288085540.0,19280839943.0,0.0,0.12,22.43,7.01
657,300846,首都在线,22.24,1.09,0.24,521533.0,1164628929.71,6.05,23.08,21.75,21.86,22.0,1.18,13.31,-78.71,12.69,11171063396.0,8715992420.0,0.0,-0.09,16.08,59.88
658,002815,崇达技术,16.69,1.09,0.18,956251.0,1622247203.19,5.69,17.34,16.4,16.91,16.51,1.46,13.11,44.06,2.29,19523921977.0,12170249395.0,0.06,0.0,51.87,65.58
659,301622,英思特,85.54,1.08,0.91,54799.0,477529620.07,5.26,89.15,84.7,85.8,84.63,2.6,18.91,64.41,6.55,9916813015.0,2479203254.0,0.0,-0.01,8.35,38.24
660,600839,四川长虹,11.27,1.08,0.12,4047828.0,4561616965.0,5.11,11.55,10.98,11.09,11.15,1.95,8.77,51.93,3.48,52025072382.0,52010583771.0,0.09,-0.09,17.76,17.4
661,601500,通用股份,4.7,1.08,0.05,679502.0,320350094.0,3.87,4.81,4.63,4.65,4.65,3.56,4.29,58.1,1.23,7469783955.0,7440103455.0,0.0,0.0,1.29,-11.82
662,002214,*ST大立,11.35,1.07,0.12,55506.0,62837948.48,4.45,11.65,11.15,11.22,11.23,2.09,1.16,-33.11,4.74,6801350562.0,5436864526.0,0.44,-0.09,5.68,1.79
663,000999,华润三九,29.23,1.07,0.31,184812.0,537811124.31,2.14,29.45,28.83,28.97,28.92,1.66,1.11,13.4,2.28,48646155030.0,48600545708.0,0.0,0.14,-8.23,-13.67
664,000021,深科技,21.92,1.06,0.23,1439323.0,3198960653.82,5.95,22.89,21.6,21.7,21.69,1.61,9.19,38.02,2.79,34354792308.0,34349283264.0,-0.09,0.0,20.04,16.16
665,301202,朗威股份,47.48,1.06,0.5,74090.0,356695604.34,7.24,49.88,46.48,46.52,46.98,2.02,19.93,73.64,5.3,6476272000.0,1765306400.0,0.06,0.02,18.67,2.35
666,600499,科达制造,11.4,1.06,0.12,287315.0,329633524.0,3.37,11.62,11.24,11.26,11.28,1.65,1.5,14.67,1.82,21863562857.0,21863562857.0,0.0,-0.35,17.16,49.8
667,002217,合力泰,3.8,1.06,0.04,6382822.0,2446753637.12,7.18,3.95,3.68,3.69,3.76,1.73,11.24,1257.74,15.22,28421715926.0,21585282086.0,0.0,0.26,33.33,59.0
668,688167,炬光科技,177.81,1.05,1.84,116867.0,2080097766.0,10.35,186.22,168.01,174.0,175.97,1.12,13.01,-320.32,7.45,15977921962.0,15977921962.0,0.34,-0.66,128.4,179.14
669,002024,ST易购,1.92,1.05,0.02,599590.0,115664370.01,3.68,1.96,1.89,1.9,1.9,3.65,0.65,182.66,1.42,17788353827.0,17768527331.0,0.0,0.52,1.59,-6.8
670,688188,柏楚电子,147.11,1.05,1.53,34789.0,516120747.0,4.48,151.47,144.95,145.28,145.58,1.52,1.21,33.14,7.43,42425235169.0,42425235169.0,-0.01,-0.01,11.66,7.22
671,300022,吉峰科技,8.64,1.05,0.09,227837.0,198182492.57,3.98,8.87,8.53,8.53,8.55,1.57,4.61,527.54,7.88,4270236883.0,4270142275.0,0.0,-0.12,0.82,60.89
672,300937,药易购,28.2,1.04,0.29,57499.0,163304482.5,6.95,29.3,27.36,27.8,27.91,4.65,9.14,-177.15,3.24,2697800432.0,1774291915.0,-0.21,0.11,2.17,13.16
673,688308,欧科亿,23.3,1.04,0.24,144135.0,336830016.0,6.59,24.23,22.71,22.99,23.06,3.15,9.08,2385.76,1.45,3699613796.0,3699613796.0,0.0,0.17,29.73,30.17
674,001215,千味央厨,38.3,1.03,0.39,62351.0,238023355.7,3.8,38.95,37.51,37.98,37.91,0.95,6.44,51.99,2.0,3721245082.0,3705977438.0,0.05,0.13,35.1,24.84
