序号,股票代码,股票简称,纳入时间,申万1级,申万2级,申万3级,价格,市盈率,市盈率ttm,市净率,股息率,市值,归母净利润同比增长(09-30),归母净利润同比增长(06-30),营业收入同比增长(09-30),营业收入同比增长(06-30)
1,002250.SZ,联化科技,2008-06-27,—,—,农药,17.13,149.46,39.89,2.34,0.12,154.15,871.65,1481.94,8.25,5.76
2,300575.SZ,中旗股份,2016-12-27,—,—,农药,6.44,262.08,,1.56,0.76,30.72,-622.16,-240.99,5.23,10.59
3,301035.SZ,润丰股份,2021-08-04,—,—,农药,80.21,50.04,22.56,3.08,0.94,225.21,160.49,205.62,11.51,14.94
4,600389.SH,江山股份,2001-01-10,—,—,农药,24.97,47.92,22.49,2.76,2.2,107.53,147.91,98.18,5.2,6.07
5,002942.SZ,新农股份,2018-12-12,—,—,农药,21.19,57.21,38.11,2.69,1.42,33.03,38.91,32.84,10.77,9.7
6,603970.SH,中农立华,2017-11-23,—,—,农药,13.51,17.86,20.23,2.35,3.33,36.31,-13.63,-10.06,5.11,3.27
7,002258.SZ,利尔化学,2008-07-16,—,—,农药,16.08,59.77,26.88,1.63,2.49,128.71,189.07,191.21,29.31,35.36
8,000525.SZ,红太阳,2024-11-19,—,—,农药,6.05,20.32,87.79,2.99,,78.84,-1115.05,-1081.73,-13.87,-11.08
9,605033.SH,美邦股份,2021-09-27,—,—,农药,21.23,77.87,96.39,2.52,0.71,28.7,-16.36,-23.81,-2.23,-4.76
10,002513.SZ,蓝丰生化,2010-12-13,—,—,农药,7.16,,,69.4,,26.89,58.29,67.87,28.26,40.89
11,603086.SH,先达股份,2017-05-18,—,—,农药,8.18,,21.71,1.65,,35.57,3064.55,2561.58,6.11,11.82
12,301665.SZ,泰禾股份,2025-04-18,—,—,农药,28.92,48.94,27.88,3.71,2.07,130.14,120.56,72.2,28.69,23.15
13,600731.SH,湖南海利,1996-08-02,—,—,农药,7.35,15.47,15.62,1.3,2.72,41.07,-1.24,41.82,-13.36,-7.2
14,002391.SZ,长青股份,2010-04-26,—,—,农药,6.34,,,0.97,,41.18,19.27,117.75,11.33,7.28
15,603810.SH,丰山集团,2018-09-25,—,—,农药,16.43,,95.33,1.77,,27.16,271.03,235.4,14.29,18.74
16,300261.SZ,雅本化学,2017-07-03,—,—,农药,6.99,,,3.36,,67.34,87.81,83.33,6.0,12.31
17,002749.SZ,国光股份,2015-03-27,—,—,农药,13.7,17.41,17.02,3.57,7.31,63.89,3.06,6.05,6.09,7.33
18,003042.SZ,中农联合,2021-04-13,—,—,农药,18.11,,,1.97,,25.8,20.05,109.85,-1.21,7.39
19,300804.SZ,广康生化,2023-07-04,—,—,农药,36.93,78.8,59.62,2.01,,27.33,47.09,32.13,13.53,25.55
20,001231.SZ,农心科技,2022-08-26,—,—,农药,24.85,41.44,38.45,2.51,0.6,24.84,13.3,9.58,15.36,13.51
21,600596.SH,新安股份,2023-07-06,—,—,农药,12.04,316.09,,1.31,0.83,162.49,-46.21,-47.71,-1.11,-5.07
22,300796.SZ,贝斯美,2019-12-18,—,—,农药,9.41,,,1.98,,33.98,1257.94,109.7,14.29,16.57
23,002734.SZ,利民股份,2015-02-03,—,—,农药,19.79,115.75,22.41,2.46,1.11,94.17,661.66,747.13,7.62,6.69
24,002496.SZ,*ST辉丰,2010-11-17,—,—,农药,1.77,,,2.01,,26.68,-347.45,-67.02,42.7,42.6
25,603585.SH,苏利股份,2016-12-21,—,—,农药,20.08,,31.33,1.48,,37.53,1522.38,1128.33,25.39,25.04
26,603360.SH,百傲化学,2017-02-13,—,—,农药,31.01,63.43,101.37,14.54,1.38,219.0,-50.83,-44.22,17.88,28.42
27,603599.SH,广信股份,2015-05-20,—,—,农药,15.11,17.66,18.97,1.38,1.79,137.54,-9.36,-14.95,-23.69,-17.36
28,603639.SH,海利尔,2017-01-19,—,—,农药,13.93,26.85,25.18,1.38,3.49,48.71,6.15,24.27,5.5,8.42
29,000553.SZ,安道麦A,1993-12-03,—,—,农药,6.0,,,0.76,,139.79,77.0,91.02,0.72,0.76
30,600486.SH,扬农化工,2002-04-25,—,—,农药,71.04,23.95,23.38,2.56,1.3,287.94,2.88,5.6,14.23,9.38
