序号,股票代码,股票简称,纳入时间,申万1级,申万2级,申万3级,价格,市盈率,市盈率ttm,市净率,股息率,市值,归母净利润同比增长(09-30),归母净利润同比增长(06-30),营业收入同比增长(09-30),营业收入同比增长(06-30)
1,002873.SZ,新天药业,2017-05-26,—,—,中药Ⅲ,10.47,48.85,340.58,2.02,0.55,25.56,-73.47,-80.99,-15.47,-18.88
2,600771.SH,广誉远,2017-07-03,—,—,中药Ⅲ,18.03,118.54,107.14,5.35,,88.26,11.16,28.95,18.71,18.14
3,600085.SH,同仁堂,1997-06-25,—,—,中药Ⅲ,31.46,28.27,31.87,3.16,1.59,431.46,-12.78,-7.39,-3.7,0.06
4,002424.SZ,ST百灵,2010-06-11,—,—,中药Ⅲ,4.22,175.42,2656.3,1.81,,58.98,-35.6,-40.73,-24.28,-31.77
5,002603.SZ,以岭药业,2011-08-04,—,—,中药Ⅲ,17.63,,,2.89,1.7,294.55,80.33,26.03,-7.82,-12.26
6,603439.SH,三力制药,2020-05-08,—,—,中药Ⅲ,12.12,18.09,30.84,3.36,2.78,49.56,-58.39,-29.04,-28.24,-23.73
7,301111.SZ,粤万年青,2022-08-01,—,—,中药Ⅲ,20.46,786.42,,4.38,0.24,32.74,-157.65,-147.83,-0.14,1.58
8,600329.SH,达仁堂,2001-06-06,—,—,中药Ⅲ,45.92,15.86,9.88,3.93,2.79,353.63,167.73,193.08,-34.59,-33.15
9,600557.SH,康缘药业,2002-09-18,—,—,中药Ⅲ,14.4,20.81,34.79,1.73,,81.53,-35.63,-40.12,-24.59,-27.29
10,000650.SZ,仁和药业,2007-07-11,—,—,中药Ⅲ,5.95,17.28,18.7,1.31,2.52,83.3,-8.79,-13.87,-10.07,-16.46
11,600572.SH,康恩贝,2004-04-12,—,—,中药Ⅲ,4.54,18.5,16.73,1.63,3.28,115.13,12.65,-7.48,1.27,-2.61
12,600518.SH,康美药业,2021-12-17,—,—,中药Ⅲ,1.9,3064.61,1578.98,3.66,,262.75,160.84,7.24,2.22,4.17
13,603567.SH,珍宝岛,2015-05-04,—,—,中药Ⅲ,8.45,18.15,,1.09,1.77,79.51,-193.81,-119.9,-54.71,-57.04
14,600351.SH,亚宝药业,2002-09-26,—,—,中药Ⅲ,6.85,19.53,21.27,1.73,4.43,47.4,-8.44,-2.99,-19.46,-21.08
15,600993.SH,马应龙,2004-05-17,—,—,中药Ⅲ,28.09,22.93,21.18,2.82,2.21,121.08,9.51,10.04,1.63,1.11
16,300391.SZ,*ST长药,2022-08-01,—,—,中药Ⅲ,,,,,,,-15.89,23.74,4.4,-4.18
17,300026.SZ,红日药业,2017-07-03,—,—,中药Ⅲ,3.63,507.99,,1.26,0.83,109.05,-52.03,-46.95,-6.59,-6.72
18,300158.SZ,振东制药,2023-07-06,—,—,中药Ⅲ,5.74,,,1.58,,56.96,-49.25,-74.13,-2.42,-3.3
19,600422.SH,昆药集团,2013-07-18,—,—,中药Ⅲ,12.43,14.52,17.75,1.77,2.41,94.09,-39.42,-26.88,-18.08,-11.68
20,300039.SZ,上海凯宝,2010-01-18,—,—,中药Ⅲ,6.22,17.32,18.83,1.44,2.09,65.06,-13.83,-14.2,-26.95,-27.08
21,000989.SZ,九芝堂,2000-06-28,—,—,中药Ⅲ,8.93,35.35,59.98,2.09,3.32,76.44,-36.94,-29.71,-21.13,-24.71
22,600535.SH,天士力,2002-08-23,—,—,中药Ⅲ,15.02,23.48,20.44,1.87,2.73,224.39,16.88,16.97,-2.35,-1.91
23,600252.SH,中恒集团,2011-10-10,—,—,中药Ⅲ,2.56,,,1.41,,81.51,119.61,23.59,1.1,2.84
24,002107.SZ,沃华医药,2007-02-01,—,—,中药Ⅲ,7.27,43.84,43.84,5.8,1.65,41.96,179.34,303.16,8.31,7.64
25,600566.SH,济川药业,2018-07-16,—,—,中药Ⅲ,27.14,9.88,15.14,1.81,7.68,250.05,-46.27,-45.87,-32.27,-31.87
26,002864.SZ,盘龙药业,2017-11-23,—,—,中药Ⅲ,36.46,32.22,32.16,2.3,1.09,38.75,0.26,0.81,17.37,26.06
27,600436.SH,片仔癀,2003-06-16,—,—,中药Ⅲ,170.44,34.54,42.5,7.11,1.89,1028.29,-20.74,-16.22,-11.93,-4.81
28,000999.SZ,华润三九,2000-03-09,—,—,中药Ⅲ,28.7,14.18,17.3,2.35,2.43,477.63,-20.51,-24.31,11.38,4.99
29,002390.SZ,信邦制药,2016-10-10,—,—,中药Ⅲ,3.36,64.42,84.69,0.97,1.74,65.31,-13.74,-6.69,-6.55,-6.62
30,000538.SZ,云南白药,1993-12-15,—,—,中药Ⅲ,57.13,21.46,19.6,2.57,3.86,1019.35,10.41,13.93,2.47,3.92
31,300878.SZ,维康药业,2020-08-31,—,—,中药Ⅲ,27.57,,,3.94,0.5,39.92,-380.87,-552.5,-59.2,-61.42
32,000790.SZ,华神科技,1998-03-27,—,—,中药Ⅲ,4.05,,,2.71,,25.26,-1804.21,-702.09,-31.02,-36.29
33,600671.SH,天目药业,1993-08-23,—,—,中药Ⅲ,19.53,156.0,71.74,35.71,,23.78,484.48,155.39,27.48,73.97
34,002907.SZ,华森制药,2017-10-27,—,—,中药Ⅲ,15.02,81.74,84.07,3.71,0.57,62.72,-2.84,14.27,1.9,5.76
35,301331.SZ,恩威医药,2022-09-28,—,—,中药Ⅲ,29.23,80.21,57.77,2.87,1.79,30.08,66.13,113.8,13.65,15.73
36,002275.SZ,桂林三金,2009-07-20,—,—,中药Ⅲ,14.6,16.45,16.41,2.74,3.77,85.79,0.35,-4.7,-7.14,-6.56
37,002082.SZ,万邦德,2022-08-01,—,—,中药Ⅲ,15.57,171.79,670.57,3.56,,95.24,-90.22,-64.29,-5.28,-23.15
38,300519.SZ,新光药业,2016-07-01,—,—,中药Ⅲ,16.09,51.09,44.43,3.11,1.86,25.74,19.99,25.09,-4.9,-3.6
39,600750.SH,华润江中,1996-09-23,—,—,中药Ⅲ,25.48,20.53,17.85,4.02,4.71,161.79,5.54,5.8,-6.28,-5.79
40,603139.SH,康惠股份,2017-04-28,—,—,中药Ⅲ,23.5,,,3.24,,23.47,-246.07,-362.01,-11.97,-6.83
41,600129.SH,太极集团,1997-11-18,—,—,中药Ⅲ,18.17,375.92,,2.83,,100.19,-69.56,-71.94,-22.49,-27.63
42,002737.SZ,葵花药业,2015-01-08,—,—,中药Ⅲ,14.18,16.83,,2.04,3.53,82.81,-105.72,-83.28,-43.24,-48.17
43,002349.SZ,精华制药,2010-02-11,—,—,中药Ⅲ,7.61,29.69,28.09,2.33,1.03,63.14,7.39,-3.54,4.51,1.54
44,300147.SZ,ST香雪,2010-12-23,—,—,中药Ⅲ,9.33,,,8.91,,61.7,-66.16,-72.96,-25.28,-25.4
45,002644.SZ,佛慈制药,2011-12-29,—,—,中药Ⅲ,10.02,85.18,86.61,2.81,0.12,51.17,-2.54,-16.6,-11.92,-13.93
46,002728.SZ,特一药业,2019-07-08,—,—,中药Ⅲ,11.95,299.12,76.92,3.4,0.41,61.3,985.18,1313.23,51.86,56.54
