序号,股票代码,股票简称,纳入时间,申万1级,申万2级,申万3级,价格,市盈率,市盈率ttm,市净率,股息率,市值,归母净利润同比增长(09-30),归母净利润同比增长(06-30),营业收入同比增长(09-30),营业收入同比增长(06-30)
1,002741.SZ,光华科技,2015-03-02,—,—,电子化学品Ⅲ,20.27,,,4.9,,94.26,1233.7,424.12,11.5,9.53
2,688150.SH,莱特光电,2023-09-25,—,—,电子化学品Ⅲ,27.2,65.42,50.35,6.32,1.13,109.46,38.62,36.74,18.77,18.84
3,603078.SH,江化微,2017-04-17,—,—,电子化学品Ⅲ,24.58,96.1,103.98,4.89,0.37,94.79,-8.66,-15.51,10.92,11.3
4,688683.SH,莱尔科技,2024-07-31,—,—,电子化学品Ⅲ,35.8,154.39,135.82,4.89,0.18,57.67,11.64,13.51,78.02,69.37
5,688549.SH,中巨芯-U,2023-09-25,—,—,电子化学品Ⅲ,8.96,1321.63,2411.12,4.34,0.06,132.36,-15.22,-64.57,17.56,20.4
6,688106.SH,金宏气体,2023-09-25,—,—,电子化学品Ⅲ,21.59,51.71,97.5,3.52,0.46,104.06,-44.9,-48.65,9.33,6.65
7,300684.SZ,中石科技,2022-08-01,—,—,电子化学品Ⅲ,52.01,77.35,48.52,7.44,1.24,155.77,90.59,93.74,18.45,16.12
8,301319.SZ,唯特偶,2022-10-13,—,—,电子化学品Ⅲ,45.18,62.87,65.46,4.79,1.21,56.18,-4.84,-14.76,24.0,26.74
9,688603.SH,天承科技,2023-09-25,—,—,电子化学品Ⅲ,72.94,121.82,117.35,7.8,0.27,90.97,4.97,0.22,22.29,23.37
10,300537.SZ,广信材料,2016-09-06,—,—,电子化学品Ⅲ,25.47,,,5.86,,52.93,-75.65,-51.38,-9.86,-10.38
11,002584.SZ,西陇科学,2011-06-10,—,—,电子化学品Ⅲ,8.67,82.14,,2.26,,50.74,-196.33,-276.35,-11.13,-14.78
12,688548.SH,广钢气体,2023-09-25,—,—,电子化学品Ⅲ,20.22,107.59,93.24,4.45,0.41,266.78,10.64,-13.44,14.85,14.56
13,300481.SZ,濮阳惠成,2015-07-07,—,—,电子化学品Ⅲ,16.76,25.54,32.56,2.04,2.39,48.91,-27.55,-37.22,-1.36,0.36
14,600330.SH,天通股份,2024-07-31,—,—,电子化学品Ⅲ,16.0,222.43,904.07,2.46,0.14,197.35,-53.85,-33.29,-3.96,1.0
15,688359.SH,三孚新科,2023-09-25,—,—,电子化学品Ⅲ,75.49,,,12.01,,74.23,-71.33,-280.01,-20.52,-23.26
16,300655.SZ,晶瑞电材,2017-06-01,—,—,电子化学品Ⅲ,16.71,,,7.06,0.33,179.29,19202.65,1501.66,11.92,10.68
17,301630.SZ,同宇新材,2025-07-17,—,—,电子化学品Ⅲ,174.98,48.84,51.45,4.18,,69.99,-6.62,-11.81,25.96,19.98
18,603002.SH,宏昌电子,2021-12-13,—,—,电子化学品Ⅲ,9.25,207.29,273.15,3.05,0.22,104.9,-33.23,-35.0,32.43,24.16
19,300576.SZ,容大感光,2016-12-27,—,—,电子化学品Ⅲ,39.96,119.65,126.19,8.65,0.19,146.4,-6.02,-4.31,14.02,14.1
20,688019.SH,安集科技,2023-09-25,—,—,电子化学品Ⅲ,260.13,82.17,58.51,13.2,0.13,438.48,54.96,60.53,38.09,43.17
21,301489.SZ,思泉新材,2023-10-31,—,—,电子化学品Ⅲ,152.29,234.44,165.66,11.35,0.12,122.98,52.21,33.19,57.93,78.24
22,300054.SZ,鼎龙股份,2010-02-25,—,—,电子化学品Ⅲ,43.43,79.02,61.98,8.31,0.23,411.43,38.02,42.78,11.23,14.0
23,688550.SH,瑞联新材,2023-09-25,—,—,电子化学品Ⅲ,44.96,31.05,22.51,2.41,1.3,78.16,51.54,74.22,19.01,16.27
24,603931.SH,格林达,2020-08-26,—,—,电子化学品Ⅲ,31.56,43.06,49.36,3.9,0.7,62.98,-16.81,-20.95,-5.92,-8.67
25,300236.SZ,上海新阳,2011-07-06,—,—,电子化学品Ⅲ,75.65,134.92,92.22,4.37,0.34,237.07,62.7,126.31,30.62,35.67
26,002643.SZ,万润股份,2011-12-27,—,—,电子化学品Ⅲ,16.41,61.5,59.17,2.1,0.61,151.46,3.27,1.35,2.31,-4.42
27,300346.SZ,南大光电,2012-08-14,—,—,电子化学品Ⅲ,52.6,134.16,118.75,10.56,0.5,363.55,13.24,16.3,6.83,9.48
28,300429.SZ,强力新材,2015-03-31,—,—,电子化学品Ⅲ,14.68,,,4.57,,78.73,6.2,-1733.02,3.12,-1.58
29,688268.SH,华特气体,2023-09-25,—,—,电子化学品Ⅲ,61.69,40.06,43.27,4.02,0.97,74.03,-10.32,-18.97,-1.36,-5.77
30,688545.SH,兴福电子,2025-02-06,—,—,电子化学品Ⅲ,50.58,114.18,94.74,6.25,0.4,182.09,24.67,22.36,26.67,31.43
31,688035.SH,德邦科技,2023-09-25,—,—,电子化学品Ⅲ,50.11,73.16,66.78,3.1,0.69,71.28,15.39,35.19,39.01,49.02
32,300285.SZ,国瓷材料,2022-08-01,—,—,电子化学品Ⅲ,30.71,50.63,50.03,4.37,0.65,306.19,1.5,0.38,10.71,10.29
33,300398.SZ,飞凯材料,2014-10-16,—,—,电子化学品Ⅲ,26.24,60.35,44.86,3.04,0.4,148.77,41.34,80.45,7.88,3.8
34,688371.SH,菲沃泰,2023-09-25,—,—,电子化学品Ⅲ,20.41,151.8,146.11,3.48,,68.47,6.45,7.74,6.0,6.95
