序号,股票代码,股票简称,纳入时间,申万1级,申万2级,申万3级,价格,市盈率,市盈率ttm,市净率,股息率,市值,归母净利润同比增长(09-30),归母净利润同比增长(06-30),营业收入同比增长(09-30),营业收入同比增长(06-30)
1,688257.SH,新锐股份,2023-09-25,—,—,金属制品,49.3,68.85,58.89,5.39,0.51,124.44,22.68,2.88,32.11,28.97
2,002164.SZ,宁波东力,2021-12-13,—,—,金属制品,13.67,158.44,118.01,5.08,,72.75,36.83,43.65,2.9,4.77
3,688308.SH,欧科亿,2023-09-25,—,—,金属制品,47.01,130.26,401.4,2.89,0.32,74.64,-43.09,-98.71,14.34,4.17
4,002347.SZ,泰尔股份,2021-12-13,—,—,金属制品,9.76,337.61,,4.3,0.2,49.26,-240.29,-95.51,11.57,16.23
5,002026.SZ,山东威达,2021-12-13,—,—,金属制品,15.15,22.24,20.2,1.78,0.86,66.74,15.22,9.31,-10.89,-15.37
6,600592.SH,龙溪股份,2021-12-13,—,—,金属制品,23.68,75.5,123.42,3.72,0.36,94.61,-29.38,0.61,-22.23,-18.57
7,002150.SZ,正泰电源,2008-10-09,—,—,金属制品,23.39,38.87,34.25,4.22,0.43,84.41,27.26,26.32,6.14,6.33
8,688059.SH,华锐精密,2023-09-25,—,—,金属制品,98.55,92.13,58.88,5.29,0.95,98.54,78.37,18.8,31.85,26.48
9,002877.SZ,智能自控,2021-12-13,—,—,金属制品,9.28,145.48,553.68,2.72,0.22,33.02,-49.68,-41.01,1.65,-7.83
10,603969.SH,银龙股份,2015-03-06,—,—,金属制品,9.78,35.43,24.59,3.14,0.82,83.85,61.89,70.98,10.93,8.85
11,301548.SZ,崇德科技,2023-09-27,—,—,金属制品,67.66,50.99,44.52,3.9,0.63,58.86,19.68,5.15,20.25,8.59
12,002438.SZ,江苏神通,2021-12-13,—,—,金属制品,17.09,29.41,28.78,2.36,1.02,86.74,2.86,4.72,0.22,1.52
13,603915.SH,国茂股份,2021-12-13,—,—,金属制品,16.9,37.81,41.05,3.07,1.42,110.97,-11.13,-26.97,3.1,1.71
14,300402.SZ,宝色股份,2017-07-03,—,—,金属制品,22.07,79.63,90.29,3.64,0.41,54.47,-13.86,-16.17,-22.97,-19.96
15,300885.SZ,海昌新材,2020-09-17,—,—,金属制品,26.98,94.0,98.3,7.62,0.45,66.95,-6.82,0.14,-6.74,-4.75
16,301368.SZ,丰立智能,2022-12-22,—,—,金属制品,62.39,446.14,3728.35,7.72,0.11,74.93,-93.44,-68.79,0.18,0.26
17,301559.SZ,中集环科,2023-10-18,—,—,金属制品,17.83,35.21,47.91,2.35,2.47,106.98,-44.73,-45.61,-25.64,-12.68
18,002342.SZ,巨力索具,2010-02-03,—,—,金属制品,18.88,,,7.45,,181.25,397.11,137.21,13.2,17.45
19,002843.SZ,泰嘉股份,2017-02-03,—,—,金属制品,17.92,89.47,106.67,3.19,0.56,45.11,-12.31,-25.34,-13.08,-11.96
20,300260.SZ,新莱应材,2021-12-13,—,—,金属制品,52.2,94.05,122.67,10.24,0.11,212.88,-26.66,-23.06,4.31,-0.62
21,002931.SZ,锋龙股份,2021-12-13,—,—,金属制品,116.5,5542.43,1021.27,26.79,0.04,254.56,1714.99,2217.66,9.47,9.71
