序号,股票代码,股票简称,纳入时间,申万1级,申万2级,申万3级,价格,市盈率,市盈率ttm,市净率,股息率,市值,归母净利润同比增长(09-30),归母净利润同比增长(06-30),营业收入同比增长(09-30),营业收入同比增长(06-30)
1,300598.SZ,诚迈科技,2017-02-03,—,—,垂直应用软件,43.21,,,6.32,,93.76,17.61,-2.11,12.9,17.86
2,688083.SH,中望软件,2023-09-25,—,—,垂直应用软件,66.99,177.67,920.41,4.38,0.53,113.65,-479.34,-976.9,4.99,8.24
3,002920.SZ,德赛西威,2018-01-03,—,—,垂直应用软件,122.34,36.42,30.61,4.99,0.91,730.18,27.08,45.82,17.72,25.25
4,688590.SH,新致软件,2023-09-25,—,—,垂直应用软件,17.28,561.35,638.09,3.19,0.2,45.43,-3.04,42.84,3.97,-3.4
5,300074.SZ,华平股份,2010-05-05,—,—,垂直应用软件,4.71,,,2.62,,25.78,19.65,43.05,20.02,104.6
6,301153.SZ,中科江南,2022-05-25,—,—,垂直应用软件,22.63,76.46,239.0,4.75,0.79,79.85,-1048.15,-246.75,-26.28,-33.98
7,002410.SZ,广联达,2010-06-01,—,—,垂直应用软件,13.51,89.12,64.08,3.75,1.1,223.18,45.9,23.65,-2.22,-5.23
8,300561.SZ,*ST汇科,2016-11-24,—,—,垂直应用软件,14.52,,,7.94,0.24,47.64,137.25,210.89,9.14,5.49
9,300608.SZ,思特奇,2017-02-20,—,—,垂直应用软件,11.98,,,2.97,,39.68,-14.12,-13.88,-25.48,-24.27
10,002362.SZ,汉王科技,2010-03-10,—,—,垂直应用软件,21.23,,,4.93,,51.9,-21.55,-11.66,9.85,13.81
11,300469.SZ,信息发展,2015-06-18,—,—,垂直应用软件,64.2,,,41.82,,159.37,-19.87,-29.84,1.98,38.29
12,301162.SZ,国能日新,2022-05-11,—,—,垂直应用软件,76.45,108.3,87.53,6.63,0.77,101.36,41.75,32.48,36.97,43.15
13,000503.SZ,国新健康,1999-12-30,—,—,垂直应用软件,9.36,,,7.29,,91.66,-347.32,-35.78,-14.87,-30.47
14,300366.SZ,ST创意,2014-02-10,—,—,垂直应用软件,6.72,,,2.49,,40.83,-2.77,3.43,10.32,-16.89
15,002253.SZ,*ST智胜,2008-06-30,—,—,垂直应用软件,10.44,,,2.21,,23.56,-138.95,-92.41,-39.45,-37.39
16,603528.SH,多伦科技,2016-05-10,—,—,垂直应用软件,9.53,1064.03,,3.54,0.52,67.28,-147.17,-126.92,-26.17,-35.98
17,300730.SZ,科创信息,2017-12-12,—,—,垂直应用软件,12.76,,,12.27,,30.77,5.63,-27.51,-36.58,-53.01
18,600602.SH,云赛智联,1999-12-30,—,—,垂直应用软件,19.8,133.8,142.77,5.62,0.23,270.8,-8.28,-15.94,13.32,7.25
19,300352.SZ,北信源,2012-09-19,—,—,垂直应用软件,6.17,,,7.26,,89.45,-249.84,-47.94,-69.3,-53.72
20,300377.SZ,赢时胜,2014-02-10,—,—,垂直应用软件,23.42,,,6.98,,175.88,-210.75,-46.22,-5.18,-7.84
21,300935.SZ,盈建科,2021-01-27,—,—,垂直应用软件,37.0,,,3.71,,29.39,-25.83,-32.01,-3.02,-4.11
22,600654.SH,中安科,2022-12-27,—,—,垂直应用软件,3.78,543.06,52.57,6.29,,108.77,1748.16,-89.97,15.84,18.24
