序号,股票代码,股票简称,纳入时间,申万1级,申万2级,申万3级,价格,市盈率,市盈率ttm,市净率,股息率,市值,归母净利润同比增长(09-30),归母净利润同比增长(06-30),营业收入同比增长(09-30),营业收入同比增长(06-30)
33,301528.SZ,多浦乐,2023-09-04,—,—,仪器仪表,66.62,79.91,68.45,2.7,0.24,41.24,31.32,12.15,37.46,56.2
34,002175.SZ,东方智造,2022-08-01,—,—,仪器仪表,3.38,259.78,,5.33,,43.16,-96.08,-26.75,-9.13,11.37
35,688001.SH,华兴源创,2023-09-25,—,—,仪器仪表,31.42,,,4.04,,139.66,396.43,152.4,23.68,9.27
36,300567.SZ,精测电子,2016-12-02,—,—,仪器仪表,130.54,,,10.33,,365.18,21.7,-44.48,24.04,23.2
37,301197.SZ,工大科雅,2022-08-15,—,—,仪器仪表,21.94,47.45,64.22,2.06,0.44,26.45,-207.45,-244.37,7.98,-8.52
38,002849.SZ,威星智能,2017-02-24,—,—,仪器仪表,19.38,127.14,109.68,3.13,0.21,42.76,8.08,32.35,31.95,17.53
39,688665.SH,四方光电,2023-09-25,—,—,仪器仪表,51.12,45.59,32.45,4.56,0.68,51.4,74.2,103.41,33.56,49.36
40,300897.SZ,山科智能,2020-10-13,—,—,仪器仪表,26.34,45.34,85.31,3.77,0.81,36.93,-59.34,-48.36,-22.56,-28.96
41,300306.SZ,远方信息,2012-04-11,—,—,仪器仪表,14.08,41.0,43.4,2.58,3.07,37.87,-9.37,-5.47,-5.79,-5.38
42,688583.SH,思看科技,2025-01-22,—,—,仪器仪表,158.32,116.12,117.12,12.26,0.36,139.95,-1.28,2.06,15.8,17.7
43,002058.SZ,*ST威尔,2022-08-01,—,—,仪器仪表,22.08,,16.81,79.16,,31.67,15294.42,2395.68,6.44,-26.71
44,300354.SZ,东华测试,2012-09-27,—,—,仪器仪表,42.18,47.87,47.02,7.09,0.42,58.34,2.23,2.8,8.7,2.44
45,300906.SZ,日月明,2021-12-13,—,—,仪器仪表,35.48,37.68,41.68,3.15,1.41,28.38,-16.54,-23.83,-1.14,-20.17
46,300259.SZ,新天科技,2011-09-07,—,—,仪器仪表,4.72,28.82,23.44,1.86,2.06,55.21,38.07,38.45,21.04,24.39
47,300371.SZ,汇中股份,2014-02-07,—,—,仪器仪表,13.94,48.59,38.42,2.39,0.64,28.05,27.98,102.72,30.98,51.67
48,300862.SZ,蓝盾光电,2021-12-13,—,—,仪器仪表,22.92,652.46,,2.13,0.07,42.31,-827.61,-1877.03,-21.33,-27.26
49,603662.SH,柯力传感,2019-08-13,—,—,仪器仪表,64.72,69.77,56.1,6.6,0.43,181.75,33.29,47.93,17.72,23.4
50,688115.SH,思林杰,2023-09-25,—,—,仪器仪表,46.16,201.5,1613.89,2.49,0.95,30.77,-270.96,-286.35,55.76,34.65
51,301303.SZ,真兰仪表,2023-02-27,—,—,仪器仪表,15.55,19.82,18.81,1.89,2.25,63.57,7.46,13.69,21.68,26.74
52,002767.SZ,先锋电子,2021-12-13,—,—,仪器仪表,23.95,135.7,95.72,4.22,0.18,35.92,112.73,30.53,7.94,7.5
53,688337.SH,普源精电,2023-09-25,—,—,仪器仪表,37.79,79.37,100.6,2.33,1.06,73.27,-32.38,112.1,11.68,15.57
