序号,股票代码,股票简称,纳入时间,申万1级,申万2级,申万3级,价格,市盈率,市盈率ttm,市净率,股息率,市值,归母净利润同比增长(09-30),归母净利润同比增长(06-30),营业收入同比增长(09-30),营业收入同比增长(06-30)
1,688578.SH,艾力斯,2023-09-25,—,—,化学制剂,98.07,30.86,22.26,6.79,0.82,441.31,52.01,60.22,47.35,50.57
2,600062.SH,华润双鹤,2008-06-03,—,—,化学制剂,18.73,11.95,12.31,1.73,2.51,194.56,-3.4,-6.79,-3.1,-3.16
3,688192.SH,迪哲医药-U,2023-09-25,—,—,化学制剂,53.82,,,16.78,,250.07,-3.85,-9.46,73.23,74.4
4,300254.SZ,仟源医药,2011-08-26,—,—,化学制剂,11.28,68.47,141.86,9.83,,28.89,-49.43,-98.86,0.44,-7.01
5,002940.SZ,昂利康,2018-10-30,—,—,化学制剂,32.64,81.96,60.92,4.18,0.67,65.84,55.59,-3.19,-5.92,-14.52
6,300584.SZ,海辰药业,2017-01-19,—,—,化学制剂,44.24,132.0,118.55,5.09,0.23,53.09,16.22,17.87,30.8,30.46
7,301130.SZ,西点药业,2022-03-02,—,—,化学制剂,31.78,60.37,61.78,2.65,0.82,24.31,-2.7,2.02,-1.89,-0.51
8,301507.SZ,民生健康,2023-09-12,—,—,化学制剂,15.58,60.49,46.26,3.43,0.64,55.55,32.77,6.65,19.78,16.37
9,600789.SH,鲁抗医药,2011-10-10,—,—,化学制剂,9.23,24.45,51.11,1.88,1.04,96.47,-59.32,-64.38,-0.91,-3.83
10,002399.SZ,海普瑞,2024-07-31,—,—,化学制剂,12.17,27.61,42.5,1.44,2.05,178.57,-29.04,-36.44,3.09,-0.71
11,688197.SH,首药控股-U,2023-09-25,—,—,化学制剂,36.43,,,7.97,,54.18,3.26,-1.48,-47.37,-47.37
12,300723.SZ,一品红,2017-11-23,—,—,化学制剂,33.9,,,8.75,,153.12,44.8,-258.3,-34.35,-36.02
13,000788.SZ,北大医药,2019-07-08,—,—,化学制剂,6.31,27.25,26.19,2.35,0.95,37.61,4.31,15.51,-19.76,-5.04
14,002900.SZ,哈三联,2017-09-29,—,—,化学制剂,12.16,65.56,,2.02,1.64,38.47,-614.61,-451.68,-30.75,-21.08
15,603207.SH,小方制药,2024-09-02,—,—,化学制剂,30.4,23.82,22.9,5.17,7.23,48.89,5.09,1.69,8.17,3.06
16,000813.SZ,德展健康,2019-07-08,—,—,化学制剂,3.95,,,1.66,,82.84,-854.37,-522.81,-21.71,-33.01
17,600079.SH,ST人福,2011-10-10,—,—,化学制剂,19.23,23.6,21.97,1.66,1.66,313.88,6.22,3.92,-6.58,-6.2
18,300434.SZ,金石亚药,2018-07-16,—,—,化学制剂,10.72,46.93,33.03,1.71,0.64,43.07,66.47,67.71,-6.37,-5.8
19,002550.SZ,千红制药,2019-07-08,—,—,化学制剂,7.86,28.25,23.41,3.66,1.49,100.59,23.79,41.17,0.61,0.72
20,000963.SZ,华东医药,2019-07-08,—,—,化学制剂,36.92,18.44,17.51,2.68,2.52,647.58,7.24,7.0,3.77,3.39
21,300573.SZ,兴齐眼药,2018-07-16,—,—,化学制剂,70.05,51.06,26.71,9.2,2.01,172.62,105.98,97.75,32.27,30.38
22,300086.SZ,康芝药业,2010-06-03,—,—,化学制剂,9.65,,,4.18,,43.92,21.28,46.38,-10.29,5.56
23,688553.SH,汇宇制药-W,2023-09-25,—,—,化学制剂,19.29,25.11,173.0,2.19,2.39,81.71,-122.35,-223.78,-12.92,-14.86
