序号,股票代码,股票简称,纳入时间,申万1级,申万2级,申万3级,价格,市盈率,市盈率ttm,市净率,股息率,市值,归母净利润同比增长(09-30),归母净利润同比增长(06-30),营业收入同比增长(09-30),营业收入同比增长(06-30)
1,600169.SH,ST太重,2021-12-13,—,—,能源及重型设备,2.46,42.23,39.17,1.62,,82.34,21.8,5.92,9.98,30.81
2,300084.SZ,海默科技,2015-07-01,—,—,能源及重型设备,10.75,,,4.38,,54.65,-11.59,66.67,1.62,20.28
3,688121.SH,卓然股份,2023-09-25,—,—,能源及重型设备,11.79,29.06,22.91,1.06,,27.54,74.55,-100.62,-18.8,-28.92
4,603800.SH,洪田股份,2015-12-17,—,—,能源及重型设备,38.68,68.77,85.32,9.34,0.25,80.45,-26.66,-159.16,-16.99,-43.4
5,001360.SZ,南矿集团,2023-04-17,—,—,能源及重型设备,23.2,80.04,92.35,3.34,0.64,47.33,-12.29,-20.48,2.3,-8.33
6,002353.SZ,杰瑞股份,2010-03-23,—,—,能源及重型设备,87.0,33.91,31.4,4.02,0.97,890.75,13.11,14.04,29.49,39.21
7,301063.SZ,海锅股份,2024-07-31,—,—,能源及重型设备,25.95,81.2,45.58,1.73,0.58,27.08,113.2,110.98,44.57,49.78
8,000852.SZ,石化机械,2007-07-03,—,—,能源及重型设备,8.06,79.54,400.14,2.46,,77.05,-91.85,-57.33,-14.62,-10.55
9,600582.SH,天地科技,2002-05-15,—,—,能源及重型设备,6.06,9.57,9.0,0.98,5.23,250.8,7.55,35.74,-6.9,-5.18
10,002523.SZ,天桥起重,2021-12-13,—,—,能源及重型设备,4.46,119.77,52.5,2.52,0.34,63.18,383.58,71.68,18.92,15.42
11,002526.SZ,山东矿机,2010-12-27,—,—,能源及重型设备,3.79,59.56,59.5,2.1,0.26,67.57,0.1,10.11,-11.98,-10.3
12,001277.SZ,速达股份,2024-09-10,—,—,能源及重型设备,41.6,22.53,30.58,2.04,0.98,31.62,-32.89,-48.87,-14.52,-11.74
13,688420.SH,美腾科技,2024-07-31,—,—,能源及重型设备,27.2,59.13,192.31,1.68,0.53,24.05,-81.47,-74.35,-0.4,-5.91
14,002278.SZ,神开股份,2009-08-19,—,—,能源及重型设备,14.06,181.79,115.01,3.94,0.33,54.84,86.46,234.03,14.47,22.62
15,688377.SH,迪威尔,2023-09-25,—,—,能源及重型设备,39.89,90.71,69.64,4.17,0.35,77.65,40.59,-7.17,9.86,-0.04
16,603012.SH,创力集团,2015-03-27,—,—,能源及重型设备,8.11,24.49,32.91,1.38,1.24,52.43,-38.36,-17.06,4.16,0.87
17,001288.SZ,运机集团,2021-12-13,—,—,能源及重型设备,34.64,51.72,45.11,3.71,0.52,81.36,27.35,20.35,41.99,48.5
18,002730.SZ,电光科技,2014-10-16,—,—,能源及重型设备,15.72,60.28,59.71,3.49,0.83,56.92,1.34,-2.65,3.71,1.03
19,601106.SH,中国一重,2010-02-24,—,—,能源及重型设备,5.13,,,6.67,,351.8,57.04,38.97,-51.99,-46.24
20,001225.SZ,和泰机电,2023-03-01,—,—,能源及重型设备,76.0,87.0,107.53,3.62,1.58,50.06,-25.86,-34.87,0.5,0.44
21,301601.SZ,惠通科技,2025-01-22,—,—,能源及重型设备,28.43,37.02,95.76,3.15,0.63,39.94,-74.67,-80.24,-28.9,-37.49
22,600262.SH,北方股份,2018-07-16,—,—,能源及重型设备,29.0,27.56,19.58,2.8,1.09,49.3,67.26,33.24,28.7,23.69
23,002204.SZ,大连重工,2021-12-13,—,—,能源及重型设备,7.39,28.67,24.09,1.84,0.67,142.73,23.97,13.88,8.11,6.38
24,603135.SH,中重科技,2023-04-17,—,—,能源及重型设备,11.61,130.67,158.83,2.48,0.56,73.64,-146.09,-41.85,-47.83,-22.04
25,002535.SZ,林州重机,2011-01-19,—,—,能源及重型设备,3.88,32.62,119.25,4.39,,31.11,-49.29,-47.5,-11.62,3.02
26,002667.SZ,威领股份,2012-04-11,—,—,能源及重型设备,19.45,,,10.96,,50.69,88.44,102.16,-53.88,-69.27
27,603173.SH,福斯达,2023-07-06,—,—,能源及重型设备,46.35,28.4,18.61,3.92,1.07,74.16,66.11,140.45,29.45,62.14
28,300837.SZ,浙矿股份,2020-06-12,—,—,能源及重型设备,44.66,55.92,108.07,3.24,0.67,44.66,-42.62,-57.78,-9.9,-20.75
29,300099.SZ,尤洛卡,2010-08-16,—,—,能源及重型设备,8.24,63.9,63.47,2.66,2.78,60.75,1.13,11.22,-6.01,-5.08
30,002483.SZ,润邦股份,2021-12-13,—,—,能源及重型设备,7.42,13.56,14.48,1.5,4.04,65.78,-12.06,-6.11,-8.79,-0.42
31,300095.SZ,华伍股份,2022-08-01,—,—,能源及重型设备,10.75,,,2.7,0.88,45.16,70.84,-28.29,16.55,12.41
32,603391.SH,力聚热能,2024-08-07,—,—,能源及重型设备,68.0,21.26,30.2,2.96,1.84,61.88,-60.49,-32.66,-12.29,-11.6
33,300865.SZ,大宏立,2020-08-31,—,—,能源及重型设备,29.11,,,3.2,,27.85,-44.69,-18.16,-19.5,-8.06
34,601369.SH,陕鼓动力,2024-07-31,—,—,能源及重型设备,10.95,18.12,19.01,2.15,3.93,188.72,-7.31,-9.75,-1.42,-2.7
35,600320.SH,振华重工,2021-12-13,—,—,能源及重型设备,5.2,51.35,43.87,1.77,1.44,273.95,21.02,12.37,2.54,0.97
36,002691.SZ,冀凯股份,2012-08-07,—,—,能源及重型设备,9.25,,,3.7,,31.45,-237.57,-676.01,-4.61,-13.5
37,603036.SH,如通股份,2016-12-16,—,—,能源及重型设备,20.58,44.17,36.82,3.09,0.97,42.4,26.93,29.64,8.26,11.83
38,603325.SH,博隆技术,2024-01-17,—,—,能源及重型设备,78.32,21.1,13.94,2.36,1.56,62.66,90.08,145.82,64.17,97.18
39,601608.SH,中信重工,2021-12-13,—,—,能源及重型设备,7.52,91.95,91.76,3.72,0.38,344.38,0.27,6.39,0.49,2.35
40,601717.SH,中创智领,2021-12-13,—,—,能源及重型设备,24.6,11.16,9.72,1.9,4.55,439.21,19.17,16.36,10.44,5.42
41,002490.SZ,山东墨龙,2010-10-29,—,—,能源及重型设备,7.81,,,12.52,,62.31,-91.7,-92.85,18.87,31.9
42,600980.SH,北矿科技,2024-07-31,—,—,能源及重型设备,23.31,41.69,39.75,3.05,0.62,44.12,6.56,10.59,16.48,15.51
43,603698.SH,航天工程,2021-12-13,—,—,能源及重型设备,37.94,107.48,103.69,5.89,0.43,203.35,5.42,6.7,79.16,80.04
44,300480.SZ,光力科技,2015-07-09,—,—,能源及重型设备,22.77,,,6.27,0.22,80.34,167.44,138.99,20.75,20.63
45,601798.SH,蓝科高新,2011-06-29,—,—,能源及重型设备,9.46,,,2.65,,33.54,260.93,316.21,18.02,20.78
46,300092.SZ,科新机电,2024-07-31,—,—,能源及重型设备,15.49,25.06,52.15,2.61,1.54,42.43,-61.44,-46.18,-18.63,-17.26
47,600560.SH,金自天正,2002-09-19,—,—,能源及重型设备,16.65,70.78,72.15,3.86,0.43,37.24,-2.61,17.59,-15.38,-29.91
48,601399.SH,国机重装,2021-12-13,—,—,能源及重型设备,5.16,86.19,77.73,2.52,,372.22,5.3,13.37,14.14,13.21
49,688633.SH,星球石墨,2023-09-25,—,—,能源及重型设备,25.21,24.49,27.76,2.26,1.38,36.24,-17.76,-24.5,10.69,5.77
50,301158.SZ,德石股份,2022-01-24,—,—,能源及重型设备,23.72,35.96,27.2,2.6,1.37,35.67,50.13,29.24,11.63,26.6
51,603169.SH,兰石重装,2014-10-16,—,—,能源及重型设备,10.63,88.91,195.92,4.2,,138.86,-88.33,-21.91,26.93,13.63
52,001332.SZ,锡装股份,2022-09-27,—,—,能源及重型设备,55.8,24.16,24.96,2.44,1.43,61.65,-3.93,-2.24,-17.78,-6.49
53,300950.SZ,德固特,2021-12-13,—,—,能源及重型设备,24.49,38.76,52.94,4.7,0.8,37.49,-26.39,-28.23,-9.29,-8.66
54,603966.SH,法兰泰克,2021-12-13,—,—,能源及重型设备,12.82,30.61,23.79,2.53,1.79,51.11,38.87,41.05,31.26,46.63
