序号,股票代码,股票简称,纳入时间,申万1级,申万2级,申万3级,价格,市盈率,市盈率ttm,市净率,股息率,市值,归母净利润同比增长(09-30),归母净利润同比增长(06-30),营业收入同比增长(09-30),营业收入同比增长(06-30)
1,603922.SH,金鸿顺,2017-10-30,—,—,其他汽车零部件,20.73,,188.17,3.57,,37.15,200.89,165.29,-26.34,-39.04
2,002976.SZ,瑞玛精密,2022-07-05,—,—,其他汽车零部件,28.16,,3132.82,2.84,,42.16,473.02,164.57,19.49,23.22
3,002328.SZ,新朋股份,2010-01-07,—,—,其他汽车零部件,6.98,35.0,36.09,1.62,2.03,53.87,-3.2,-12.86,-20.53,-23.0
4,002510.SZ,天汽模,2010-12-02,—,—,其他汽车零部件,7.53,80.25,134.3,3.06,0.4,76.44,-42.41,-78.72,-22.61,-15.46
5,301186.SZ,超达装备,2021-12-30,—,—,其他汽车零部件,49.31,41.12,30.48,2.52,1.51,39.72,44.17,19.42,8.5,9.21
6,301233.SZ,盛帮股份,2022-07-13,—,—,其他汽车零部件,55.11,32.6,32.56,2.94,0.92,28.37,0.17,3.77,12.71,14.29
7,300707.SZ,威唐工业,2017-10-17,—,—,其他汽车零部件,17.92,151.63,134.15,2.77,0.33,31.64,9.14,-82.03,-10.7,-26.6
8,301535.SZ,浙江华远,2025-04-03,—,—,其他汽车零部件,28.29,112.09,96.08,10.84,0.77,120.32,29.3,40.15,18.64,19.77
9,002765.SZ,蓝黛科技,2025-08-13,—,—,其他汽车零部件,11.64,61.08,39.7,2.89,,75.91,64.59,61.56,6.62,8.32
10,603109.SH,神驰机电,2020-01-08,—,—,其他汽车零部件,25.63,27.63,23.47,2.69,1.15,53.53,25.57,100.08,17.77,33.46
11,002547.SZ,春兴精工,2022-08-01,—,—,其他汽车零部件,3.75,,,,,42.3,-13.18,-1.42,-1.13,-3.0
12,688021.SH,奥福科技,2023-09-25,—,—,其他汽车零部件,23.6,,,2.1,,18.03,99.76,82.26,34.66,24.9
13,301005.SZ,超捷股份,2021-06-08,—,—,其他汽车零部件,166.29,2103.15,1647.44,29.03,0.03,223.26,11.52,21.86,34.49,36.8
14,603239.SH,浙江仙通,2017-01-09,—,—,其他汽车零部件,25.04,39.47,34.91,5.4,0.84,67.79,17.4,17.1,21.74,21.1
15,605319.SH,无锡振华,2021-06-15,—,—,其他汽车零部件,23.7,21.96,18.61,3.2,2.02,82.97,27.18,27.17,15.36,15.19
16,603348.SH,文灿股份,2018-05-07,—,—,其他汽车零部件,20.23,55.29,314.2,1.47,0.74,63.62,-97.57,-83.98,-7.73,-8.88
17,603190.SH,亚通精工,2023-02-24,—,—,其他汽车零部件,27.25,37.67,31.0,1.52,0.93,33.94,23.21,-33.59,2.53,-7.3
18,300816.SZ,艾可蓝,2020-02-17,—,—,其他汽车零部件,63.29,101.51,69.94,5.59,0.12,50.63,43.67,23.82,8.21,4.95
19,603210.SH,泰鸿万立,2025-04-16,—,—,其他汽车零部件,19.54,37.64,32.92,3.64,,66.51,21.1,42.57,28.6,24.7
20,603006.SH,联明股份,2014-07-07,—,—,其他汽车零部件,13.83,55.79,47.55,2.7,5.5,35.16,23.0,-7.81,12.82,1.63
21,603048.SH,浙江黎明,2021-11-23,—,—,其他汽车零部件,22.06,60.72,52.87,2.54,1.26,32.4,21.54,14.65,14.1,10.51
22,002921.SZ,联诚精密,2018-01-04,—,—,其他汽车零部件,23.39,,,2.63,,34.84,53.05,36.03,5.53,2.6
23,688737.SH,中自科技,2023-09-25,—,—,其他汽车零部件,27.53,,,1.83,,32.92,-91.26,-277.94,12.65,5.65
24,300237.SZ,ST美晨,2022-08-01,—,—,其他汽车零部件,2.69,,,,,38.79,53.32,52.34,11.06,1.41
25,603119.SH,浙江荣泰,2023-08-08,—,—,其他汽车零部件,98.8,156.08,134.62,18.35,0.2,359.38,22.04,22.23,18.65,14.96
26,301022.SZ,海泰科,2021-07-09,—,—,其他汽车零部件,34.6,218.47,78.69,2.43,0.74,34.42,91.11,383.49,21.34,24.86
27,300998.SZ,宁波方正,2021-06-09,—,—,其他汽车零部件,23.59,,,2.57,,32.36,-32.31,-11.51,42.77,50.39
28,600480.SH,凌云股份,2003-08-22,—,—,其他汽车零部件,11.58,21.6,19.05,1.82,2.86,141.54,17.47,8.46,5.41,3.61
29,603358.SH,华达科技,2017-02-08,—,—,其他汽车零部件,51.52,107.58,57.88,6.43,0.97,242.01,96.51,21.17,2.14,22.48
