序号,股票代码,股票简称,纳入时间,申万1级,申万2级,申万3级,价格,市盈率,市盈率ttm,市净率,股息率,市值,归母净利润同比增长(09-30),归母净利润同比增长(06-30),营业收入同比增长(09-30),营业收入同比增长(06-30)
1,001339.SZ,智微智能,2022-08-22,—,—,其他计算机设备,53.3,107.62,77.42,5.97,0.15,134.45,59.3,80.08,6.89,15.29
2,600100.SH,同方股份,1999-12-30,—,—,其他计算机设备,8.88,211.57,75.24,1.84,,297.51,9.52,-1008.99,-9.98,-10.09
3,002197.SZ,证通电子,2007-12-25,—,—,其他计算机设备,8.63,,,2.56,,53.02,-16.09,8.68,-15.09,-13.15
4,301503.SZ,智迪科技,2023-07-24,—,—,其他计算机设备,39.3,27.23,25.23,2.95,2.42,31.44,13.47,19.25,14.29,23.95
5,688060.SH,云涌科技,2023-09-25,—,—,其他计算机设备,46.15,,,3.08,,27.78,-331.84,-254.58,7.55,26.55
6,300462.SZ,ST华铭,2015-06-03,—,—,其他计算机设备,11.48,,54.55,1.46,,20.8,92.76,64.84,24.36,10.95
7,300386.SZ,飞天诚信,2014-07-03,—,—,其他计算机设备,16.68,,,4.73,,69.73,146.05,137.66,3.1,9.83
8,300552.SZ,万集科技,2016-10-28,—,—,其他计算机设备,32.27,,,3.83,,68.78,51.07,32.98,10.63,11.47
9,300479.SZ,神思电子,2015-06-19,—,—,其他计算机设备,20.99,253.72,177.65,9.4,,41.36,6.2,23.9,113.0,176.3
10,300645.SZ,正元智慧,2017-04-28,—,—,其他计算机设备,19.71,233.57,318.99,2.71,0.1,28.01,-31.99,-118.03,2.35,0.03
11,002177.SZ,御银股份,2007-11-08,—,—,其他计算机设备,7.93,553.43,601.35,3.54,0.09,60.36,-6.92,10.43,-13.3,-12.8
12,688292.SH,浩瀚深度,2024-05-22,—,—,其他计算机设备,27.75,121.65,,4.33,0.43,43.94,-124.88,-92.58,-21.51,-34.95
13,300324.SZ,旋极信息,2012-06-15,—,—,其他计算机设备,5.57,,,3.49,,96.23,-20.48,-20.46,6.9,7.81
14,002376.SZ,新北洋,2010-03-30,—,—,其他计算机设备,7.85,131.1,90.25,1.68,2.49,63.63,56.26,114.6,16.82,24.04
15,300248.SZ,新开普,2011-08-05,—,—,其他计算机设备,12.96,56.02,64.54,2.91,0.62,61.73,-140.34,-61.31,-2.28,-7.16
16,300546.SZ,雄帝科技,2016-10-12,—,—,其他计算机设备,23.86,152.77,121.04,3.96,0.19,44.53,71.16,55.32,5.63,5.43
17,300508.SZ,维宏股份,2016-04-26,—,—,其他计算机设备,44.12,50.3,55.14,5.67,0.42,48.0,-10.07,-28.86,15.28,9.51
18,300659.SZ,中孚信息,2017-06-06,—,—,其他计算机设备,14.85,,,3.22,,38.67,20.44,18.36,9.06,3.89
19,603019.SH,XD中科曙,2014-11-13,—,—,其他计算机设备,85.4,65.38,59.28,5.96,0.4,1249.5,25.55,29.39,9.68,2.41
20,688208.SH,道通科技,2023-09-25,—,—,其他计算机设备,34.3,35.87,27.59,6.82,2.63,229.87,35.49,24.29,24.69,27.35
21,001229.SZ,魅视科技,2022-08-15,—,—,其他计算机设备,37.99,48.65,57.18,3.84,1.54,38.92,-22.9,-36.74,12.61,10.31
22,300847.SZ,中船汉光,2024-07-31,—,—,其他计算机设备,17.88,42.7,46.04,3.62,0.76,52.93,-9.44,-6.61,0.45,4.01
23,300771.SZ,智莱科技,2019-04-29,—,—,其他计算机设备,15.11,91.86,48.5,1.84,0.97,36.26,106.68,101.99,39.29,29.61
24,300941.SZ,创识科技,2021-02-23,—,—,其他计算机设备,23.48,86.46,112.76,3.77,0.54,48.08,-45.84,-66.59,15.45,-7.08
25,300455.SZ,航天智装,2015-05-22,—,—,其他计算机设备,27.54,277.68,,11.72,0.05,197.67,-674.05,-856.66,-2.62,3.77
26,300130.SZ,新国都,2010-10-26,—,—,其他计算机设备,26.71,64.7,43.98,3.49,1.87,151.53,37.1,-38.61,-4.15,-3.17
27,301391.SZ,卡莱特,2022-12-08,—,—,其他计算机设备,71.65,351.88,323.73,3.28,0.16,68.08,14.37,-36.93,-3.83,4.2
28,002990.SZ,盛视科技,2020-06-01,—,—,其他计算机设备,27.24,40.78,56.54,2.92,0.77,71.33,-44.29,-72.29,4.47,-13.29
29,603660.SH,苏州科达,2016-12-08,—,—,其他计算机设备,9.91,,,5.82,,57.06,1.38,16.25,0.19,13.24
30,300042.SZ,朗科科技,2010-01-15,—,—,其他计算机设备,33.62,,,6.73,,67.37,58.26,40.98,35.19,15.39
31,002268.SZ,电科网安,2008-08-18,—,—,其他计算机设备,19.46,104.05,104.09,3.06,0.31,164.56,-0.03,19.37,-23.71,-23.79
32,002577.SZ,雷柏科技,2011-05-06,—,—,其他计算机设备,17.96,137.16,468.16,4.34,,50.41,-76.03,-28.56,-1.69,-5.13
33,603106.SH,恒银科技,2017-09-27,—,—,其他计算机设备,10.38,134.66,57.65,4.13,0.29,54.03,149.72,139.05,3.22,6.29
34,300743.SZ,天地数码,2018-05-08,—,—,其他计算机设备,20.1,32.91,27.79,4.9,2.46,30.39,22.94,32.37,19.29,19.58
35,688288.SH,鸿泉技术,2023-09-25,—,—,其他计算机设备,27.33,,40.08,3.52,,27.28,237.08,283.57,35.85,37.21
36,300531.SZ,优博讯,2016-08-16,—,—,其他计算机设备,17.35,,,3.97,0.29,55.71,383.81,1455.37,25.76,18.56
37,002869.SZ,金溢科技,2024-07-31,—,—,其他计算机设备,22.51,50.57,220.61,1.86,0.87,39.82,-195.25,-175.92,-7.12,-11.01
38,301339.SZ,通行宝,2022-09-19,—,—,其他计算机设备,14.59,40.38,40.19,3.15,2.59,84.67,0.6,0.66,14.65,18.61
39,002512.SZ,达华智能,2010-12-10,—,—,其他计算机设备,6.08,279.9,,17.42,,67.64,-276.37,-194.54,-8.66,-14.33
40,000977.SZ,浪潮信息,2000-06-15,—,—,其他计算机设备,59.67,38.23,35.34,4.2,0.19,876.24,15.35,34.87,44.85,90.05
41,002970.SZ,锐明技术,2019-12-24,—,—,其他计算机设备,72.74,45.31,38.22,6.83,1.5,131.4,24.4,64.21,-11.75,0.29
42,301608.SZ,博实结,2024-08-08,—,—,其他计算机设备,92.68,46.96,37.26,3.9,0.91,82.48,33.95,19.07,21.66,20.17
43,002152.SZ,广电运通,2007-08-20,—,—,其他计算机设备,12.74,34.4,37.26,2.57,2.9,316.38,-10.51,-6.49,11.08,12.07
44,300789.SZ,唐源电气,2019-09-06,—,—,其他计算机设备,23.01,45.42,57.35,3.11,0.66,33.1,-27.94,-27.6,-10.56,-7.91
45,301589.SZ,诺瓦星云,2024-02-23,—,—,其他计算机设备,177.98,27.74,28.48,4.3,0.67,164.54,-3.34,-9.33,1.84,-1.93
46,301600.SZ,慧翰股份,2024-09-20,—,—,其他计算机设备,121.66,72.47,72.06,10.55,1.79,127.16,0.75,26.33,-7.85,4.84
47,603516.SH,淳中科技,2018-02-09,—,—,其他计算机设备,170.7,404.4,6869.49,24.92,0.15,346.98,-156.76,-201.99,-40.69,-44.85
48,300845.SZ,捷安高科,2020-07-10,—,—,其他计算机设备,12.04,45.07,50.03,3.09,2.04,24.76,-61.19,-91.39,1.97,-7.98
49,000066.SZ,中国长城,1999-12-30,—,—,其他计算机设备,15.86,,,4.61,,511.61,102.34,132.8,7.18,4.78
50,300333.SZ,兆日科技,2012-07-05,—,—,其他计算机设备,10.72,,,6.21,,36.02,-100.86,58.3,-8.49,1.16
51,300368.SZ,汇金股份,2014-01-30,—,—,其他计算机设备,12.87,,,36.54,,68.08,-77.33,37.71,-29.52,-32.99
52,300551.SZ,古鳌科技,2016-10-25,—,—,其他计算机设备,17.08,,,13.27,,58.08,13.4,5.73,-49.58,-50.4
53,688188.SH,柏楚电子,2023-09-25,—,—,其他计算机设备,153.3,50.14,41.71,7.6,1.44,442.62,24.61,30.32,24.51,24.89
54,002180.SZ,纳思达,2023-03-20,—,—,其他计算机设备,21.84,41.45,,3.24,,310.54,-132.94,-132.02,-25.21,-3.65
55,603496.SH,恒为科技,2017-06-14,—,—,其他计算机设备,28.06,334.65,,6.45,0.09,89.85,-50.16,-75.16,-16.14,-23.19
56,000997.SZ,新大陆,2000-08-14,—,—,其他计算机设备,26.7,26.79,24.39,3.76,0.82,270.5,12.15,12.36,15.17,13.96
57,300807.SZ,天迈科技,2019-12-26,—,—,其他计算机设备,55.59,,,8.05,,37.82,70.97,87.21,57.08,82.79
58,300302.SZ,同有科技,2012-03-28,—,—,其他计算机设备,18.83,,,8.41,,90.25,-70.37,-140.71,7.73,-31.09
59,300249.SZ,依米康,2011-08-10,—,—,其他计算机设备,14.83,,,19.55,,65.32,273.71,124.13,52.61,54.82
60,002912.SZ,中新赛克,2017-11-28,—,—,其他计算机设备,30.7,87.48,54.46,3.2,0.65,52.42,77.36,28.89,13.93,34.93
