序号,股票代码,股票简称,纳入时间,申万1级,申万2级,申万3级,价格,市盈率,市盈率ttm,市净率,股息率,市值,归母净利润同比增长(09-30),归母净利润同比增长(06-30),营业收入同比增长(09-30),营业收入同比增长(06-30)
35,603595.SH,ST东尼,2017-07-19,—,—,消费电子零部件及组装,16.76,338.23,98.58,2.52,0.09,38.96,65.72,38.08,1.5,0.77
36,301383.SZ,天键股份,2023-06-16,—,—,消费电子零部件及组装,33.69,25.98,159.14,2.74,1.18,55.01,-105.63,-94.47,-11.05,-6.32
37,301567.SZ,贝隆精密,2024-01-23,—,—,消费电子零部件及组装,47.45,90.15,115.75,4.57,0.38,34.16,-32.22,-40.08,0.1,-7.6
38,300115.SZ,长盈精密,2010-09-09,—,—,消费电子零部件及组装,39.46,69.6,83.22,6.48,0.33,537.01,-21.25,-29.37,11.68,12.33
39,600130.SH,*ST波导,2000-07-13,—,—,消费电子零部件及组装,4.3,630.98,714.0,3.36,,32.25,-14.46,-33.69,55.94,61.14
40,300916.SZ,朗特智能,2020-12-09,—,—,消费电子零部件及组装,31.09,29.16,32.96,3.29,1.29,44.97,-17.05,-30.74,0.11,-10.4
41,603052.SH,可川科技,2022-10-18,—,—,消费电子零部件及组装,69.2,195.79,381.05,11.95,0.26,130.02,-56.45,-29.85,19.9,24.51
42,600203.SH,福日电子,1999-12-30,—,—,消费电子零部件及组装,12.17,,,4.16,0.16,72.17,165.17,123.62,19.11,0.42
43,603341.SH,龙旗科技,2024-03-08,—,—,消费电子零部件及组装,44.53,46.44,40.29,3.27,1.09,232.71,17.74,5.01,-10.28,-10.65
44,300032.SZ,金龙机电,2010-01-04,—,—,消费电子零部件及组装,5.38,,,6.26,,43.21,149.28,127.2,14.32,22.46
45,000021.SZ,深科技,1999-12-30,—,—,消费电子零部件及组装,27.4,46.29,42.03,3.38,0.69,430.64,14.27,25.39,3.93,9.71
46,002475.SZ,立讯精密,2010-09-27,—,—,消费电子零部件及组装,51.7,28.18,23.83,4.72,0.38,3766.77,26.92,23.13,24.69,20.18
47,301086.SZ,鸿富瀚,2021-10-27,—,—,消费电子零部件及组装,127.18,104.32,140.7,5.92,0.63,114.46,-25.79,-52.41,7.87,9.37
48,002139.SZ,拓邦股份,2007-07-06,—,—,消费电子零部件及组装,12.73,23.64,29.41,2.24,0.54,158.72,-23.86,-15.11,6.34,9.7
49,601231.SH,环旭电子,2012-02-27,—,—,消费电子零部件及组装,33.85,48.94,43.63,3.67,0.62,808.71,-2.6,-18.66,-0.83,-0.63
50,300433.SZ,蓝思科技,2015-03-25,—,—,消费电子零部件及组装,35.44,51.68,45.72,3.51,1.41,1872.77,19.91,32.68,16.08,14.18
51,002655.SZ,共达电声,2012-02-24,—,—,消费电子零部件及组装,12.59,57.75,54.5,6.05,0.24,45.56,15.6,31.89,19.64,22.13
52,301626.SZ,苏州天脉,2024-10-31,—,—,消费电子零部件及组装,174.74,109.01,107.76,12.83,0.32,202.14,1.54,-2.14,18.42,11.2
53,300868.SZ,杰美特,2024-07-31,—,—,消费电子零部件及组装,31.87,576.44,,2.7,0.14,40.78,-349.1,-153.15,-21.08,-32.46
54,002402.SZ,和而泰,2025-08-13,—,—,消费电子零部件及组装,36.05,91.5,54.48,6.35,0.28,333.33,69.66,78.65,17.47,19.21
55,002600.SZ,领益智造,2011-07-22,—,—,消费电子零部件及组装,14.75,61.47,47.07,4.68,0.26,1077.83,37.66,35.94,19.25,23.35
56,301180.SZ,万祥科技,2021-11-23,—,—,消费电子零部件及组装,18.22,,,5.53,,72.88,-55.1,-85.71,30.84,31.94
57,300857.SZ,协创数据,2020-08-03,—,—,消费电子零部件及组装,206.13,103.13,85.68,18.16,0.1,713.46,25.3,20.76,54.43,38.18
58,301389.SZ,隆扬电子,2022-11-07,—,—,消费电子零部件及组装,47.75,164.62,121.64,6.18,1.08,135.37,55.19,81.78,39.54,18.98
59,603633.SH,徕木股份,2016-11-24,—,—,消费电子零部件及组装,9.21,53.49,243.93,2.03,0.29,39.31,-81.87,-37.84,8.97,11.02
60,300843.SZ,胜蓝股份,2020-07-09,—,—,消费电子零部件及组装,54.28,86.44,75.33,5.61,0.42,88.86,17.3,58.13,34.72,28.97
61,300822.SZ,贝仕达克,2020-03-20,—,—,消费电子零部件及组装,15.88,89.54,177.31,3.93,0.63,49.47,-45.85,-54.39,0.04,0.66
62,002635.SZ,安洁科技,2011-12-02,—,—,消费电子零部件及组装,13.82,34.79,64.65,1.56,1.45,91.17,-54.62,-64.61,-3.06,-9.36
63,301326.SZ,捷邦科技,2022-09-28,—,—,消费电子零部件及组装,124.19,,,7.04,,90.3,-1762.51,-572.7,62.04,27.51
64,001314.SZ,亿道信息,2023-02-21,—,—,消费电子零部件及组装,45.7,191.25,324.94,3.15,0.2,65.18,-66.76,96.02,24.23,19.24
65,301486.SZ,致尚科技,2023-07-14,—,—,消费电子零部件及组装,196.41,375.67,147.98,9.67,0.2,252.74,173.36,353.86,3.24,17.67
66,002369.SZ,卓翼科技,2010-03-23,—,—,消费电子零部件及组装,8.12,,,14.85,,46.04,-25.88,9.37,1.95,6.96
67,002426.SZ,胜利精密,2022-08-01,—,—,消费电子零部件及组装,4.24,,,5.98,,144.27,-155.17,-355.45,1.11,-0.53
68,300951.SZ,博硕科技,2021-03-05,—,—,消费电子零部件及组装,36.05,28.89,31.53,2.62,1.64,61.07,-10.96,0.61,3.0,9.03
69,603296.SH,华勤技术,2023-08-15,—,—,消费电子零部件及组装,82.17,28.52,21.0,3.36,1.09,834.63,51.17,46.3,69.56,113.06
70,002981.SZ,朝阳科技,2020-04-24,—,—,消费电子零部件及组装,29.41,35.81,29.7,3.59,0.87,40.43,30.67,25.21,20.34,28.05
71,688210.SH,统联精密,2023-09-25,—,—,消费电子零部件及组装,55.96,121.36,319.68,6.9,0.26,90.58,-88.94,-88.24,8.38,10.02
72,600363.SH,联创光电,2022-08-01,—,—,消费电子零部件及组装,63.81,119.29,93.98,6.72,0.09,287.71,19.37,15.18,2.85,6.51
73,301051.SZ,信濠光电,2021-09-03,—,—,消费电子零部件及组装,19.44,,,1.79,0.21,39.47,57.43,-75.32,5.79,10.18
74,002681.SZ,奋达科技,2012-06-12,—,—,消费电子零部件及组装,6.31,116.64,,4.97,,113.24,-91.65,-80.17,-15.46,-10.68
75,300968.SZ,格林精密,2021-04-22,—,—,消费电子零部件及组装,13.7,106.82,224.96,2.98,0.37,56.63,-58.99,-97.51,6.43,0.1
76,002947.SZ,恒铭达,2019-02-15,—,—,消费电子零部件及组装,44.72,25.08,20.68,3.51,1.31,114.58,31.24,43.01,15.51,32.18
77,301387.SZ,光大同创,2023-04-25,—,—,消费电子零部件及组装,57.3,298.95,148.42,3.71,0.26,61.17,279.94,2699.69,37.79,48.31
78,300784.SZ,利安科技,2024-06-17,—,—,消费电子零部件及组装,57.01,48.72,50.26,4.01,0.7,32.06,-4.46,1.14,2.48,0.04
79,300679.SZ,电连技术,2017-08-07,—,—,消费电子零部件及组装,41.73,28.49,33.04,3.52,1.13,177.28,-18.71,-21.1,21.2,17.71
80,300136.SZ,信维通信,2010-11-12,—,—,消费电子零部件及组装,77.82,113.81,122.46,9.81,0.06,752.96,-8.77,-20.18,1.07,-1.15
