序号,股票代码,股票简称,纳入时间,申万1级,申万2级,申万3级,价格,市盈率,市盈率ttm,市净率,股息率,市值,归母净利润同比增长(09-30),归母净利润同比增长(06-30),营业收入同比增长(09-30),营业收入同比增长(06-30)
1,301629.SZ,矽电股份,2025-03-31,—,—,半导体设备,294.72,133.86,235.71,10.55,0.33,122.98,-61.3,-62.29,-20.54,-36.88
2,301297.SZ,富乐德,2023-01-09,—,—,半导体设备,39.4,268.95,121.88,5.67,0.41,292.82,14.38,9.22,10.98,23.95
3,688809.SH,强一股份,2026-01-08,—,—,半导体设备,336.7,187.14,124.0,11.17,,436.23,90.55,237.56,65.88,89.53
4,688012.SH,中微公司,2023-09-25,—,—,半导体设备,356.88,138.31,116.76,10.41,0.08,2234.59,32.66,36.62,46.4,43.88
5,688419.SH,耐科装备,2023-09-25,—,—,半导体设备,43.4,77.66,68.57,4.86,0.65,49.72,14.7,25.77,11.59,29.73
6,603061.SH,金海通,2023-03-10,—,—,半导体设备,297.52,227.46,112.6,11.6,0.06,178.51,178.18,91.56,87.88,67.86
7,603991.SH,至正股份,2025-08-13,—,—,半导体设备,85.16,,,4.06,,130.05,-95.76,-266.1,-22.07,6.03
8,688785.SH,恒运昌,2026-02-04,—,—,半导体设备,365.0,174.59,218.6,11.3,,247.11,-23.73,,-5.79,
9,301369.SZ,联动科技,2022-09-29,—,—,半导体设备,118.35,411.38,426.68,5.6,0.34,83.53,-4.79,335.11,3.48,14.21
10,688409.SH,富创精密,2023-09-25,—,—,半导体设备,91.6,138.41,556.51,6.09,0.16,280.49,-80.24,-89.92,17.94,14.44
11,688072.SH,拓荆科技,2023-09-25,—,—,半导体设备,329.67,135.26,95.63,15.13,0.08,930.81,105.14,-26.96,85.27,54.25
12,688200.SH,华峰测控,2023-09-25,—,—,半导体设备,272.9,110.77,72.85,9.53,0.27,369.87,81.57,74.04,51.21,40.99
13,300604.SZ,长川科技,2017-04-24,—,—,半导体设备,128.25,177.48,84.19,18.65,0.08,813.62,142.14,98.73,49.05,41.8
14,688120.SH,华海清科,2023-09-25,—,—,半导体设备,181.18,62.61,58.56,8.88,0.2,640.75,9.81,16.82,30.28,30.28
15,603690.SH,至纯科技,2017-01-20,—,—,半导体设备,27.47,445.81,,2.1,0.18,105.2,-56.08,-46.68,-10.33,5.25
16,688082.SH,盛美上海,2023-09-25,—,—,半导体设备,178.36,74.27,51.56,6.44,0.34,856.42,66.99,56.99,29.42,35.83
17,688361.SH,中科飞测,2023-09-25,—,—,半导体设备,190.62,,2601.07,13.27,,667.48,71.67,73.01,47.92,51.39
18,688478.SH,晶升股份,2023-09-25,—,—,半导体设备,37.2,95.77,,3.35,0.67,51.47,-120.71,-121.29,-41.13,-20.29
19,688605.SH,先锋精科,2024-12-19,—,—,半导体设备,67.35,63.71,67.91,8.45,0.3,136.3,-7.56,-5.39,11.47,19.52
20,688652.SH,京仪装备,2023-12-06,—,—,半导体设备,119.95,131.79,132.9,9.24,0.1,201.52,-0.99,12.84,42.81,45.38
21,003043.SZ,华亚智能,2021-04-13,—,—,半导体设备,48.73,80.77,102.47,3.78,0.44,65.22,-25.84,-47.82,80.06,78.57
22,002371.SZ,北方华创,2010-03-23,—,—,半导体设备,470.12,60.59,54.16,9.45,0.17,3405.91,14.83,14.97,32.97,29.51
23,688729.SH,屹唐股份,2025-07-15,—,—,半导体设备,24.91,136.14,115.7,8.37,,736.23,22.73,40.23,14.01,18.77
24,688037.SH,芯源微,2023-09-25,—,—,半导体设备,207.03,205.82,490.38,15.42,0.05,417.43,-109.34,-79.09,-10.35,2.24
