序号,股票代码,股票简称,纳入时间,申万1级,申万2级,申万3级,价格,市盈率,市盈率ttm,市净率,股息率,市值,归母净利润同比增长(09-30),归母净利润同比增长(06-30),营业收入同比增长(09-30),营业收入同比增长(06-30)
1,300057.SZ,万顺新材,2021-12-13,—,—,铝,5.73,,,0.99,0.17,51.44,-140.53,-469.0,-13.86,-10.11
2,603271.SH,永杰新材,2025-03-18,—,—,铝,52.45,32.3,26.29,3.66,0.96,103.18,30.99,13.62,20.01,18.61
3,300328.SZ,宜安科技,2022-08-01,—,—,铝,15.89,10910.91,,10.02,,109.71,-86.02,-919.29,-1.75,-6.95
4,601388.SH,怡球资源,2014-02-21,—,—,铝,3.83,454.5,217.35,1.84,,84.31,26.19,-57.11,11.0,10.46
5,002160.SZ,常铝股份,2014-02-21,—,—,铝,5.63,89.48,115.54,1.56,,58.15,-28.54,-16.97,9.79,13.63
6,603937.SH,丽岛新材,2021-12-13,—,—,铝,12.84,,,1.74,,26.82,-333.66,-339.4,22.69,24.66
7,600888.SH,新疆众和,2014-02-21,—,—,铝,8.53,9.95,13.9,1.06,3.17,119.74,-39.15,-38.48,8.22,10.95
8,002988.SZ,豪美新材,2020-05-25,—,—,铝,37.01,44.14,51.14,3.45,0.43,92.44,-16.68,-25.74,15.4,14.86
9,601677.SH,明泰铝业,2014-02-21,—,—,铝,15.95,11.34,11.39,1.07,1.37,198.34,-0.49,-12.11,9.38,11.0
10,600615.SH,鑫源智造,2022-08-01,—,—,铝,12.24,315.36,300.11,3.76,,27.62,9.59,284.45,343.67,388.33
11,601600.SH,中国铝业,2014-02-21,—,—,铝,12.64,17.49,15.21,3.04,2.04,2168.39,20.65,0.81,1.57,5.12
12,002540.SZ,亚太科技,2014-02-21,—,—,铝,7.37,19.92,22.66,1.7,4.02,92.21,-15.96,-15.46,6.2,4.12
13,002501.SZ,利源股份,2021-01-04,—,—,铝,1.91,,,25.72,,67.81,24.16,23.04,-17.15,-46.66
14,002824.SZ,和胜股份,2017-01-19,—,—,铝,24.11,93.24,59.95,3.31,0.63,75.03,80.38,45.72,19.05,17.09
15,600768.SH,宁波富邦,2014-02-21,—,—,铝,18.12,1550.83,109.74,6.26,0.28,24.23,298.79,194.15,8.45,14.22
16,600361.SH,创新新材,2023-07-06,—,—,铝,4.43,16.47,17.91,1.49,1.82,166.39,-10.28,-38.69,-1.38,1.05
17,000807.SZ,云铝股份,2014-02-21,—,—,铝,31.49,24.75,21.89,3.5,1.59,1092.06,15.14,9.88,12.47,17.98
18,300337.SZ,银邦股份,2014-02-21,—,—,铝,15.09,214.99,1020.94,7.18,0.07,124.03,-41.6,-45.4,18.81,14.21
19,605208.SH,永茂泰,2021-03-15,—,—,铝,12.99,114.26,82.84,1.97,0.3,42.86,39.58,-44.27,54.66,51.66
20,002578.SZ,闽发铝业,2014-02-21,—,—,铝,4.31,194.74,,2.66,,40.45,-128.51,-81.13,-20.37,-24.89
21,002532.SZ,天山铝业,2021-12-13,—,—,铝,17.57,18.25,17.26,2.91,2.26,813.27,8.31,0.51,7.34,11.19
22,000612.SZ,焦作万方,2014-02-21,—,—,铝,13.05,26.43,16.1,2.22,1.0,155.58,71.58,49.06,4.03,5.34
23,603115.SH,海星股份,2019-08-16,—,—,铝,23.18,34.85,27.49,2.72,2.56,56.07,41.41,30.5,21.45,21.49
24,600219.SH,南山铝业,2014-02-21,—,—,铝,6.6,15.69,14.83,1.56,5.91,757.92,8.09,19.95,8.66,10.25
25,601702.SH,华峰铝业,2020-09-14,—,—,铝,23.96,19.64,19.2,3.9,1.25,239.25,3.24,2.15,18.63,20.87
26,000933.SZ,神火股份,2016-07-01,—,—,铝,31.53,16.47,16.65,2.96,1.58,709.11,-1.38,-16.62,9.5,12.12
27,003038.SZ,鑫铂股份,2021-02-24,—,—,铝,17.36,25.13,108.61,1.41,,42.31,-95.12,-75.74,-0.09,-4.11
28,603876.SH,鼎胜新材,2018-04-25,—,—,铝,16.15,49.84,39.16,2.05,0.62,150.08,36.61,2.33,11.29,15.94
29,002996.SZ,顺博合金,2020-09-04,—,—,铝,7.91,81.43,36.33,1.65,0.62,52.95,49.12,110.56,13.88,11.75
30,600595.SH,中孚实业,2021-10-12,—,—,铝,8.61,49.04,29.65,2.07,,345.08,63.25,59.55,-0.6,-3.82
31,002379.SZ,宏桥控股,2014-02-21,—,—,铝,29.4,,,5.87,,3831.15,-231.93,-539.64,-20.82,-13.82
