序号,股票代码,股票简称,纳入时间,申万1级,申万2级,申万3级,价格,市盈率,市盈率ttm,市净率,股息率,市值,归母净利润同比增长(09-30),归母净利润同比增长(06-30),营业收入同比增长(09-30),营业收入同比增长(06-30)
1,002168.SZ,*ST惠程,2023-07-06,—,—,配电设备,4.2,,,145.32,,32.93,47.99,54.36,93.13,61.54
2,002441.SZ,众业达,2010-07-13,—,—,配电设备,10.53,33.87,27.26,1.28,4.75,57.34,29.37,-0.22,0.61,4.79
3,605066.SH,天正电气,2020-08-14,—,—,配电设备,8.2,34.1,33.73,2.32,3.06,41.39,1.29,10.24,-1.41,-4.96
4,301291.SZ,明阳电气,2023-07-07,—,—,配电设备,44.27,20.86,19.9,2.81,1.78,138.21,7.31,24.38,27.14,40.51
5,601877.SH,正泰电器,2010-01-28,—,—,配电设备,29.96,16.62,14.13,1.47,2.0,643.83,19.49,32.9,-0.03,2.18
6,300141.SZ,和顺电气,2010-11-19,—,—,配电设备,15.09,,,5.88,,38.91,-3399.84,-1366.88,0.44,-33.97
7,603861.SH,白云电器,2016-03-29,—,—,配电设备,16.33,44.96,40.01,2.22,0.83,88.27,19.54,11.68,-2.3,5.52
8,300670.SZ,大烨智能,2017-07-10,—,—,配电设备,6.91,275.96,,3.84,,21.9,-6115.64,-540.52,-26.89,-39.55
9,301388.SZ,欣灵电气,2022-11-16,—,—,配电设备,34.5,230.78,156.85,3.62,0.29,35.34,67.87,46.99,6.61,8.85
10,601616.SH,广电电气,2011-02-15,—,—,配电设备,5.05,57.69,225.49,1.77,1.39,43.11,-115.96,-92.17,-21.0,-8.71
11,603070.SH,万控智造,2022-03-17,—,—,配电设备,14.42,60.21,62.52,2.68,0.55,57.82,-5.56,27.91,-3.95,-3.76
12,301361.SZ,众智科技,2022-11-23,—,—,配电设备,36.73,53.6,43.25,3.56,0.46,42.73,37.02,41.19,28.02,36.58
13,301386.SZ,未来电器,2023-04-06,—,—,配电设备,27.08,42.08,39.11,2.56,1.85,37.91,10.61,8.49,7.86,11.95
14,300932.SZ,三友联众,2021-01-29,—,—,配电设备,13.47,68.09,57.69,2.46,1.16,43.12,22.2,5.64,9.03,8.48
15,600468.SH,百利电气,2001-06-22,—,—,配电设备,7.26,,,3.93,,78.97,-19.62,-12.07,14.75,13.69
16,002927.SZ,泰永长征,2018-03-02,—,—,配电设备,18.62,111.21,245.48,4.02,0.27,41.56,-38.06,-31.77,-4.56,3.13
17,603829.SH,洛凯股份,2017-10-24,—,—,配电设备,23.47,34.65,38.47,2.92,0.46,43.72,-14.93,-3.41,9.6,5.82
18,002346.SZ,柘中股份,2022-08-01,—,—,配电设备,19.94,120.37,15.37,3.05,2.35,88.05,338.55,196.81,-17.27,-14.49
19,002350.SZ,北京科锐,2010-02-10,—,—,配电设备,9.49,131.26,77.64,3.12,0.3,51.47,1417.63,243.46,14.16,23.1
20,301668.SZ,昊创瑞通,2025-10-13,—,—,配电设备,51.44,50.85,50.37,5.71,0.97,56.58,1.16,15.8,2.93,2.97
21,688517.SH,金冠电气,2023-09-25,—,—,配电设备,17.62,26.42,28.64,3.01,3.1,24.07,-10.67,-17.16,11.85,7.75
22,002706.SZ,良信股份,2014-01-28,—,—,配电设备,10.24,36.85,37.63,2.83,2.07,115.01,-2.08,4.11,12.23,16.12
23,601567.SH,三星医疗,2022-08-01,—,—,配电设备,23.68,14.73,16.88,2.83,5.78,332.75,-15.85,6.93,6.19,13.93
24,603016.SH,新宏泰,2016-07-08,—,—,配电设备,33.27,69.79,74.39,5.98,1.42,49.29,-8.37,-8.94,-1.04,-2.45
25,300283.SZ,温州宏丰,2012-01-17,—,—,配电设备,8.14,,,3.53,,40.45,194.04,-45.01,22.7,28.53
