序号,股票代码,股票简称,纳入时间,申万1级,申万2级,申万3级,价格,市盈率,市盈率ttm,市净率,股息率,市值,归母净利润同比增长(09-30),归母净利润同比增长(06-30),营业收入同比增长(09-30),营业收入同比增长(06-30)
1,301379.SZ,天山电子,2022-11-08,—,—,面板,26.8,35.33,33.78,3.76,1.05,53.13,7.75,15.46,26.48,29.66
2,300088.SZ,长信科技,2010-06-03,—,—,面板,6.32,44.24,45.19,1.81,0.93,157.86,-2.54,17.84,3.72,8.25
3,600666.SH,奥瑞德,2023-02-21,—,—,面板,3.46,,64.78,8.43,,95.2,1156.78,1263.22,19.54,10.12
4,300909.SZ,汇创达,2020-11-25,—,—,面板,45.53,78.17,95.09,3.91,0.51,78.75,-23.72,-26.32,7.62,7.93
5,003019.SZ,宸展光电,2020-11-24,—,—,面板,30.39,28.56,29.63,3.22,1.64,53.72,-4.16,-13.85,-0.04,-8.64
6,600707.SH,彩虹股份,1996-05-20,—,—,面板,6.85,19.83,63.0,1.13,,245.8,-69.14,-50.69,-4.04,-6.72
7,688055.SH,龙腾光电,2023-09-25,—,—,面板,3.77,,,3.06,,125.67,-6.98,0.74,-27.85,-27.91
8,600552.SH,凯盛科技,2018-07-16,—,—,面板,14.74,99.34,88.69,3.28,0.34,139.24,15.06,23.7,20.57,24.7
9,000100.SZ,TCL科技,2019-04-23,—,—,面板,4.97,66.1,33.5,1.7,0.96,1033.8,99.75,89.26,10.5,6.65
10,000725.SZ,京东方Ａ,2001-01-12,—,—,面板,4.41,30.69,24.7,1.23,1.15,1633.65,39.03,42.15,7.53,8.45
11,002106.SZ,莱宝高科,2007-01-22,—,—,面板,11.57,21.81,27.44,1.47,0.86,81.66,-24.86,-13.78,6.2,7.06
12,002387.SZ,维信诺,2019-07-08,—,—,面板,8.82,,,3.07,,123.2,9.67,9.74,3.5,4.79
13,002289.SZ,*ST宇顺,2009-09-10,—,—,面板,27.06,,,34.66,,75.84,23.85,46.67,42.73,44.89
14,603773.SH,沃格光电,2018-04-24,—,—,面板,38.78,,,7.46,0.13,87.12,-35.45,-78.03,15.66,14.2
15,000050.SZ,深天马Ａ,2010-06-02,—,—,面板,9.33,,195.72,0.83,,229.31,166.25,142.07,11.03,9.93
16,688299.SH,长阳科技,2023-09-25,—,—,面板,19.54,,,2.7,,56.16,-128.82,-150.11,-19.38,-18.81
17,002952.SZ,亚世光电,2019-04-04,—,—,面板,23.9,233.81,317.47,4.52,0.21,39.28,-26.16,-36.21,27.43,30.01
18,300939.SZ,秋田微,2021-02-04,—,—,面板,34.93,46.26,51.6,3.02,1.13,41.92,-12.83,-5.78,20.64,21.37
19,002955.SZ,鸿合科技,2019-05-30,—,—,面板,27.55,29.38,110.16,1.98,4.6,65.19,-66.42,-70.09,-11.14,-10.99
20,300120.SZ,经纬辉开,2019-07-08,—,—,面板,8.33,222.99,,1.6,,47.85,-114.11,-70.78,-26.9,-20.23
21,002217.SZ,合力泰,2025-01-02,—,—,面板,3.01,14.82,8.14,12.03,,225.13,101.45,101.37,23.84,26.85
22,001308.SZ,康冠科技,2022-03-25,—,—,面板,21.23,17.92,19.19,1.88,2.54,149.34,-9.92,-6.03,-5.37,5.06
23,300076.SZ,GQY视讯,2010-05-11,—,—,面板,7.52,,,3.55,,31.88,-27.35,-52.94,-23.62,-47.39
24,688181.SH,八亿时空,2023-09-25,—,—,面板,33.68,59.13,74.82,2.18,,45.29,-26.06,-37.9,17.6,10.63
25,301321.SZ,翰博高新,2022-08-25,—,—,面板,25.09,,,4.81,,46.78,91.13,59.91,44.06,50.84
26,000045.SZ,深纺织Ａ,2014-07-02,—,—,面板,12.44,70.51,90.13,2.12,0.57,63.01,-24.66,-19.73,-2.26,-1.41
27,000727.SZ,冠捷科技,1997-05-20,—,—,面板,2.55,123.52,,4.99,,115.5,-852.28,-1021.9,-5.29,-6.93
28,002876.SZ,三利谱,2017-06-05,—,—,面板,25.44,64.97,91.5,1.86,0.59,44.24,-30.5,-31.47,41.09,41.97
29,002845.SZ,同兴达,2017-02-08,—,—,面板,14.37,144.76,,1.98,0.27,47.07,-121.23,-261.74,9.24,10.6
30,000020.SZ,深华发Ａ,2021-12-13,—,—,面板,15.21,117.23,98.42,10.14,,43.07,49.31,42.62,12.65,11.76
31,000509.SZ,华塑控股,2022-08-01,—,—,面板,3.43,,,29.62,,36.81,20.08,-296.57,-17.76,-10.92
32,301045.SZ,天禄科技,2022-08-01,—,—,面板,38.36,156.06,130.53,4.13,0.13,42.32,26.56,0.71,-9.93,-8.4
33,605218.SH,伟时电子,2020-10-13,—,—,面板,19.71,74.93,85.79,3.18,0.28,41.95,-22.59,0.87,11.56,9.81
34,301106.SZ,骏成科技,2022-02-11,—,—,面板,33.36,35.69,35.43,2.66,1.19,34.07,0.88,0.69,13.89,13.38
35,688538.SH,和辉光电-U,2023-09-25,—,—,面板,2.6,,,4.45,,359.05,22.28,34.32,8.25,11.51
36,000536.SZ,华映科技,2011-10-10,—,—,面板,4.71,,,22.78,,130.28,14.94,15.5,-21.03,-16.59
37,300545.SZ,联得装备,2016-10-13,—,—,面板,31.51,24.05,40.42,2.74,0.62,58.44,-50.47,-34.78,-6.97,-5.34
