序号,股票代码,股票简称,纳入时间,申万1级,申万2级,申万3级,价格,市盈率,市盈率ttm,市净率,股息率,市值,归母净利润同比增长(09-30),归母净利润同比增长(06-30),营业收入同比增长(09-30),营业收入同比增长(06-30)
19,301353.SZ,普莱得,2023-06-06,—,—,其他通用设备,29.55,46.05,41.99,2.24,1.27,29.01,11.01,14.23,7.74,11.98
20,300430.SZ,诚益通,2015-03-26,—,—,其他通用设备,21.59,61.06,88.89,2.58,0.21,58.95,-30.83,-38.76,-20.4,-36.65
21,301125.SZ,腾亚精工,2022-06-15,—,—,其他通用设备,21.5,293.23,496.02,5.04,0.14,30.48,-75.92,110.3,-3.24,1.37
22,688448.SH,磁谷科技,2023-09-25,—,—,其他通用设备,66.77,92.89,119.44,4.73,0.45,47.84,-56.18,-46.1,-6.76,1.17
23,688557.SH,兰剑智能,2023-09-25,—,—,其他通用设备,39.4,36.1,28.44,3.3,0.83,40.46,47.54,11.89,35.68,19.54
24,300441.SZ,鲍斯股份,2015-04-30,—,—,其他通用设备,7.76,6.01,17.23,2.02,3.87,50.01,-77.11,-35.93,-28.72,-39.4
25,300470.SZ,中密控股,2015-06-19,—,—,其他通用设备,37.2,19.71,19.35,2.89,2.69,77.36,2.71,8.1,12.3,18.45
26,300984.SZ,金沃股份,2021-12-13,—,—,其他通用设备,76.39,360.29,223.57,9.07,0.14,94.16,74.83,94.0,10.56,7.96
27,603131.SH,上海沪工,2016-06-16,—,—,其他通用设备,24.7,662.76,,5.2,0.05,83.22,-104.2,-87.79,-12.65,-11.31
28,688360.SH,德马科技,2023-09-25,—,—,其他通用设备,19.31,55.05,59.54,3.46,0.55,50.93,-5.98,-3.31,8.72,12.36
29,600343.SH,航天动力,2022-08-01,—,—,其他通用设备,35.95,,,16.92,,229.44,-31.21,-28.46,-14.19,-12.88
30,301448.SZ,开创电气,2023-06-28,—,—,其他通用设备,44.51,66.14,906.86,6.81,0.47,46.56,-119.1,-143.84,-12.96,-16.62
31,002884.SZ,凌霄泵业,2017-07-18,—,—,其他通用设备,17.89,14.46,13.8,2.77,5.59,63.99,6.47,7.78,8.81,11.57
32,001696.SZ,宗申动力,2021-12-13,—,—,其他通用设备,20.51,50.9,28.37,4.28,0.98,234.85,93.7,79.37,31.18,40.29
33,301107.SZ,瑜欣电子,2022-05-31,—,—,其他通用设备,30.68,59.37,39.03,3.31,1.62,31.42,60.2,101.61,40.97,52.27
34,603617.SH,君禾股份,2017-07-10,—,—,其他通用设备,7.69,37.79,62.04,2.0,1.04,30.03,-50.24,-19.53,-2.24,5.53
35,300503.SZ,昊志机电,2016-03-16,—,—,其他通用设备,54.69,203.34,136.34,12.54,0.1,168.57,50.4,15.41,18.1,14.21
36,301273.SZ,瑞晨环保,2022-11-01,—,—,其他通用设备,30.58,,,2.38,,21.91,7.46,-14.09,40.42,3.71
37,301468.SZ,博盈特焊,2023-07-31,—,—,其他通用设备,65.43,122.63,190.04,3.79,0.4,85.13,-37.17,-46.8,-0.03,-3.21
38,002272.SZ,川润股份,2023-07-06,—,—,其他通用设备,14.54,,,4.72,,70.5,30.14,58.35,5.11,25.08
39,301317.SZ,鑫磊股份,2023-02-02,—,—,其他通用设备,37.58,112.83,14.91,4.39,1.55,59.07,963.1,904.1,-11.72,-32.27
40,600243.SH,*ST海华,2017-07-03,—,—,其他通用设备,3.46,,,2.4,,15.18,63.71,84.26,5.96,-3.43
41,300157.SZ,新锦动力,2023-07-06,—,—,其他通用设备,6.04,,207.15,,,45.54,172.0,134.63,2.08,-38.85
42,300992.SZ,泰福泵业,2021-06-01,—,—,其他通用设备,30.8,232.04,295.54,3.4,0.24,29.36,-13.89,-19.26,23.36,10.95
43,603331.SH,百达精工,2017-07-12,—,—,其他通用设备,16.14,98.84,45.74,2.46,0.5,32.63,178.85,-20.31,-0.59,-0.26
44,301028.SZ,鼎熔岩,2021-07-27,—,—,其他通用设备,14.96,26.45,25.41,3.57,1.33,57.45,4.87,4.36,5.55,3.44
45,603090.SH,宏盛股份,2016-09-07,—,—,其他通用设备,69.73,141.27,105.7,11.37,0.43,69.73,34.78,48.97,6.73,12.08
46,688333.SH,铂力特,2023-09-25,—,—,其他通用设备,104.66,274.91,134.37,5.82,0.11,287.11,234.83,9.98,46.47,17.22
