序号,股票代码,股票简称,纳入时间,申万1级,申万2级,申万3级,价格,市盈率,市盈率ttm,市净率,股息率,市值,归母净利润同比增长(09-30),归母净利润同比增长(06-30),营业收入同比增长(09-30),营业收入同比增长(06-30)
1,002384.SZ,东山精密,2019-07-08,—,—,印制电路板,73.4,123.83,108.28,6.31,0.09,1344.4,14.61,35.21,2.28,1.96
2,300739.SZ,明阳电路,2018-02-08,—,—,印制电路板,19.7,646.28,141.85,2.73,0.61,73.57,119.06,32.6,16.24,13.11
3,300852.SZ,四会富仕,2020-07-20,—,—,印制电路板,45.29,51.82,48.97,3.3,0.27,72.7,6.65,-15.89,34.5,31.63
4,603328.SH,依顿电子,2014-07-08,—,—,印制电路板,11.03,25.18,25.17,2.62,1.8,110.13,0.06,0.14,16.53,16.05
5,603920.SH,世运电路,2017-05-04,—,—,印制电路板,67.48,72.07,59.52,7.53,1.33,486.26,29.46,26.89,10.96,7.64
6,688020.SH,方邦股份,2023-09-25,—,—,印制电路板,85.18,,,5.07,0.21,70.17,32.66,-8.67,11.07,16.06
7,001389.SZ,广合科技,2024-04-11,—,—,印制电路板,100.22,63.1,47.01,11.71,0.48,426.62,46.97,53.91,43.07,42.17
8,002579.SZ,中京电子,2011-10-10,—,—,印制电路板,11.45,,220.3,2.9,,70.14,127.34,125.05,15.75,21.29
9,300903.SZ,科翔股份,2020-11-12,—,—,印制电路板,28.35,,,6.17,,123.43,31.58,36.96,10.1,16.04
10,000823.SZ,超声电子,2011-10-10,—,—,印制电路板,13.98,34.79,30.44,1.59,1.43,75.07,20.93,53.62,10.91,13.26
11,603175.SH,超颖电子,2025-10-31,—,—,印制电路板,67.68,107.08,119.76,10.27,,295.78,-12.14,-11.85,10.71,12.61
12,301176.SZ,逸豪新材,2022-10-12,—,—,印制电路板,23.35,,,2.6,,39.48,-36.39,-600.38,18.26,9.67
13,600183.SH,生益科技,2011-10-10,—,—,印制电路板,63.48,88.69,54.88,9.93,1.58,1542.0,78.04,52.98,39.8,31.68
14,603386.SH,骏亚科技,2017-09-19,—,—,印制电路板,14.33,,,3.44,,46.76,246.13,333.32,9.36,13.54
15,603936.SH,博敏电子,2015-12-16,—,—,印制电路板,11.9,,,1.72,,75.02,-21.26,-31.38,10.87,12.71
16,300814.SZ,中富电路,2021-08-19,—,—,印制电路板,73.16,367.64,402.7,8.52,0.14,140.05,-10.64,-34.13,29.8,27.84
17,688655.SH,迅捷兴,2023-09-25,—,—,印制电路板,20.35,,,4.04,,27.14,-1244.32,-169.48,40.48,27.66
18,688183.SH,生益电子,2023-09-25,—,—,印制电路板,82.63,207.05,54.54,13.32,0.66,687.33,497.61,452.11,114.79,91.0
19,301132.SZ,满坤科技,2022-08-17,—,—,印制电路板,36.12,50.23,39.08,2.95,1.16,53.49,42.36,62.3,34.21,31.56
20,600601.SH,方正科技,2022-12-27,—,—,印制电路板,10.71,177.83,125.73,10.28,,457.72,50.81,15.29,38.71,35.6
21,002938.SZ,鹏鼎控股,2018-09-26,—,—,印制电路板,58.02,37.15,33.18,4.12,1.72,1344.93,21.95,57.22,14.34,24.75
22,002636.SZ,金安国纪,2011-12-02,—,—,印制电路板,23.46,460.86,154.49,4.9,0.36,170.79,73.9,0.76,10.28,3.97
23,300936.SZ,中英科技,2021-02-02,—,—,印制电路板,41.6,98.88,,3.13,0.24,31.28,-125.66,-143.5,-21.65,-26.87
24,002913.SZ,奥士康,2017-12-08,—,—,印制电路板,39.55,35.53,35.17,2.84,1.52,125.52,1.31,-11.96,21.89,19.43
25,300657.SZ,弘信电子,2018-07-16,—,—,印制电路板,29.7,252.25,154.72,11.39,,143.32,65.47,9.85,24.75,15.01
26,605258.SH,协和电子,2020-12-10,—,—,印制电路板,33.19,40.98,42.09,2.45,2.11,29.21,-4.03,-8.31,12.07,12.13
27,301628.SZ,强达电路,2024-11-07,—,—,印制电路板,95.17,63.68,55.48,6.25,0.42,71.74,20.91,4.87,20.74,17.25
28,002463.SZ,沪电股份,2011-10-10,—,—,印制电路板,65.97,49.07,33.21,8.4,0.76,1269.5,47.03,47.5,49.96,56.59
29,300964.SZ,本川智能,2021-08-12,—,—,印制电路板,56.22,183.06,121.92,4.27,0.35,43.46,56.23,37.33,43.11,36.91
30,688519.SH,南亚新材,2023-09-25,—,—,印制电路板,78.13,364.52,120.58,6.59,0.12,183.43,180.79,57.69,49.87,43.06
31,301366.SZ,一博科技,2022-10-10,—,—,印制电路板,34.7,82.08,328.65,3.4,0.82,72.71,-79.46,-93.0,24.01,21.7
32,002815.SZ,崇达技术,2016-10-19,—,—,印制电路板,14.44,68.24,56.91,1.99,0.74,175.84,19.58,-6.19,22.27,20.73
