序号,股票代码,股票简称,纳入时间,申万1级,申万2级,申万3级,价格,市盈率,市盈率ttm,市净率,股息率,市值,归母净利润同比增长(09-30),归母净利润同比增长(06-30),营业收入同比增长(09-30),营业收入同比增长(06-30)
1,300418.SZ,昆仑万维,2015-01-28,—,—,游戏Ⅲ,59.26,,,5.3,,743.92,-6.19,-119.86,51.63,49.23
2,600715.SH,文投控股,2024-12-17,—,—,游戏Ⅲ,2.26,,,8.17,,91.75,100.92,102.36,-16.88,-17.05
3,300315.SZ,掌趣科技,2012-05-18,—,—,游戏Ⅲ,5.87,143.33,,3.21,,158.94,-60.93,-65.58,-17.88,-23.44
4,002605.SZ,姚记科技,2021-12-13,—,—,游戏Ⅲ,25.6,19.84,21.17,2.9,1.95,106.92,-8.0,-9.98,-24.42,-24.64
5,002624.SZ,完美世界,2011-11-04,—,—,游戏Ⅲ,17.79,,,4.87,1.27,345.12,271.17,384.52,33.0,33.74
6,002517.SZ,恺英网络,2010-12-14,—,—,游戏Ⅲ,22.23,29.16,24.58,4.65,0.45,474.93,23.7,17.41,3.75,0.89
7,300533.SZ,冰川网络,2016-08-25,—,—,游戏Ⅲ,33.44,,10.87,5.1,2.99,78.4,207.49,165.19,-5.39,4.21
8,002919.SZ,名臣健康,2023-09-19,—,—,游戏Ⅲ,26.15,149.18,,8.48,0.19,69.7,-56.03,-31.97,9.56,7.07
9,002558.SZ,巨人网络,2011-03-09,—,—,游戏Ⅲ,41.02,55.7,44.81,5.23,0.69,793.63,32.31,8.27,51.84,16.47
10,600892.SH,*ST大晟,1999-12-30,—,—,游戏Ⅲ,3.74,,,277.0,,20.92,-344.64,-116.84,75.88,39.11
11,300043.SZ,星辉娱乐,2010-01-27,—,—,游戏Ⅲ,6.73,,203.41,4.87,0.15,83.73,216.26,186.78,67.03,84.58
12,603258.SH,电魂网络,2016-11-02,—,—,游戏Ⅲ,18.72,149.31,,2.1,,45.66,-140.83,-115.75,-29.08,-28.69
13,300299.SZ,富春股份,2012-03-26,—,—,游戏Ⅲ,7.11,,,11.42,,49.08,78.05,70.52,50.52,64.35
14,300494.SZ,盛天网络,2016-01-08,—,—,游戏Ⅲ,13.69,,,4.66,,67.15,1155.49,1186.02,10.03,17.23
15,300467.SZ,迅游科技,2015-06-03,—,—,游戏Ⅲ,33.66,333.08,423.83,10.71,,68.4,-19.93,-32.01,-6.05,-7.39
16,002602.SZ,世纪华通,2011-08-04,—,—,游戏Ⅲ,19.42,117.98,37.99,4.94,,1431.39,141.65,129.33,75.31,85.5
17,300031.SZ,宝通科技,2010-01-04,—,—,游戏Ⅲ,22.51,44.9,52.07,2.32,0.44,94.26,-12.16,-26.73,0.37,-6.32
18,002425.SZ,凯撒文化,2010-06-18,—,—,游戏Ⅲ,3.84,,,1.27,,36.74,-12.49,-25.85,28.62,14.37
19,002555.SZ,三七互娱,2011-03-09,—,—,游戏Ⅲ,24.98,20.67,17.71,4.25,3.98,552.62,23.57,10.72,-6.59,-8.08
20,300052.SZ,ST中青宝,2010-02-25,—,—,游戏Ⅲ,13.53,,,9.37,,35.43,24.96,1.45,-19.4,-19.19
21,300459.SZ,汤姆猫,2015-05-22,—,—,游戏Ⅲ,4.97,,,8.34,,174.74,-152.61,-141.34,-19.77,-19.62
22,002174.SZ,游族网络,2007-10-09,—,—,游戏Ⅲ,11.41,,,2.26,,111.8,1374.6,989.31,2.2,-1.93
23,300113.SZ,顺网科技,2010-09-03,—,—,游戏Ⅲ,25.85,70.15,48.62,6.99,0.34,176.7,52.59,69.22,8.04,25.09
24,300002.SZ,神州泰岳,2009-11-06,—,—,游戏Ⅲ,11.86,16.34,22.04,3.08,0.84,233.31,-33.77,-19.26,-9.86,-12.05
25,600633.SH,浙数文化,2011-09-30,—,—,游戏Ⅲ,15.11,37.46,33.52,1.88,1.59,191.61,12.65,156.26,-0.79,0.09
26,603444.SH,吉比特,2017-01-11,—,—,游戏Ⅲ,432.8,33.0,20.76,6.3,3.71,311.79,84.66,24.5,59.17,28.49
